,cif
2173,"# generated using pymatgen
data_Mn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65786914
_cell_length_b   8.28119216
_cell_length_c   4.00026030
_cell_angle_alpha   76.31719616
_cell_angle_beta   114.90664986
_cell_angle_gamma   105.17379771
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn
_chemical_formula_sum   Mn12
_cell_volume   133.65737251
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.53658198  0.90141060  0.00354296  1
  Mn  Mn1  1  0.95308317  0.82306400  0.72194751  1
  Mn  Mn2  1  0.04754575  0.40577504  0.44903920  1
  Mn  Mn3  1  0.30057048  0.15199868  0.73694743  1
  Mn  Mn4  1  0.70970263  0.07039360  0.48246486  1
  Mn  Mn5  1  0.21166792  0.57156035  0.97236713  1
  Mn  Mn6  1  0.12079025  0.99081927  0.22910187  1
  Mn  Mn7  1  0.62782706  0.48865232  0.71520539  1
  Mn  Mn8  1  0.46796685  0.31992265  0.22472806  1
  Mn  Mn9  1  0.79173470  0.65593498  0.21349641  1
  Mn  Mn10  1  0.88262780  0.24340937  0.94802137  1
  Mn  Mn11  1  0.36990141  0.73705915  0.49313782  1
"
2174,"# generated using pymatgen
data_Ti4Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.96292108
_cell_length_b   6.13619547
_cell_length_c   4.64175689
_cell_angle_alpha   72.10627861
_cell_angle_beta   42.52212921
_cell_angle_gamma   64.04943708
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti4Ni5
_chemical_formula_sum   'Ti4 Ni5'
_cell_volume   120.48836901
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.31412995  0.74946370  0.91001367  1
  Ti  Ti1  1  0.07984372  0.37587191  0.57934084  1
  Ti  Ti2  1  0.74167264  0.08127682  0.30603806  1
  Ti  Ti3  1  0.60506987  0.87398972  -0.00348156  1
  Ni  Ni4  1  0.07485186  0.91960149  0.58646113  1
  Ni  Ni5  1  0.44874235  0.50902985  0.41110392  1
  Ni  Ni6  1  0.64531458  0.31172589  0.78991150  1
  Ni  Ni7  1  0.20271897  0.20602214  0.01335039  1
  Ni  Ni8  1  0.87765606  0.62301847  0.21726207  1
"
2175,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05060455
_cell_length_b   5.05060464
_cell_length_c   5.05060430
_cell_angle_alpha   59.79604539
_cell_angle_beta   59.79604379
_cell_angle_gamma   59.79604262
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   90.67751139
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.65000000  0.79000001  0.09000000  1
  Mg  Mg1  1  0.40000000  0.54000000  0.84000001  1
  Mg  Mg2  1  0.90000000  0.04000000  0.34000000  1
  Mg  Mg3  1  0.15000000  0.29000000  0.59000000  1
"
2176,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14967048
_cell_length_b   5.14967029
_cell_length_c   5.14967024
_cell_angle_alpha   56.97783202
_cell_angle_beta   56.97783459
_cell_angle_gamma   56.97783395
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   89.83593839
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.26000000  0.07000000  0.02000000  1
  Hf  Hf1  1  0.51000000  0.32000000  0.27000000  1
  Hf  Hf2  1  0.76000000  0.57000000  0.52000000  1
  Hf  Hf3  1  0.01000000  0.82000000  0.77000000  1
"
2177,"# generated using pymatgen
data_MgSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.22341285
_cell_length_b   10.16394395
_cell_length_c   7.98920698
_cell_angle_alpha   50.86679213
_cell_angle_beta   50.83084068
_cell_angle_gamma   26.23440414
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSb
_chemical_formula_sum   'Mg4 Sb4'
_cell_volume   279.40847661
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50186674  0.57821375  0.25133120  1
  Mg  Mg1  1  0.74763353  0.83743582  0.56516542  1
  Mg  Mg2  1  0.24763352  0.33743579  0.06516544  1
  Mg  Mg3  1  0.00186675  0.07821374  0.75133115  1
  Sb  Sb4  1  0.44338589  0.50889731  0.68907623  1
  Sb  Sb5  1  0.94338587  1.00889730  0.18907629  1
  Sb  Sb6  1  0.68711384  0.76545314  1.00442714  1
  Sb  Sb7  1  0.18711386  0.26545315  0.50442714  1
"
2178,"# generated using pymatgen
data_Yb3Rh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12138756
_cell_length_b   5.12138756
_cell_length_c   5.12138760
_cell_angle_alpha   59.35642403
_cell_angle_beta   59.35642368
_cell_angle_gamma   59.35642704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb3Rh
_chemical_formula_sum   'Yb3 Rh1'
_cell_volume   93.59200648
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.69000000  0.75000000  0.12000000  1
  Yb  Yb1  1  0.44024856  0.50024857  0.87024857  1
  Yb  Yb2  1  0.93975144  -0.00024856  0.36975144  1
  Rh  Rh3  1  0.19000000  0.25000000  0.62000000  1
"
2179,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11949090
_cell_length_b   4.96602266
_cell_length_c   5.02837169
_cell_angle_alpha   61.72582617
_cell_angle_beta   58.57957415
_cell_angle_gamma   59.80281978
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   90.33010629
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.69099646  0.07838294  0.60903938  1
  Hf  Hf1  1  0.40900354  0.86161706  0.39096062  1
  Hf  Hf2  1  0.19099647  0.57838294  0.10903938  1
  Hf  Hf3  1  0.90900353  0.36161706  0.89096062  1
"
2180,"# generated using pymatgen
data_Yb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.17187271
_cell_length_b   6.19358820
_cell_length_c   7.16550627
_cell_angle_alpha   54.49350804
_cell_angle_beta   54.78289259
_cell_angle_gamma   78.04193459
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb
_chemical_formula_sum   Yb4
_cell_volume   178.77332413
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.72908514  0.94058723  0.14509105  1
  Yb  Yb1  1  0.53737187  0.13302145  0.64893472  1
  Yb  Yb2  1  0.23228654  0.43777533  0.27516428  1
  Yb  Yb3  1  0.04125646  0.62861599  0.78080995  1
"
2181,"# generated using pymatgen
data_Ca2Ir
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81821636
_cell_length_b   4.82063150
_cell_length_c   7.70974784
_cell_angle_alpha   89.99920116
_cell_angle_beta   90.00086831
_cell_angle_gamma   120.00078552
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Ir
_chemical_formula_sum   'Ca4 Ir2'
_cell_volume   155.08064561
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.68249913  0.46250852  0.71475173  1
  Ca  Ca1  1  0.01751070  0.13106388  0.21473747  1
  Ca  Ca2  1  0.34966208  0.79638927  -0.03681248  1
  Ca  Ca3  1  0.35033285  0.79713713  0.46319032  1
  Ir  Ir4  1  0.01698636  0.12997708  0.60206143  1
  Ir  Ir5  1  0.68300888  0.46292411  0.10207153  1
"
2182,"# generated using pymatgen
data_YbCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.28715381
_cell_length_b   5.36806715
_cell_length_c   5.36568701
_cell_angle_alpha   60.05350582
_cell_angle_beta   73.12904522
_cell_angle_gamma   89.81840242
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbCd
_chemical_formula_sum   'Yb4 Cd4'
_cell_volume   218.54883744
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.67425476  0.41945203  0.60576521  1
  Yb  Yb1  1  0.92186824  0.15394756  0.09714536  1
  Yb  Yb2  1  0.42154354  0.65828192  0.10450909  1
  Yb  Yb3  1  0.17242134  0.90069045  0.59797477  1
  Cd  Cd4  1  0.79771330  0.78405652  0.85308109  1
  Cd  Cd5  1  0.29923283  0.28335862  0.85109293  1
  Cd  Cd6  1  0.54317445  0.03781331  0.36921064  1
  Cd  Cd7  1  0.04979155  0.52239960  0.34122091  1
"
2183,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95319637
_cell_length_b   5.03900585
_cell_length_c   6.07236375
_cell_angle_alpha   86.92339624
_cell_angle_beta   88.01083959
_cell_angle_gamma   90.31241778
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   181.78288337
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.41295357  0.16301323  0.18916702  1
  Hf  Hf1  1  0.91855050  0.14403259  0.10638669  1
  Hf  Hf2  1  0.17904565  0.66634062  0.47663485  1
  Hf  Hf3  1  0.68628758  0.62374681  0.81864026  1
  Hf  Hf4  1  0.39193809  0.16919399  0.69058841  1
  Hf  Hf5  1  0.18583357  0.67086032  -0.02431205  1
  Hf  Hf6  1  0.68989828  0.63238946  0.31589338  1
  Hf  Hf7  1  0.89549277  0.13042297  0.60700146  1
"
2184,"# generated using pymatgen
data_TiFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17356927
_cell_length_b   4.17356934
_cell_length_c   4.17316298
_cell_angle_alpha   60.01432957
_cell_angle_beta   60.01432939
_cell_angle_gamma   60.00994376
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiFe
_chemical_formula_sum   'Ti2 Fe2'
_cell_volume   51.41528870
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.48997863  0.60997863  0.04231597  1
  Ti  Ti1  1  0.98997863  0.10997863  0.54231598  1
  Fe  Fe2  1  0.74002137  0.86002137  0.29768403  1
  Fe  Fe3  1  0.24002137  0.36002137  0.79768402  1
"
2185,"# generated using pymatgen
data_Nd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.48174511
_cell_length_b   9.40887800
_cell_length_c   6.41600772
_cell_angle_alpha   72.24156489
_cell_angle_beta   99.38788165
_cell_angle_gamma   108.58535189
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd
_chemical_formula_sum   Nd14
_cell_volume   515.30802533
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.19067789  0.30210198  0.04914957  1
  Nd  Nd1  1  0.17025589  0.89468704  0.24680655  1
  Nd  Nd2  1  0.85169463  0.90758204  0.89376063  1
  Nd  Nd3  1  0.52205831  0.01849431  0.57255027  1
  Nd  Nd4  1  0.85954804  0.50762069  0.11479633  1
  Nd  Nd5  1  0.52119964  0.61456133  0.79028843  1
  Nd  Nd6  1  0.19440762  0.10938580  0.64965749  1
  Nd  Nd7  1  0.51337709  0.81803688  0.17444087  1
  Nd  Nd8  1  0.19763108  0.50576113  0.43428787  1
  Nd  Nd9  1  0.85731588  0.10115900  0.30614225  1
  Nd  Nd10  1  0.53079736  0.22049311  -0.01966747  1
  Nd  Nd11  1  0.53254602  0.42242956  0.38544414  1
  Nd  Nd12  1  0.17593610  0.70519494  0.82838562  1
  Nd  Nd13  1  0.86255446  0.31249218  0.70395745  1
"
2186,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.89799479
_cell_length_b   5.82182205
_cell_length_c   7.70317560
_cell_angle_alpha   132.61053834
_cell_angle_beta   115.76050676
_cell_angle_gamma   80.14011463
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf10
_cell_volume   230.69551772
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.61164368  0.39473330  0.24207114  1
  Hf  Hf1  1  0.38757524  0.16934607  0.72028214  1
  Hf  Hf2  1  0.13079929  0.55060786  0.07502387  1
  Hf  Hf3  1  0.01162164  0.77481770  0.50380048  1
  Hf  Hf4  1  0.29843096  -0.11459664  0.00548985  1
  Hf  Hf5  1  0.66833532  0.10781783  0.52309892  1
  Hf  Hf6  1  0.38310900  0.52940908  0.52371408  1
  Hf  Hf7  1  0.70621842  0.70304448  0.03072122  1
  Hf  Hf8  1  -0.14248233  -0.00977372  -0.10081884  1
  Hf  Hf9  1  0.01474880  0.26459404  0.47661715  1
"
2187,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.53045961
_cell_length_b   6.17603115
_cell_length_c   7.78128251
_cell_angle_alpha   97.21893407
_cell_angle_beta   74.08357460
_cell_angle_gamma   127.04245087
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg12
_cell_volume   277.41754945
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.35148043  0.43011796  0.07840116  1
  Mg  Mg1  1  0.29088893  0.00372565  0.76468376  1
  Mg  Mg2  1  0.06572883  0.92280306  0.41933663  1
  Mg  Mg3  1  0.85239193  0.93362557  0.07751571  1
  Mg  Mg4  1  0.89627075  0.26957308  0.41912298  1
  Mg  Mg5  1  0.14948262  0.36799622  0.73312059  1
  Mg  Mg6  1  0.79106289  0.50226790  0.76723665  1
  Mg  Mg7  1  -0.01896414  0.54090999  0.08694285  1
  Mg  Mg8  1  0.39709041  0.77046194  0.41709060  1
  Mg  Mg9  1  0.48009698  0.04043869  0.08512150  1
  Mg  Mg10  1  0.64916892  0.86524251  0.73381716  1
  Mg  Mg11  1  0.56530145  0.42283742  0.41761039  1
"
2188,"# generated using pymatgen
data_Mn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65111380
_cell_length_b   8.04684019
_cell_length_c   4.70139874
_cell_angle_alpha   90.00010823
_cell_angle_beta   90.00000263
_cell_angle_gamma   89.98389119
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn
_chemical_formula_sum   Mn16
_cell_volume   175.95815977
_cell_formula_units_Z   16
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.26999967  0.90999913  0.46806103  1
  Mn  Mn1  1  0.76999980  0.41000091  0.39081825  1
  Mn  Mn2  1  0.77000047  0.40999986  0.88917219  1
  Mn  Mn3  1  0.27000016  0.91000013  -0.03023791  1
  Mn  Mn4  1  0.26999912  0.41000007  0.08292809  1
  Mn  Mn5  1  0.76999889  0.90999987  0.77680340  1
  Mn  Mn6  1  0.77000052  0.91000025  0.27686187  1
  Mn  Mn7  1  0.27000067  0.40999981  0.58291985  1
  Mn  Mn8  1  0.02329647  0.15877188  0.78485720  1
  Mn  Mn9  1  0.02236255  0.15942716  0.28491381  1
  Mn  Mn10  1  0.52331525  0.16124994  0.07579398  1
  Mn  Mn11  1  0.01668489  0.65875083  0.07578600  1
  Mn  Mn12  1  0.51670367  0.66122724  0.78486553  1
  Mn  Mn13  1  0.51763764  0.66057350  0.28492031  1
  Mn  Mn14  1  0.52237493  0.16061011  0.57577138  1
  Mn  Mn15  1  0.01762529  0.65938931  0.57576500  1
"
2189,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14813863
_cell_length_b   5.14813794
_cell_length_c   5.14813899
_cell_angle_alpha   57.01688726
_cell_angle_beta   57.01689261
_cell_angle_gamma   57.01688700
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   89.84396898
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.59000000  0.16000000  0.91000000  1
  Hf  Hf1  1  0.34000000  0.91000000  0.66000000  1
  Hf  Hf2  1  0.09000000  0.66000000  0.41000000  1
  Hf  Hf3  1  0.84000000  0.41000000  0.16000000  1
"
2190,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.12549282
_cell_length_b   6.12549279
_cell_length_c   6.12549305
_cell_angle_alpha   59.84097370
_cell_angle_beta   59.84097282
_cell_angle_gamma   59.84097675
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li8
_cell_volume   161.93393733
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.19000000  0.46000000  0.66000000  1
  Li  Li1  1  0.19000000  0.96000000  0.16000000  1
  Li  Li2  1  0.69000000  0.46000000  0.16000000  1
  Li  Li3  1  0.69000000  0.96000000  0.66000000  1
  Li  Li4  1  0.69000000  0.96000000  0.16000000  1
  Li  Li5  1  0.69000000  0.46000000  0.66000000  1
  Li  Li6  1  0.19000000  0.96000000  0.66000000  1
  Li  Li7  1  0.19000000  0.46000000  0.16000000  1
"
2191,"# generated using pymatgen
data_Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.65749767
_cell_length_b   13.15402852
_cell_length_c   9.34975300
_cell_angle_alpha   83.13406455
_cell_angle_beta   116.57608653
_cell_angle_gamma   109.50711504
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sb
_chemical_formula_sum   Sb15
_cell_volume   586.19424442
_cell_formula_units_Z   15
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.04483412  0.10729431  0.30370091  1
  Sb  Sb1  1  0.03021072  0.84839939  0.86410785  1
  Sb  Sb2  1  0.39425064  0.67381708  0.40476272  1
  Sb  Sb3  1  0.85377162  0.63775624  0.71410595  1
  Sb  Sb4  1  0.35776311  0.30447927  0.68444293  1
  Sb  Sb5  1  0.93132121  0.31518939  0.91181960  1
  Sb  Sb6  1  0.41147130  0.62808839  0.95383116  1
  Sb  Sb7  1  0.37956530  0.31670951  0.23360679  1
  Sb  Sb8  1  0.81873105  0.68968163  0.28560341  1
  Sb  Sb9  1  0.80257089  0.34044169  0.56929299  1
  Sb  Sb10  1  0.40422820  0.97947704  0.50892469  1
  Sb  Sb11  1  0.03153211  1.01554517  0.03245989  1
  Sb  Sb12  1  -0.04013149  0.97859524  0.58455716  1
  Sb  Sb13  1  -0.02358698  0.59420561  0.07209725  1
  Sb  Sb14  1  0.47346820  0.20032004  0.00668670  1
"
2192,"# generated using pymatgen
data_Nd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.78361097
_cell_length_b   6.40409582
_cell_length_c   9.78330027
_cell_angle_alpha   40.22858778
_cell_angle_beta   21.61212770
_cell_angle_gamma   40.21361847
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd
_chemical_formula_sum   Nd4
_cell_volume   142.02780103
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.77243385  0.73730773  0.35270388  1
  Nd  Nd1  1  0.52756615  0.99269228  0.09729611  1
  Nd  Nd2  1  0.27243385  0.23730773  0.85270389  1
  Nd  Nd3  1  0.02756615  0.49269227  0.59729612  1
"
2193,"# generated using pymatgen
data_LiSbPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55980233
_cell_length_b   4.55980236
_cell_length_c   4.57146992
_cell_angle_alpha   59.01976453
_cell_angle_beta   59.01976583
_cell_angle_gamma   60.08120082
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiSbPt2
_chemical_formula_sum   'Li1 Sb1 Pt2'
_cell_volume   66.23604500
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99000000  0.40000000  0.38000000  1
  Sb  Sb1  1  0.49000000  0.90000000  0.88000000  1
  Pt  Pt2  1  0.74001209  0.15001209  0.13013275  1
  Pt  Pt3  1  0.23998791  0.64998791  0.62986725  1
"
2194,"# generated using pymatgen
data_GdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.91379758
_cell_length_b   4.91379743
_cell_length_c   4.90854314
_cell_angle_alpha   59.67252091
_cell_angle_beta   59.67252120
_cell_angle_gamma   59.88493676
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdRh
_chemical_formula_sum   'Gd2 Rh2'
_cell_volume   83.31617150
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.50000000  0.97000000  0.21000000  1
  Gd  Gd1  1  -0.00000000  0.47000000  0.71000000  1
  Rh  Rh2  1  0.75000000  0.22000000  0.46000000  1
  Rh  Rh3  1  0.25000000  0.72000000  0.96000000  1
"
2195,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05012296
_cell_length_b   5.04670190
_cell_length_c   5.05012298
_cell_angle_alpha   60.03729220
_cell_angle_beta   59.98931522
_cell_angle_gamma   60.03729071
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   91.05546241
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.60734593  0.49000001  0.04265406  1
  Mg  Mg1  1  0.35265406  0.23999999  0.79734594  1
  Mg  Mg2  1  0.85265407  0.74000000  0.29734594  1
  Mg  Mg3  1  0.10734594  0.99000000  0.54265406  1
"
