,cif
863,"# generated using pymatgen
data_Tb6NdAl3Si5P2Os3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13171183
_cell_length_b   7.14116208
_cell_length_c   13.72770969
_cell_angle_alpha   86.58139425
_cell_angle_beta   89.99847646
_cell_angle_gamma   89.98584153
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb6NdAl3Si5P2Os3
_chemical_formula_sum   'Tb6 Nd1 Al3 Si5 P2 Os3'
_cell_volume   404.31837451
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.82368443  0.38739195  0.83382647  1
  Tb  Tb1  1  0.82408642  0.68792835  0.59554459  1
  Tb  Tb2  1  0.32454777  0.85213368  0.10894576  1
  Tb  Tb3  1  0.32391985  -0.01282195  0.72882803  1
  Tb  Tb4  1  0.32461666  0.35140218  0.06379591  1
  Tb  Tb5  1  0.82459561  0.84211769  0.33115423  1
  Nd  Nd6  1  0.82467747  0.33730678  0.40854679  1
  Al  Al7  1  0.32413903  0.35405925  0.60146742  1
  Al  Al8  1  0.82413637  0.93014235  0.91828030  1
  Al  Al9  1  0.32450137  0.01272804  0.47335067  1
  Si  Si10  1  0.82441942  0.62302285  0.00521667  1
  Si  Si11  1  0.32448262  0.63804961  0.44837689  1
  Si  Si12  1  0.82472488  0.16170496  0.18894472  1
  Si  Si13  1  0.82393281  0.12219731  0.59518546  1
  Si  Si14  1  0.32468872  0.52351038  0.27016406  1
  P  P15  1  0.32363272  0.59563982  0.74597746  1
  P  P16  1  0.32391801  0.11904825  0.91216910  1
  Os  Os17  1  0.32426842  0.70648418  0.90845391  1
  Os  Os18  1  0.82468230  0.51504656  0.18457436  1
  Os  Os19  1  0.32471461  0.17327574  0.27704364  1
"
864,"# generated using pymatgen
data_YbV(HgO2)6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.44521334
_cell_length_b   7.45276421
_cell_length_c   7.44092068
_cell_angle_alpha   60.26388387
_cell_angle_beta   60.24814457
_cell_angle_gamma   60.26032674
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbV(HgO2)6
_chemical_formula_sum   'Yb1 V1 Hg6 O12'
_cell_volume   293.64979600
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.75972825  0.28177840  0.95225766  1
  V  V1  1  0.25750021  0.78426748  0.45580850  1
  Hg  Hg2  1  0.75945796  0.78333188  0.45368372  1
  Hg  Hg3  1  0.25689916  0.77728458  0.95915456  1
  Hg  Hg4  1  0.25719281  0.28352207  0.95380876  1
  Hg  Hg5  1  0.75908432  0.78302910  0.95573357  1
  Hg  Hg6  1  0.25613401  0.28502314  0.45267601  1
  Hg  Hg7  1  0.76023743  0.28758567  0.44953226  1
  O  O8  1  0.62231967  0.15107494  0.36396089  1
  O  O9  1  0.16250158  0.06659167  0.36259846  1
  O  O10  1  0.89529442  0.42044436  0.08449353  1
  O  O11  1  0.35934469  0.41075283  0.08882439  1
  O  O12  1  0.16249457  0.69028433  0.35886208  1
  O  O13  1  0.16487442  0.69180352  0.73891444  1
  O  O14  1  0.61702259  0.14399869  0.81838919  1
  O  O15  1  0.16910891  0.14948201  0.81559711  1
  O  O16  1  0.89096703  0.41395743  0.55333492  1
  O  O17  1  0.89152961  0.88210020  0.08836256  1
  O  O18  1  0.62239971  0.69353822  0.81742039  1
  O  O19  1  0.54049154  0.69054165  0.36450730  1
"
865,"# generated using pymatgen
data_ZrAlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42696089
_cell_length_b   5.35709005
_cell_length_c   5.49059593
_cell_angle_alpha   90.95675669
_cell_angle_beta   66.03193840
_cell_angle_gamma   65.58301383
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrAlZn
_chemical_formula_sum   'Zr2 Al2 Zn2'
_cell_volume   105.64227534
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.18128156  0.08923875  0.52048408  1
  Zr  Zr1  1  0.68707862  0.65978723  0.94827938  1
  Al  Al2  1  0.89599230  0.07992760  0.10313625  1
  Al  Al3  1  0.97195527  0.66874941  0.36582984  1
  Zn  Zn4  1  0.46633131  0.50280936  0.54085222  1
  Zn  Zn5  1  0.40188032  0.24548014  0.92785830  1
"
866,"# generated using pymatgen
data_CaTbMg3AlGa2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.27241939
_cell_length_b   5.31066893
_cell_length_c   5.72249041
_cell_angle_alpha   85.84432416
_cell_angle_beta   93.21792040
_cell_angle_gamma   89.89917848
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTbMg3AlGa2
_chemical_formula_sum   'Ca1 Tb1 Mg3 Al1 Ga2'
_cell_volume   189.81621393
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.79042176  0.03257735  0.30092819  1
  Tb  Tb1  1  0.08724351  0.28150039  0.78926341  1
  Mg  Mg2  1  0.31499488  0.78851695  0.54379517  1
  Mg  Mg3  1  0.58303467  0.30241562  0.77839015  1
  Mg  Mg4  1  0.33096954  0.77505881  0.04245591  1
  Al  Al5  1  0.85273984  0.77144378  0.82711496  1
  Ga  Ga6  1  0.32180018  0.27241648  0.30052241  1
  Ga  Ga7  1  0.99232745  0.53630725  0.25872208  1
"
867,"# generated using pymatgen
data_Rb4NaMnTeF11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43801559
_cell_length_b   6.33482481
_cell_length_c   12.36378722
_cell_angle_alpha   104.82237494
_cell_angle_beta   88.80407213
_cell_angle_gamma   89.98731043
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb4NaMnTeF11
_chemical_formula_sum   'Rb4 Na1 Mn1 Te1 F11'
_cell_volume   335.95062689
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.31635242  0.26374989  0.67513412  1
  Rb  Rb1  1  0.35153386  0.65659468  0.46028824  1
  Rb  Rb2  1  0.32851360  1.02687401  0.20232324  1
  Rb  Rb3  1  0.86613481  0.82776932  0.80372281  1
  Na  Na4  1  0.87263577  0.53209740  0.21123079  1
  Mn  Mn5  1  0.83784171  0.15193868  0.44979285  1
  Te  Te6  1  0.50815819  0.41462697  0.97749005  1
  F  F7  1  0.85270347  0.31856320  0.32519298  1
  F  F8  1  0.36863781  0.50924019  0.16661237  1
  F  F9  1  0.82925399  0.44839361  0.57721235  1
  F  F10  1  0.34071160  0.14983210  0.44408445  1
  F  F11  1  0.79117322  0.66494713  0.04331502  1
  F  F12  1  0.36299197  0.10652777  0.88037594  1
  F  F13  1  0.80685525  0.35036188  0.85176147  1
  F  F14  1  0.85304868  0.85876356  0.32619095  1
  F  F15  1  0.82915905  0.98426188  0.57770334  1
  F  F16  1  0.79335091  0.23289128  0.04392892  1
  F  F17  1  0.36316124  0.62216473  0.87805798  1
"
868,"# generated using pymatgen
data_LiBe4Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.58324379
_cell_length_b   4.34199950
_cell_length_c   4.29486237
_cell_angle_alpha   59.64043126
_cell_angle_beta   89.96898440
_cell_angle_gamma   89.96016003
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBe4Ni
_chemical_formula_sum   'Li1 Be4 Ni1'
_cell_volume   57.65817669
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.74431954  0.09817131  0.48804024  1
  Be  Be1  1  0.23843994  0.60507868  0.97988479  1
  Be  Be2  1  0.74220105  0.76561859  0.15172243  1
  Be  Be3  1  0.23592494  0.09799440  0.99068758  1
  Be  Be4  1  0.74026211  0.43447399  0.82077616  1
  Ni  Ni5  1  0.24386459  0.59546244  0.48786812  1
"
869,"# generated using pymatgen
data_PrEuAl4CrGaRu4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.51856976
_cell_length_b   6.82681066
_cell_length_c   6.80849994
_cell_angle_alpha   74.08037845
_cell_angle_beta   65.96861093
_cell_angle_gamma   66.25319593
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrEuAl4CrGaRu4
_chemical_formula_sum   'Pr1 Eu1 Al4 Cr1 Ga1 Ru4'
_cell_volume   212.56242342
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.13648277  0.76792676  0.64477941  1
  Eu  Eu1  1  0.13718803  0.26813416  0.14681379  1
  Al  Al2  1  0.64330723  0.26133306  0.64105652  1
  Al  Al3  1  0.63482319  0.51861773  0.89484248  1
  Al  Al4  1  0.12930346  0.77387230  0.15186578  1
  Al  Al5  1  0.13917002  0.26248322  0.64259395  1
  Cr  Cr6  1  0.63630456  0.01742634  0.39687131  1
  Ga  Ga7  1  0.63125690  0.77047269  0.14880603  1
  Ru  Ru8  1  0.79866634  0.60481923  0.47879159  1
  Ru  Ru9  1  0.79584112  0.10088223  0.98563971  1
  Ru  Ru10  1  0.47167914  0.93221912  0.80915401  1
  Ru  Ru11  1  0.47341981  0.43009695  0.31097255  1
"
870,"# generated using pymatgen
data_HfMn2NiRu4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31624360
_cell_length_b   6.08571388
_cell_length_c   4.22783455
_cell_angle_alpha   90.02362126
_cell_angle_beta   87.94683869
_cell_angle_gamma   55.13683027
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfMn2NiRu4
_chemical_formula_sum   'Hf1 Mn2 Ni1 Ru4'
_cell_volume   112.12524063
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.12092793  0.38177681  0.50686687  1
  Mn  Mn1  1  0.65603661  0.13111967  -0.01604332  1
  Mn  Mn2  1  0.58845696  0.66155487  0.02857904  1
  Ni  Ni3  1  0.12592910  0.13669146  0.00692941  1
  Ru  Ru4  1  0.61297301  0.39502764  0.50302827  1
  Ru  Ru5  1  0.62892588  0.88729792  0.51044962  1
  Ru  Ru6  1  0.11889181  0.66139205  0.00650796  1
  Ru  Ru7  1  0.11966534  0.89697083  0.50515973  1
"
871,"# generated using pymatgen
data_CaYb5P2(RhPb)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60417911
_cell_length_b   6.13320516
_cell_length_c   9.05579674
_cell_angle_alpha   93.07789966
_cell_angle_beta   79.69612461
_cell_angle_gamma   102.86055119
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaYb5P2(RhPb)2
_chemical_formula_sum   'Ca1 Yb5 P2 Rh2 Pb2'
_cell_volume   298.52884946
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.67045881  0.48489869  0.65887688  1
  Yb  Yb1  1  0.18391731  0.67091245  0.87790455  1
  Yb  Yb2  1  0.11751251  0.04460700  0.59569758  1
  Yb  Yb3  1  0.59823474  0.85837405  0.37810050  1
  Yb  Yb4  1  0.01068696  0.47534842  0.27548578  1
  Yb  Yb5  1  0.77423211  0.05109756  0.97790175  1
  P  P6  1  0.57898657  0.99767936  0.70197141  1
  P  P7  1  0.20554751  0.53154964  0.55315062  1
  Rh  Rh8  1  0.33731290  0.14525255  0.89077374  1
  Rh  Rh9  1  0.43207521  0.37035611  0.36433520  1
  Pb  Pb10  1  0.20852547  0.02017199  0.19022622  1
  Pb  Pb11  1  0.57220927  0.50406233  0.06591375  1
"
872,"# generated using pymatgen
data_SmErMgAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66826097
_cell_length_b   6.24224109
_cell_length_c   5.26008706
_cell_angle_alpha   114.50328513
_cell_angle_beta   90.03706194
_cell_angle_gamma   107.08063701
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmErMgAg
_chemical_formula_sum   'Sm1 Er1 Mg1 Ag1'
_cell_volume   103.72092160
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.21189932  0.58482398  0.55677185  1
  Er  Er1  1  0.99851268  0.15295463  0.84510169  1
  Mg  Mg2  1  0.77796819  0.70735867  0.11073514  1
  Ag  Ag3  1  0.47087273  0.10122669  0.32649056  1
"
873,"# generated using pymatgen
data_Si
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83329696
_cell_length_b   5.46960576
_cell_length_c   3.78864183
_cell_angle_alpha   46.05403383
_cell_angle_beta   60.91124361
_cell_angle_gamma   91.89654130
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Si
_chemical_formula_sum   Si2
_cell_volume   40.39565898
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.36785043  0.58061236  0.61044897  1
  Si  Si1  1  0.84319174  0.31825981  0.63119541  1
"
874,"# generated using pymatgen
data_Ce2MgNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94652722
_cell_length_b   7.57315061
_cell_length_c   7.11795442
_cell_angle_alpha   107.50615870
_cell_angle_beta   89.96241170
_cell_angle_gamma   90.01481775
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2MgNi2
_chemical_formula_sum   'Ce4 Mg2 Ni4'
_cell_volume   202.88576898
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.57554353  0.10451490  0.66245048  1
  Ce  Ce1  1  0.07738122  0.73441928  0.34306962  1
  Ce  Ce2  1  0.07338568  0.54293463  0.78476480  1
  Ce  Ce3  1  0.57840533  0.91114096  0.10265795  1
  Mg  Mg4  1  0.57457750  0.38124593  0.38339414  1
  Mg  Mg5  1  0.07593211  0.26376351  0.06321138  1
  Ni  Ni6  1  0.57576894  0.51103057  0.04919165  1
  Ni  Ni7  1  0.07425900  0.13439725  0.39787797  1
  Ni  Ni8  1  0.57769995  0.71909476  0.63560763  1
  Ni  Ni9  1  0.07823929  0.92702967  0.80765731  1
"
875,"# generated using pymatgen
data_TbNdAgSb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32724647
_cell_length_b   5.84676260
_cell_length_c   6.27544687
_cell_angle_alpha   84.73681712
_cell_angle_beta   89.01572515
_cell_angle_gamma   111.61284623
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbNdAgSb2
_chemical_formula_sum   'Tb1 Nd1 Ag1 Sb2'
_cell_volume   146.76338358
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.32690430  0.14679769  0.59829548  1
  Nd  Nd1  1  0.64381107  0.81205516  0.10050712  1
  Ag  Ag2  1  0.97814640  0.46387663  0.83935651  1
  Sb  Sb3  1  0.35385467  0.23315104  0.09240607  1
  Sb  Sb4  1  0.61712784  0.72475099  0.60601839  1
"
876,"# generated using pymatgen
data_SrCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.50327234
_cell_length_b   5.45896024
_cell_length_c   7.82718166
_cell_angle_alpha   89.98915247
_cell_angle_beta   89.98843924
_cell_angle_gamma   89.49689413
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCoO3
_chemical_formula_sum   'Sr4 Co4 O12'
_cell_volume   235.13625140
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.13895711  0.58665400  0.89112872  1
  Sr  Sr1  1  0.63820075  0.08627593  0.37625473  1
  Sr  Sr2  1  0.63881118  0.08659483  0.89074329  1
  Sr  Sr3  1  0.13834619  0.58648291  0.37757489  1
  Co  Co4  1  0.13809662  0.08619075  0.63411109  1
  Co  Co5  1  0.63816896  0.58637730  0.13300918  1
  Co  Co6  1  0.13813978  0.08630090  0.13409430  1
  Co  Co7  1  0.64011325  0.58580197  0.63270885  1
  O  O8  1  0.63866908  0.58674885  0.38212830  1
  O  O9  1  0.89984759  0.32246632  0.13392270  1
  O  O10  1  0.32860935  0.80994031  0.63384982  1
  O  O11  1  0.45564348  0.31641174  0.63386413  1
  O  O12  1  0.94828132  0.36496567  0.63538407  1
  O  O13  1  0.13944623  0.08637045  0.86662488  1
  O  O14  1  0.37731291  0.85123300  0.13467709  1
  O  O15  1  0.13827965  0.08793476  0.40170258  1
  O  O16  1  0.82239955  0.85743728  0.63389526  1
  O  O17  1  0.88782025  0.83257626  0.13440327  1
  O  O18  1  0.63793850  0.58760064  0.88778601  1
  O  O19  1  0.38994219  0.34133717  0.13394169  1
"
877,"# generated using pymatgen
data_LiNd(NiP)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92069557
_cell_length_b   3.91661432
_cell_length_c   6.66666832
_cell_angle_alpha   89.92532885
_cell_angle_beta   89.93797924
_cell_angle_gamma   60.01740301
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNd(NiP)2
_chemical_formula_sum   'Li1 Nd1 Ni2 P2'
_cell_volume   88.67253416
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.59249147  0.15031005  0.80613146  1
  Nd  Nd1  1  0.59256573  0.14825021  0.30647149  1
  Ni  Ni2  1  0.92462856  0.48152999  0.66215963  1
  Ni  Ni3  1  0.26194009  0.81680530  0.94944603  1
  P  P4  1  0.92718434  0.48323318  0.01398140  1
  P  P5  1  0.25884727  0.81448174  0.59644606  1
"
878,"# generated using pymatgen
data_FeO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24877775
_cell_length_b   4.13499241
_cell_length_c   6.49900160
_cell_angle_alpha   90.01190330
_cell_angle_beta   89.94853402
_cell_angle_gamma   90.00409771
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeO
_chemical_formula_sum   'Fe4 O4'
_cell_volume   87.30541400
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.13988921  0.45571007  0.72322539  1
  Fe  Fe1  1  0.64531614  0.95302795  0.47181857  1
  Fe  Fe2  1  0.64079599  0.95449637  0.96859650  1
  Fe  Fe3  1  0.14117778  0.46021454  0.22312663  1
  O  O4  1  0.14356305  0.95487509  0.72441359  1
  O  O5  1  0.14452520  0.95964398  0.22170032  1
  O  O6  1  0.64283689  0.45530599  0.97134475  1
  O  O7  1  0.64068622  0.45163389  0.47221421  1
"
879,"# generated using pymatgen
data_Hf3MgZrPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.38841995
_cell_length_b   5.72143319
_cell_length_c   5.63883916
_cell_angle_alpha   81.47893441
_cell_angle_beta   73.13838834
_cell_angle_gamma   78.12774749
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf3MgZrPt3
_chemical_formula_sum   'Hf3 Mg1 Zr1 Pt3'
_cell_volume   162.08132565
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.66524122  0.29391130  0.04050743  1
  Hf  Hf1  1  0.09205925  0.11616092  0.46444552  1
  Hf  Hf2  1  0.70800640  0.73092804  0.37723990  1
  Mg  Mg3  1  0.18400462  0.48206684  0.80992100  1
  Zr  Zr4  1  0.27485403  0.93379539  0.96033748  1
  Pt  Pt5  1  0.57454469  0.17957559  0.52642578  1
  Pt  Pt6  1  0.80193871  0.85265825  0.88714757  1
  Pt  Pt7  1  0.22526841  0.55601773  0.31383907  1
"
880,"# generated using pymatgen
data_LaMgGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89817739
_cell_length_b   4.93242259
_cell_length_c   5.04278131
_cell_angle_alpha   61.66733855
_cell_angle_beta   61.48709948
_cell_angle_gamma   60.77359554
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMgGa
_chemical_formula_sum   'La1 Mg1 Ga1'
_cell_volume   88.67278448
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.94944269  0.55797304  0.89960491  1
  Mg  Mg1  1  0.45351200  0.05729103  0.38617134  1
  Ga  Ga2  1  0.70473301  0.30770872  0.63071506  1
"
881,"# generated using pymatgen
data_SrZn(GePd)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56579005
_cell_length_b   6.18693388
_cell_length_c   7.84726534
_cell_angle_alpha   78.17363595
_cell_angle_beta   81.07000058
_cell_angle_gamma   70.21429231
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZn(GePd)2
_chemical_formula_sum   'Sr2 Zn2 Ge4 Pd4'
_cell_volume   247.78848712
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.18617315  0.56225744  0.36748704  1
  Sr  Sr1  1  0.63024887  0.82742062  0.76619157  1
  Zn  Zn2  1  0.17375053  0.48026425  0.88853056  1
  Zn  Zn3  1  0.63863718  0.90972059  0.24815762  1
  Ge  Ge4  1  0.03867380  0.87999256  0.98383181  1
  Ge  Ge5  1  0.58064420  0.37051113  0.67752890  1
  Ge  Ge6  1  0.77446595  0.51033072  0.15257724  1
  Ge  Ge7  1  0.23138104  0.01995201  0.45909069  1
  Pd  Pd8  1  0.64177923  0.26176024  0.00015356  1
  Pd  Pd9  1  0.17107670  0.12814033  0.13672235  1
  Pd  Pd10  1  0.76039503  0.19370488  0.41143559  1
  Pd  Pd11  1  0.05254308  0.19669167  0.72469109  1
"
882,"# generated using pymatgen
data_PrDyAgAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11405465
_cell_length_b   5.20226000
_cell_length_c   5.24935634
_cell_angle_alpha   61.25172806
_cell_angle_beta   60.80436599
_cell_angle_gamma   60.13706148
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrDyAgAu
_chemical_formula_sum   'Pr1 Dy1 Ag1 Au1'
_cell_volume   100.36287832
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.92884859  0.73937767  0.23914059  1
  Dy  Dy1  1  0.42867025  0.23700230  0.74667804  1
  Ag  Ag2  1  0.17064753  0.99377318  0.49508015  1
  Au  Au3  1  0.68759925  0.47922310  0.99281789  1
"
