,cif
2211,"# generated using pymatgen
data_Ce2In2Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.70568473
_cell_length_b   5.70170859
_cell_length_c   8.58864492
_cell_angle_alpha   89.99999440
_cell_angle_beta   89.99987715
_cell_angle_gamma   90.00000564
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2In2Pt
_chemical_formula_sum   'Ce4 In4 Pt2'
_cell_volume   279.40709876
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.36999998  0.70999999  0.41794854  1
  Ce  Ce1  1  0.86999998  0.20999999  0.91825875  1
  Ce  Ce2  1  0.87000003  0.21000001  0.44597047  1
  Ce  Ce3  1  0.37000001  0.71000000  0.94581786  1
  In  In4  1  0.86999965  0.70999995  0.12026372  1
  In  In5  1  0.37000042  0.21000004  0.24044061  1
  In  In6  1  0.36999965  0.20999996  0.62016236  1
  In  In7  1  0.87000041  0.71000003  0.74055123  1
  Pt  Pt8  1  0.86999993  0.71000001  0.43035161  1
  Pt  Pt9  1  0.36999995  0.21000002  0.93023485  1
"
2212,"# generated using pymatgen
data_YbCu2P3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40380748
_cell_length_b   5.49144335
_cell_length_c   8.00760711
_cell_angle_alpha   66.09035607
_cell_angle_beta   97.74334741
_cell_angle_gamma   107.29867807
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbCu2P3
_chemical_formula_sum   'Yb2 Cu4 P6'
_cell_volume   207.37845588
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.92182212  0.28354530  0.21955662  1
  Yb  Yb1  1  0.69124052  -0.01431091  0.75138008  1
  Cu  Cu2  1  0.34600641  0.82647849  0.38285276  1
  Cu  Cu3  1  0.84725223  0.62673200  0.40253372  1
  Cu  Cu4  1  0.41222396  0.27402075  0.41352140  1
  Cu  Cu5  1  0.16530056  0.73131028  0.88943147  1
  P  P6  1  0.46404858  0.52131768  0.10310185  1
  P  P7  1  0.06023612  0.90702670  0.57159456  1
  P  P8  1  0.03302948  0.88019739  0.10756525  1
  P  P9  1  0.50158981  0.48863860  0.61968500  1
  P  P10  1  0.12102294  0.49175856  0.67992485  1
  P  P11  1  0.44622726  0.92328517  0.08885243  1
"
2213,"# generated using pymatgen
data_SmYCd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35831472
_cell_length_b   5.35831472
_cell_length_c   5.35831482
_cell_angle_alpha   60.06909887
_cell_angle_beta   60.06909898
_cell_angle_gamma   60.06909983
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmYCd2
_chemical_formula_sum   'Sm1 Y1 Cd2'
_cell_volume   108.95551657
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.94000000  0.42000000  0.28000000  1
  Y  Y1  1  0.44000000  0.92000000  0.78000000  1
  Cd  Cd2  1  0.19000037  0.67000037  0.53000037  1
  Cd  Cd3  1  0.68999963  0.16999963  0.02999963  1
"
2214,"# generated using pymatgen
data_Li(LaPd)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.71444311
_cell_length_b   8.16134662
_cell_length_c   7.38019006
_cell_angle_alpha   79.04834885
_cell_angle_beta   64.27272525
_cell_angle_gamma   56.05101731
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(LaPd)2
_chemical_formula_sum   'Li3 La6 Pd6'
_cell_volume   391.28603561
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.89571846  0.56000687  0.82544885  1
  Li  Li1  1  0.93821912  0.64942546  0.40153138  1
  Li  Li2  1  0.63623968  0.63607210  0.26784454  1
  La  La3  1  0.46123700  0.86784701  0.74020680  1
  La  La4  1  0.38332023  0.39001113  0.46317642  1
  La  La5  1  0.91001653  0.09577595  0.13077207  1
  La  La6  1  0.23189114  0.12891222  0.29497213  1
  La  La7  1  0.78299901  0.06780606  0.69255204  1
  La  La8  1  0.28232664  0.55042371  0.95314810  1
  Pd  Pd9  1  0.24658919  0.76407139  0.25587279  1
  Pd  Pd10  1  0.62664914  0.45123752  -0.00452167  1
  Pd  Pd11  1  0.21143374  0.27237689  0.90484368  1
  Pd  Pd12  1  0.72625874  0.43677588  0.57683000  1
  Pd  Pd13  1  0.03525898  0.19338662  0.71885706  1
  Pd  Pd14  1  0.63184240  0.96587118  0.32846580  1
"
2215,"# generated using pymatgen
data_Gd3ErTl4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.31419574
_cell_length_b   9.27098560
_cell_length_c   9.29472943
_cell_angle_alpha   34.06581102
_cell_angle_beta   33.61023214
_cell_angle_gamma   33.84213836
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd3ErTl4
_chemical_formula_sum   'Gd3 Er1 Tl4'
_cell_volume   221.77641532
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.83700386  0.87692913  0.01715958  1
  Gd  Gd1  1  0.34170648  0.38109423  0.52148134  1
  Gd  Gd2  1  0.58933403  0.62897647  0.76928557  1
  Er  Er3  1  0.08751092  0.12970523  0.26820537  1
  Tl  Tl4  1  0.71140258  0.75942072  0.89063492  1
  Tl  Tl5  1  0.20985154  0.25970198  0.38925927  1
  Tl  Tl6  1  0.95141827  0.01250276  0.14220684  1
  Tl  Tl7  1  0.45177232  0.51166949  0.64176710  1
"
2216,"# generated using pymatgen
data_CaPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98856982
_cell_length_b   4.98856981
_cell_length_c   4.98717640
_cell_angle_alpha   131.24910421
_cell_angle_beta   131.24910438
_cell_angle_gamma   71.43690909
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaPt3
_chemical_formula_sum   'Ca1 Pt3'
_cell_volume   68.65396511
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.46000000  0.52000000  0.12000000  1
  Pt  Pt1  1  0.21000021  0.76999979  0.62000000  1
  Pt  Pt2  1  0.70999979  0.27000021  0.62000000  1
  Pt  Pt3  1  0.96000000  0.02000000  0.12000000  1
"
2217,"# generated using pymatgen
data_Gd2ZnRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97738995
_cell_length_b   4.97739000
_cell_length_c   4.97738987
_cell_angle_alpha   59.76115180
_cell_angle_beta   59.76115100
_cell_angle_gamma   59.76115109
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2ZnRu
_chemical_formula_sum   'Gd2 Zn1 Ru1'
_cell_volume   86.72179263
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.11985008  0.90985008  0.42985008  1
  Gd  Gd1  1  0.62014992  0.41014992  0.93014992  1
  Zn  Zn2  1  0.87000000  0.66000000  0.18000000  1
  Ru  Ru3  1  0.37000000  0.16000000  0.68000000  1
"
2218,"# generated using pymatgen
data_Mg2VO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.47636233
_cell_length_b   10.57368064
_cell_length_c   6.48061621
_cell_angle_alpha   157.28760283
_cell_angle_beta   153.31268692
_cell_angle_gamma   37.60881930
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2VO4
_chemical_formula_sum   'Mg2 V1 O4'
_cell_volume   75.63527326
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.19873470  1.09145639  0.64400351  1
  Mg  Mg1  1  0.42037478  -0.20384608  -0.17965645  1
  V  V2  1  0.94853692  0.34510504  0.36481421  1
  O  O3  1  0.34359875  1.04893655  0.39609446  1
  O  O4  1  0.04369277  0.16471617  0.93172857  1
  O  O5  1  0.58040337  0.71585054  0.53079558  1
  O  O6  1  0.82465868  0.43778136  0.70222008  1
"
2219,"# generated using pymatgen
data_MgGaRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34674259
_cell_length_b   4.34674262
_cell_length_c   4.34674261
_cell_angle_alpha   59.95537707
_cell_angle_beta   59.95537733
_cell_angle_gamma   59.95537743
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGaRh2
_chemical_formula_sum   'Mg1 Ga1 Rh2'
_cell_volume   58.01456614
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.63000000  0.43000000  0.28000000  1
  Ga  Ga1  1  0.13000000  0.93000000  0.77999999  1
  Rh  Rh2  1  0.38006491  0.18006491  0.03006491  1
  Rh  Rh3  1  0.87993509  0.67993509  0.52993509  1
"
2220,"# generated using pymatgen
data_NdPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.31898855
_cell_length_b   5.25665230
_cell_length_c   8.73811985
_cell_angle_alpha   113.81405833
_cell_angle_beta   132.48406390
_cell_angle_gamma   72.63193472
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdPd2
_chemical_formula_sum   'Nd4 Pd8'
_cell_volume   257.61803368
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.49866558  0.21461983  0.37845219  1
  Nd  Nd1  1  0.18780933  0.66712147  0.57237779  1
  Nd  Nd2  1  0.82407190  0.80769822  0.72809916  1
  Nd  Nd3  1  0.65989077  0.07819079  0.06401761  1
  Pd  Pd4  1  0.28266946  0.64852665  0.96884975  1
  Pd  Pd5  1  1.05601072  0.18668198  1.17283655  1
  Pd  Pd6  1  0.72253214  0.47092585  0.88972261  1
  Pd  Pd7  1  0.37198456  0.11139157  0.60532202  1
  Pd  Pd8  1  0.72160240  0.69950238  0.27922047  1
  Pd  Pd9  1  0.96491490  0.24653255  0.53845469  1
  Pd  Pd10  1  0.17055078  0.67189691  0.21466939  1
  Pd  Pd11  1  0.17929747  0.16691180  0.92797778  1
"
2221,"# generated using pymatgen
data_TbPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.03359788
_cell_length_b   5.03359788
_cell_length_c   5.02740034
_cell_angle_alpha   131.08290448
_cell_angle_beta   131.08290391
_cell_angle_gamma   71.74475887
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbPd3
_chemical_formula_sum   'Tb1 Pd3'
_cell_volume   70.77701322
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.43000000  0.49000000  0.14000000  1
  Pd  Pd1  1  0.93000000  0.99000000  0.14000000  1
  Pd  Pd2  1  0.17976077  0.74023923  0.64000000  1
  Pd  Pd3  1  0.68023923  0.23976077  0.64000000  1
"
2222,"# generated using pymatgen
data_Li4V3CrO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81597625
_cell_length_b   5.81619186
_cell_length_c   5.80657544
_cell_angle_alpha   117.63072028
_cell_angle_beta   117.62805757
_cell_angle_gamma   94.24556333
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4V3CrO8
_chemical_formula_sum   'Li4 V3 Cr1 O8'
_cell_volume   143.33771981
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33901848  0.38911806  0.33029576  1
  Li  Li1  1  0.83928349  0.88892943  0.33064920  1
  Li  Li2  1  0.34408659  0.89509415  0.82988987  1
  Li  Li3  1  0.84433098  0.39514277  0.83014223  1
  V  V4  1  0.34407863  0.89518736  0.33058413  1
  V  V5  1  0.84405034  0.39506198  0.33077513  1
  V  V6  1  0.83917246  0.89021407  0.83088522  1
  Cr  Cr7  1  0.33931746  0.39048260  0.83088415  1
  O  O8  1  0.58553396  0.63556491  0.32110006  1
  O  O9  1  0.09355637  0.14569981  0.34088519  1
  O  O10  1  0.59231954  0.64523071  0.83166121  1
  O  O11  1  0.08687246  0.13982834  0.82994927  1
  O  O12  1  0.59272409  0.14449788  0.33023841  1
  O  O13  1  0.09362567  0.64323314  0.33035453  1
  O  O14  1  0.58397645  0.14974290  0.83020028  1
  O  O15  1  0.09805304  0.63697189  0.83150534  1
"
2223,"# generated using pymatgen
data_DyGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33491490
_cell_length_b   5.33574730
_cell_length_c   10.20958927
_cell_angle_alpha   57.22561502
_cell_angle_beta   122.77894161
_cell_angle_gamma   125.52296581
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyGa
_chemical_formula_sum   'Dy4 Ga4'
_cell_volume   187.63213513
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.45523687  0.25545602  0.13823169  1
  Dy  Dy1  1  0.73684194  0.97459066  0.57933950  1
  Dy  Dy2  1  0.91919551  0.79166528  0.34078119  1
  Dy  Dy3  1  0.55145643  0.16023474  0.87263351  1
  Ga  Ga4  1  0.18438626  0.52624830  0.19604849  1
  Ga  Ga5  1  0.13552254  0.57720780  0.72165280  1
  Ga  Ga6  1  0.88918455  0.82153423  0.93053465  1
  Ga  Ga7  1  0.35817591  0.35306299  0.50077817  1
"
2224,"# generated using pymatgen
data_ScTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06754235
_cell_length_b   5.06754236
_cell_length_c   5.06754236
_cell_angle_alpha   59.84979283
_cell_angle_beta   59.84979288
_cell_angle_gamma   59.84979303
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScTl
_chemical_formula_sum   'Sc2 Tl2'
_cell_volume   91.70525529
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.97000000  0.98000000  0.38000000  1
  Sc  Sc1  1  0.47000000  0.48000000  0.88000000  1
  Tl  Tl2  1  0.22000000  0.23000000  0.63000000  1
  Tl  Tl3  1  0.72000000  0.73000000  0.13000000  1
"
2225,"# generated using pymatgen
data_Tm2PdPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89671808
_cell_length_b   4.89671814
_cell_length_c   4.89671803
_cell_angle_alpha   59.72181641
_cell_angle_beta   59.72181605
_cell_angle_gamma   59.72181561
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2PdPt
_chemical_formula_sum   'Tm2 Pd1 Pt1'
_cell_volume   82.49881273
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.13000091  0.38000091  0.17000091  1
  Tm  Tm1  1  0.62999909  0.87999909  0.66999909  1
  Pd  Pd2  1  0.38000000  0.63000000  0.42000000  1
  Pt  Pt3  1  0.88000000  0.13000000  0.92000000  1
"
2226,"# generated using pymatgen
data_ZrSb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.32001982
_cell_length_b   10.75099116
_cell_length_c   4.49491116
_cell_angle_alpha   89.99999876
_cell_angle_beta   89.99999894
_cell_angle_gamma   137.21666082
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrSb3
_chemical_formula_sum   'Zr2 Sb6'
_cell_volume   240.26881245
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.25300385  0.34622732  0.82000002  1
  Zr  Zr1  1  0.76699615  0.10377267  0.31999999  1
  Sb  Sb2  1  0.22324060  0.14440946  0.32000000  1
  Sb  Sb3  1  0.64626564  0.54278583  0.32000000  1
  Sb  Sb4  1  0.22406855  0.51875854  0.31999999  1
  Sb  Sb5  1  0.79675941  0.30559055  0.82000000  1
  Sb  Sb6  1  0.37373435  0.90721417  0.82000000  1
  Sb  Sb7  1  0.79593145  0.93124146  0.82000000  1
"
2227,"# generated using pymatgen
data_TmLuPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88844179
_cell_length_b   4.88844175
_cell_length_c   4.88844179
_cell_angle_alpha   59.79736707
_cell_angle_beta   59.79736709
_cell_angle_gamma   59.79736747
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmLuPd2
_chemical_formula_sum   'Tm1 Lu1 Pd2'
_cell_volume   82.22312400
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.41000000  0.52000000  0.68000000  1
  Lu  Lu1  1  0.91000000  0.02000000  0.18000000  1
  Pd  Pd2  1  0.16001282  0.27001282  0.43001282  1
  Pd  Pd3  1  0.65998718  0.76998718  0.92998718  1
"
2228,"# generated using pymatgen
data_Ce3TlGa12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.21968573
_cell_length_b   12.41479649
_cell_length_c   10.93536846
_cell_angle_alpha   126.24501010
_cell_angle_beta   77.61618888
_cell_angle_gamma   149.06776196
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce3TlGa12
_chemical_formula_sum   'Ce3 Tl1 Ga12'
_cell_volume   367.46696302
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.44728254  0.42444647  0.76480491  1
  Ce  Ce1  1  0.91977368  0.40406620  0.25123305  1
  Ce  Ce2  1  0.86109053  0.85357508  0.70288206  1
  Tl  Tl3  1  0.32017795  0.86632969  0.23801705  1
  Ga  Ga4  1  0.88055969  0.58238179  0.59189674  1
  Ga  Ga5  1  0.96997529  0.24082949  -0.09087296  1
  Ga  Ga6  1  0.68650673  0.92284768  -0.03954566  1
  Ga  Ga7  1  0.25499979  0.96420701  0.56008955  1
  Ga  Ga8  1  0.58559707  0.80106606  0.49743954  1
  Ga  Ga9  1  0.33419544  0.09602733  -0.01258142  1
  Ga  Ga10  1  0.24048421  0.67408951  0.66212225  1
  Ga  Ga11  1  0.62867835  0.57146878  0.30454585  1
  Ga  Ga12  1  0.95637648  0.17504106  0.29064612  1
  Ga  Ga13  1  0.97832296  0.63637904  0.88914528  1
  Ga  Ga14  1  0.07071148  0.30858637  0.58063214  1
  Ga  Ga15  1  0.74526782  0.60865845  1.08954550  1
"
2229,"# generated using pymatgen
data_Gd2IrPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96378087
_cell_length_b   4.96378101
_cell_length_c   4.96378088
_cell_angle_alpha   59.55153694
_cell_angle_beta   59.55153741
_cell_angle_gamma   59.55153540
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2IrPd
_chemical_formula_sum   'Gd2 Ir1 Pd1'
_cell_volume   85.59965091
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.08998152  0.16998152  0.17998152  1
  Gd  Gd1  1  0.59001847  0.67001848  0.68001848  1
  Ir  Ir2  1  0.84000000  0.92000000  0.93000000  1
  Pd  Pd3  1  0.34000000  0.42000000  0.43000000  1
"
2230,"# generated using pymatgen
data_Ce2CuAs4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05699712
_cell_length_b   4.32353395
_cell_length_c   9.50494652
_cell_angle_alpha   110.74670493
_cell_angle_beta   89.99999819
_cell_angle_gamma   89.99999369
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2CuAs4
_chemical_formula_sum   'Ce2 Cu1 As4'
_cell_volume   155.91113078
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.07000000  0.52895519  0.84101581  1
  Ce  Ce1  1  0.56999999  0.35937075  0.23515951  1
  Cu  Cu2  1  0.07000000  0.84340104  0.55341291  1
  As  As3  1  0.07000001  0.25644202  0.44936566  1
  As  As4  1  0.56999999  0.63578426  0.62525742  1
  As  As5  1  0.07000000  0.81065601  0.17515026  1
  As  As6  1  0.57000001  1.07539071  0.90063844  1
"
2231,"# generated using pymatgen
data_TbTmPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96192291
_cell_length_b   4.96192288
_cell_length_c   4.96192294
_cell_angle_alpha   59.49715238
_cell_angle_beta   59.49715212
_cell_angle_gamma   59.49715214
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbTmPd2
_chemical_formula_sum   'Tb1 Tm1 Pd2'
_cell_volume   85.39642630
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.45000000  0.08000000  0.81000000  1
  Tm  Tm1  1  0.95000000  0.58000000  0.31000000  1
  Pd  Pd2  1  0.69998847  0.32998848  0.05998848  1
  Pd  Pd3  1  0.20001152  0.83001153  0.56001153  1
"
2232,"# generated using pymatgen
data_Yb3BiPd4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.48981317
_cell_length_b   8.51006387
_cell_length_c   8.51891677
_cell_angle_alpha   32.98032694
_cell_angle_beta   33.57628213
_cell_angle_gamma   33.55151622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb3BiPd4
_chemical_formula_sum   'Yb3 Bi1 Pd4'
_cell_volume   165.77291806
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.16245021  0.31580603  0.12474081  1
  Yb  Yb1  1  0.67345714  0.81944503  0.63004246  1
  Yb  Yb2  1  0.91604676  0.06824585  0.87836994  1
  Bi  Bi3  1  0.41154436  0.57074478  0.38178763  1
  Pd  Pd4  1  0.27906382  0.45397709  0.25823838  1
  Pd  Pd5  1  0.77516492  0.95787013  0.76131418  1
  Pd  Pd6  1  0.55819513  0.67960483  0.49493177  1
  Pd  Pd7  1  0.06407767  0.17430627  0.99057484  1
"
2233,"# generated using pymatgen
data_HoFe4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69666008
_cell_length_b   5.66963339
_cell_length_c   5.68420635
_cell_angle_alpha   140.06529255
_cell_angle_beta   140.17962624
_cell_angle_gamma   57.64229366
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoFe4
_chemical_formula_sum   'Ho1 Fe4'
_cell_volume   74.82053428
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.50247376  0.72937727  0.80941896  1
  Fe  Fe1  1  0.25794956  0.98271739  0.32131901  1
  Fe  Fe2  1  0.74643366  0.47198828  0.29901683  1
  Fe  Fe3  1  0.11242526  0.34827243  0.80982200  1
  Fe  Fe4  1  0.89071776  0.10764462  0.81042321  1
"
