,cif
871,"# generated using pymatgen
data_NaPrTl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.50242534
_cell_length_b   5.50242544
_cell_length_c   5.50242553
_cell_angle_alpha   59.64288978
_cell_angle_beta   59.64288950
_cell_angle_gamma   59.64288823
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaPrTl2
_chemical_formula_sum   'Na1 Pr1 Tl2'
_cell_volume   116.84469693
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.93000000  0.94000000  0.44000000  1
  Pr  Pr1  1  0.43000000  0.44000000  0.94000000  1
  Tl  Tl2  1  0.18006510  0.19006510  0.69006510  1
  Tl  Tl3  1  0.67993490  0.68993490  0.18993490  1
"
872,"# generated using pymatgen
data_Ce2ZnPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08845721
_cell_length_b   5.08845726
_cell_length_c   5.08845715
_cell_angle_alpha   59.73897088
_cell_angle_beta   59.73897035
_cell_angle_gamma   59.73897094
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2ZnPt
_chemical_formula_sum   'Ce2 Zn1 Pt1'
_cell_volume   92.61072814
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.23015676  0.16015676  0.70015676  1
  Ce  Ce1  1  0.72984324  0.65984324  0.19984324  1
  Zn  Zn2  1  0.48000000  0.41000000  0.95000000  1
  Pt  Pt3  1  0.98000000  0.91000000  0.45000000  1
"
873,"# generated using pymatgen
data_Cs4Gd3Au11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.88772702
_cell_length_b   12.87763236
_cell_length_c   12.89589267
_cell_angle_alpha   51.69235636
_cell_angle_beta   21.29794469
_cell_angle_gamma   51.67282401
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs4Gd3Au11
_chemical_formula_sum   'Cs4 Gd3 Au11'
_cell_volume   603.14854468
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.66919975  0.76151197  0.06447664  1
  Cs  Cs1  1  0.19537821  0.21972562  0.57279580  1
  Cs  Cs2  1  0.57464751  0.62229178  0.95404122  1
  Cs  Cs3  1  0.06145058  0.10499927  0.45907384  1
  Gd  Gd4  1  0.84623158  0.72573579  0.23109281  1
  Gd  Gd5  1  0.33236058  0.35073672  0.70826387  1
  Gd  Gd6  1  0.88448187  0.99584343  0.26295759  1
  Au  Au7  1  0.33160225  0.59016733  0.71470621  1
  Au  Au8  1  0.91802193  0.18284042  0.29151266  1
  Au  Au9  1  0.44535111  0.59826185  0.83015291  1
  Au  Au10  1  0.02826386  0.89262862  0.40649310  1
  Au  Au11  1  0.55491936  0.33242012  0.94070862  1
  Au  Au12  1  0.45560332  0.02881154  0.83094890  1
  Au  Au13  1  0.98775857  0.44675115  0.37340465  1
  Au  Au14  1  0.24791792  0.86526478  0.63603251  1
  Au  Au15  1  0.77521785  0.30185990  0.15121145  1
  Au  Au16  1  0.86848576  0.44855305  0.24774307  1
  Au  Au17  1  0.36310798  0.87159666  0.74438414  1
"
874,"# generated using pymatgen
data_SrPbAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28377951
_cell_length_b   5.28377941
_cell_length_c   5.28377948
_cell_angle_alpha   59.66495379
_cell_angle_beta   59.66495450
_cell_angle_gamma   59.66495358
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrPbAu2
_chemical_formula_sum   'Sr1 Pb1 Au2'
_cell_volume   103.51433054
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.52000000  0.12000000  1
  Pb  Pb1  1  0.50000000  0.02000000  0.62000000  1
  Au  Au2  1  0.75005150  0.27005150  0.87005150  1
  Au  Au3  1  0.24994849  0.76994850  0.36994850  1
"
875,"# generated using pymatgen
data_Sc3Ni2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.95550459
_cell_length_b   5.19048486
_cell_length_c   7.11727257
_cell_angle_alpha   105.72877281
_cell_angle_beta   86.43218983
_cell_angle_gamma   94.79106375
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3Ni2
_chemical_formula_sum   'Sc6 Ni4'
_cell_volume   175.44660207
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.80609402  0.33089609  0.70003059  1
  Sc  Sc1  1  0.32425101  0.21156310  0.96875013  1
  Sc  Sc2  1  0.35047976  0.67666141  0.69879868  1
  Sc  Sc3  1  0.77436384  0.26056073  0.25788433  1
  Sc  Sc4  1  0.28659487  0.03921005  0.44698327  1
  Sc  Sc5  1  -0.02358562  0.70596924  0.10106981  1
  Ni  Ni6  1  0.83189388  -0.06970365  0.84066561  1
  Ni  Ni7  1  0.48997915  0.75134003  0.07331016  1
  Ni  Ni8  1  0.29024479  0.50550184  0.33008228  1
  Ni  Ni9  1  0.78968432  0.76800117  0.47242513  1
"
876,"# generated using pymatgen
data_AlCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54475745
_cell_length_b   4.53809021
_cell_length_c   4.54424403
_cell_angle_alpha   144.07858904
_cell_angle_beta   135.83087293
_cell_angle_gamma   58.20403759
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu2
_chemical_formula_sum   'Al1 Cu2'
_cell_volume   37.97679225
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.78722658  0.27662795  0.91001113  1
  Cu  Cu1  1  0.45162110  0.94121478  0.90604637  1
  Cu  Cu2  1  0.12115232  0.61215727  0.91394249  1
"
877,"# generated using pymatgen
data_Er2MgCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29063035
_cell_length_b   5.29063036
_cell_length_c   5.29063028
_cell_angle_alpha   59.92696147
_cell_angle_beta   59.92696088
_cell_angle_gamma   59.92696063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2MgCd
_chemical_formula_sum   'Er2 Mg1 Cd1'
_cell_volume   104.54111934
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.73000759  0.04000759  0.66000759  1
  Er  Er1  1  0.22999241  0.53999241  0.15999241  1
  Mg  Mg2  1  0.48000000  0.79000000  0.41000000  1
  Cd  Cd3  1  0.98000000  0.29000000  0.91000000  1
"
878,"# generated using pymatgen
data_LiMg2Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.70088006
_cell_length_b   4.70088004
_cell_length_c   4.70087996
_cell_angle_alpha   59.94563246
_cell_angle_beta   59.94563257
_cell_angle_gamma   59.94563271
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg2Zn
_chemical_formula_sum   'Li1 Mg2 Zn1'
_cell_volume   73.36461780
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.27000000  0.88000000  0.08000000  1
  Mg  Mg1  1  0.51996781  0.12996781  0.32996781  1
  Mg  Mg2  1  0.02003219  0.63003219  0.83003219  1
  Zn  Zn3  1  0.77000000  0.38000000  0.58000000  1
"
879,"# generated using pymatgen
data_ZrCoPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51326225
_cell_length_b   4.51326257
_cell_length_c   9.50566074
_cell_angle_alpha   44.87388830
_cell_angle_beta   44.87389088
_cell_angle_gamma   59.92143227
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrCoPd
_chemical_formula_sum   'Zr2 Co2 Pd2'
_cell_volume   96.38657942
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.64671867  0.80671867  0.45590160  1
  Zr  Zr1  1  0.42129666  0.58129667  0.00970127  1
  Co  Co2  1  0.17021922  0.33021922  0.93150713  1
  Co  Co3  1  0.89817172  0.05817171  0.53368569  1
  Pd  Pd4  1  0.53208055  0.69208056  0.23459039  1
  Pd  Pd5  1  0.03151318  0.19151317  0.73461391  1
"
880,"# generated using pymatgen
data_YSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40346621
_cell_length_b   4.40346615
_cell_length_c   4.40346605
_cell_angle_alpha   59.71779577
_cell_angle_beta   59.71779619
_cell_angle_gamma   59.71779649
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YSb
_chemical_formula_sum   'Y1 Sb1'
_cell_volume   59.98966030
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.05000000  0.50000000  0.34000001  1
  Sb  Sb1  1  0.55000000  0.00000000  0.83999999  1
"
881,"# generated using pymatgen
data_GdYCd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33831253
_cell_length_b   5.33831259
_cell_length_c   5.33831248
_cell_angle_alpha   59.84504642
_cell_angle_beta   59.84504627
_cell_angle_gamma   59.84504615
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdYCd2
_chemical_formula_sum   'Gd1 Y1 Cd2'
_cell_volume   107.19315636
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.17000000  0.46000000  0.15000000  1
  Y  Y1  1  0.67000000  0.96000000  0.65000000  1
  Cd  Cd2  1  0.92002409  0.21002409  0.90002409  1
  Cd  Cd3  1  0.41997591  0.70997591  0.39997591  1
"
882,"# generated using pymatgen
data_LuGa4Pt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43923098
_cell_length_b   5.43923081
_cell_length_c   5.43923086
_cell_angle_alpha   68.22255119
_cell_angle_beta   68.22255039
_cell_angle_gamma   68.22255068
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuGa4Pt3
_chemical_formula_sum   'Lu1 Ga4 Pt3'
_cell_volume   133.59375534
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.37000000  0.56000000  0.92000000  1
  Ga  Ga1  1  0.87000000  0.06000000  0.42000000  1
  Ga  Ga2  1  0.37000000  0.06000000  0.92000000  1
  Ga  Ga3  1  0.37000000  0.56000000  0.42000000  1
  Ga  Ga4  1  0.87000000  0.56000000  0.92000000  1
  Pt  Pt5  1  0.87000000  0.06000000  0.92000000  1
  Pt  Pt6  1  0.37000000  0.06000000  0.42000000  1
  Pt  Pt7  1  0.87000000  0.56000000  0.42000000  1
"
883,"# generated using pymatgen
data_Tm2HgPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27894545
_cell_length_b   5.27894544
_cell_length_c   5.27894553
_cell_angle_alpha   59.92190205
_cell_angle_beta   59.92190272
_cell_angle_gamma   59.92190221
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2HgPb
_chemical_formula_sum   'Tm2 Hg1 Pb1'
_cell_volume   103.83803935
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.99003005  0.00003005  0.23003006  1
  Tm  Tm1  1  0.48996995  0.49996995  0.72996994  1
  Hg  Hg2  1  0.74000000  0.75000000  0.98000000  1
  Pb  Pb3  1  0.24000000  0.25000000  0.48000000  1
"
884,"# generated using pymatgen
data_ScGaRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41319023
_cell_length_b   4.41319018
_cell_length_c   4.41319017
_cell_angle_alpha   59.95867232
_cell_angle_beta   59.95867268
_cell_angle_gamma   59.95867311
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScGaRu2
_chemical_formula_sum   'Sc1 Ga1 Ru2'
_cell_volume   60.72055160
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.80000000  0.42000000  0.14000000  1
  Ga  Ga1  1  0.30000000  0.92000000  0.64000000  1
  Ru  Ru2  1  0.55008247  0.17008247  0.89008247  1
  Ru  Ru3  1  0.04991753  0.66991753  0.38991753  1
"
885,"# generated using pymatgen
data_TbCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08383300
_cell_length_b   5.08191393
_cell_length_c   5.08191383
_cell_angle_alpha   59.98020831
_cell_angle_beta   59.99834970
_cell_angle_gamma   59.99834940
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbCo2
_chemical_formula_sum   'Tb2 Co4'
_cell_volume   92.82288161
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.75577662  0.39663154  0.19663154  1
  Tb  Tb1  1  0.50465874  0.14740535  0.94740534  1
  Co  Co2  1  0.13696755  0.77386079  0.57386079  1
  Co  Co3  1  0.64284037  0.76910768  0.56910768  1
  Co  Co4  1  0.13487836  0.27093455  0.57206008  1
  Co  Co5  1  0.13487837  0.77206008  0.07093455  1
"
886,"# generated using pymatgen
data_TaPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.04511228
_cell_length_b   3.00752131
_cell_length_c   3.49385394
_cell_angle_alpha   90.00000098
_cell_angle_beta   90.00000112
_cell_angle_gamma   64.27390705
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaPd
_chemical_formula_sum   'Ta2 Pd2'
_cell_volume   66.69112612
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.93391680  0.46655259  0.51999998  1
  Ta  Ta1  1  0.20608322  0.72344741  0.02000001  1
  Pd  Pd2  1  0.44482811  0.98007103  0.52000000  1
  Pd  Pd3  1  0.69517187  0.20992897  0.02000001  1
"
887,"# generated using pymatgen
data_Nd3Sn2Ge3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.50358648
_cell_length_b   11.64977152
_cell_length_c   4.19788813
_cell_angle_alpha   89.99999888
_cell_angle_beta   89.99999366
_cell_angle_gamma   75.27219687
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd3Sn2Ge3
_chemical_formula_sum   'Nd6 Sn4 Ge6'
_cell_volume   496.79504027
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.24417926  0.99137056  0.77000001  1
  Nd  Nd1  1  0.74417927  0.49137055  0.76999999  1
  Nd  Nd2  1  0.35837789  0.62904546  0.77000000  1
  Nd  Nd3  1  0.85837789  0.12904545  0.77000000  1
  Nd  Nd4  1  0.00010196  0.78890502  0.76999999  1
  Nd  Nd5  1  0.50010195  0.28890501  0.76999999  1
  Sn  Sn6  1  0.36529484  0.14899222  0.27000000  1
  Sn  Sn7  1  0.86529484  0.64899222  0.27000000  1
  Sn  Sn8  1  0.07316456  0.19613775  0.27000001  1
  Sn  Sn9  1  0.57316457  0.69613774  0.27000000  1
  Ge  Ge10  1  0.30522668  0.41803246  0.27000001  1
  Ge  Ge11  1  0.80522668  0.91803248  0.27000001  1
  Ge  Ge12  1  1.03791495  0.97200436  0.27000000  1
  Ge  Ge13  1  0.53791496  0.47200435  0.27000000  1
  Ge  Ge14  1  0.14573984  0.61551219  0.27000000  1
  Ge  Ge15  1  0.64573985  0.11551217  0.27000000  1
"
888,"# generated using pymatgen
data_Y2MgTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.36788432
_cell_length_b   5.36788432
_cell_length_c   5.36788433
_cell_angle_alpha   59.87428978
_cell_angle_beta   59.87428905
_cell_angle_gamma   59.87428937
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2MgTl
_chemical_formula_sum   'Y2 Mg1 Tl1'
_cell_volume   109.05708534
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.52994872  0.10994872  0.25994872  1
  Y  Y1  1  0.03005128  0.61005128  0.76005128  1
  Mg  Mg2  1  0.78000000  0.36000000  0.51000000  1
  Tl  Tl3  1  0.28000000  0.86000000  0.01000000  1
"
889,"# generated using pymatgen
data_GdIn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26219982
_cell_length_b   5.26414866
_cell_length_c   5.26414872
_cell_angle_alpha   59.70817936
_cell_angle_beta   59.72400639
_cell_angle_gamma   59.72400628
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdIn3
_chemical_formula_sum   'Gd1 In3'
_cell_volume   102.45315167
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.02000000  0.05064782  0.12935218  1
  In  In1  1  0.77003781  0.80959126  0.87051373  1
  In  In2  1  0.26996220  0.30948627  0.37040874  1
  In  In3  1  0.52000000  0.55027465  0.62972535  1
"
890,"# generated using pymatgen
data_Y2Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.76138405
_cell_length_b   8.59966629
_cell_length_c   6.77203643
_cell_angle_alpha   37.72270739
_cell_angle_beta   55.33600821
_cell_angle_gamma   46.65155073
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Mg
_chemical_formula_sum   'Y4 Mg2'
_cell_volume   174.90104960
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.03120449  0.61340634  0.35204577  1
  Y  Y1  1  0.32950726  0.96134641  0.50316459  1
  Y  Y2  1  0.71932207  0.26563941  0.16994193  1
  Y  Y3  1  0.63694944  0.31396646  0.67058463  1
  Mg  Mg4  1  -0.00349678  0.63098535  0.86758037  1
  Mg  Mg5  1  0.36651351  0.94465605  0.98668272  1
"
891,"# generated using pymatgen
data_Mg6Sb5Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.13671032
_cell_length_b   7.27535410
_cell_length_c   8.91666863
_cell_angle_alpha   57.51113253
_cell_angle_beta   61.70944926
_cell_angle_gamma   65.40042393
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg6Sb5Pt
_chemical_formula_sum   'Mg6 Sb5 Pt1'
_cell_volume   382.64955835
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.78916564  0.34463159  0.06041454  1
  Mg  Mg1  1  0.58975003  0.23506134  0.77503007  1
  Mg  Mg2  1  1.00880364  0.49155992  0.21674368  1
  Mg  Mg3  1  0.44884269  0.08474472  0.49494717  1
  Mg  Mg4  1  0.38256769  0.64910718  0.25870161  1
  Mg  Mg5  1  1.01586276  0.71966899  0.66302073  1
  Sb  Sb6  1  0.42186920  0.35050845  0.09908420  1
  Sb  Sb7  1  0.82581653  0.11761719  0.42407617  1
  Sb  Sb8  1  0.41397116  0.67659057  0.55255012  1
  Sb  Sb9  1  0.08483672  0.38579646  0.54252821  1
  Sb  Sb10  1  0.74641981  0.78548465  -0.00579775  1
  Pt  Pt11  1  0.18209414  0.07922894  0.40870123  1
"
892,"# generated using pymatgen
data_MnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76376160
_cell_length_b   2.93636005
_cell_length_c   2.93225434
_cell_angle_alpha   119.98893776
_cell_angle_beta   125.89490269
_cell_angle_gamma   72.73168910
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnO2
_chemical_formula_sum   'Mn1 O2'
_cell_volume   34.81969358
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  -0.00331707  0.19341858  0.53007850  1
  O  O1  1  0.20205944  0.52507341  0.43347879  1
  O  O2  1  0.79125763  0.86150802  0.62644272  1
"
893,"# generated using pymatgen
data_NdGa5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.14747589
_cell_length_b   9.77119549
_cell_length_c   7.78303898
_cell_angle_alpha   103.81154951
_cell_angle_beta   125.91199923
_cell_angle_gamma   106.43631943
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdGa5
_chemical_formula_sum   'Nd3 Ga15'
_cell_volume   410.85319290
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.79373740  0.07844096  0.09973648  1
  Nd  Nd1  1  0.34756918  0.55629373  0.14051975  1
  Nd  Nd2  1  0.19923583  0.02499000  0.61005800  1
  Ga  Ga3  1  0.28180836  0.11087262  0.27835374  1
  Ga  Ga4  1  0.70448918  0.48674513  0.54708994  1
  Ga  Ga5  1  1.03061596  0.86875196  0.83682481  1
  Ga  Ga6  1  0.34716610  0.79432378  0.49915915  1
  Ga  Ga7  1  0.64464443  0.13665393  0.67214998  1
  Ga  Ga8  1  0.02078775  0.42458936  0.55908824  1
  Ga  Ga9  1  0.67942067  0.73949250  0.08630928  1
  Ga  Ga10  1  1.05026911  0.15611060  0.88837332  1
  Ga  Ga11  1  0.31084367  0.77371740  0.84545768  1
  Ga  Ga12  1  0.57902776  0.31582186  0.13881182  1
  Ga  Ga13  1  0.89367304  0.64218041  0.38938952  1
  Ga  Ga14  1  0.38589319  0.39887243  0.78844085  1
  Ga  Ga15  1  0.92902580  0.42266830  0.12226889  1
  Ga  Ga16  1  0.65181266  0.72382341  0.73128815  1
  Ga  Ga17  1  0.28997990  0.38565163  0.40668042  1
"
894,"# generated using pymatgen
data_DyPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05461047
_cell_length_b   5.05461047
_cell_length_c   5.05379389
_cell_angle_alpha   131.91320399
_cell_angle_beta   131.91320280
_cell_angle_gamma   70.37278855
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPt3
_chemical_formula_sum   'Dy1 Pt3'
_cell_volume   70.06925138
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.23000000  0.12000000  0.90000000  1
  Pt  Pt1  1  0.97995655  0.37004345  0.40000000  1
  Pt  Pt2  1  0.48004344  0.86995655  0.40000000  1
  Pt  Pt3  1  0.73000000  0.62000000  0.90000000  1
"
