,cif
1762,"# generated using pymatgen
data_Yb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.85511858
_cell_length_b   3.86962509
_cell_length_c   12.61847921
_cell_angle_alpha   89.99999953
_cell_angle_beta   90.00000046
_cell_angle_gamma   119.64165515
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb
_chemical_formula_sum   Yb4
_cell_volume   163.60673767
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.31253688  0.68945482  0.15000000  1
  Yb  Yb1  1  0.60002123  0.38969547  0.65000000  1
  Yb  Yb2  1  0.95872095  0.04042485  0.40021205  1
  Yb  Yb3  1  0.95872095  0.04042486  0.89978795  1
"
1763,"# generated using pymatgen
data_Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.25200427
_cell_length_b   6.25178142
_cell_length_c   6.25171775
_cell_angle_alpha   101.25742433
_cell_angle_beta   101.25834974
_cell_angle_gamma   101.25861408
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn
_chemical_formula_sum   Sn8
_cell_volume   228.02117854
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.26999999  0.89000000  0.05999999  1
  Sn  Sn1  1  0.27000000  0.39000000  0.56000000  1
  Sn  Sn2  1  0.77000000  0.89000000  0.56000000  1
  Sn  Sn3  1  0.77000000  0.39000000  0.05999999  1
  Sn  Sn4  1  0.77000000  0.39000000  0.56000001  1
  Sn  Sn5  1  0.27000000  0.39000000  0.06000000  1
  Sn  Sn6  1  0.27000000  0.89000000  0.56000001  1
  Sn  Sn7  1  0.77000000  0.88999999  0.05999999  1
"
1764,"# generated using pymatgen
data_TiAlCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26024553
_cell_length_b   4.26024554
_cell_length_c   4.27158742
_cell_angle_alpha   59.74560336
_cell_angle_beta   59.74560359
_cell_angle_gamma   60.14964580
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAlCu2
_chemical_formula_sum   'Ti1 Al1 Cu2'
_cell_volume   54.66983907
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.09000000  0.96000000  0.60000000  1
  Al  Al1  1  0.59000000  0.46000000  0.10000000  1
  Cu  Cu2  1  0.83998857  0.70998857  0.34990236  1
  Cu  Cu3  1  0.34001143  0.21001143  0.85009764  1
"
1765,"# generated using pymatgen
data_HfIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37675928
_cell_length_b   5.37675922
_cell_length_c   5.34736093
_cell_angle_alpha   42.90080029
_cell_angle_beta   42.90080352
_cell_angle_gamma   62.15667238
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfIr
_chemical_formula_sum   'Hf2 Ir2'
_cell_volume   70.82465268
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.79239767  0.47760233  0.78000000  1
  Hf  Hf1  1  0.53760233  0.73239767  0.28000000  1
  Ir  Ir2  1  0.03823876  0.23176124  0.28000000  1
  Ir  Ir3  1  0.29176124  0.97823875  0.78000000  1
"
1766,"# generated using pymatgen
data_MgAl8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85103565
_cell_length_b   9.29370249
_cell_length_c   9.97970191
_cell_angle_alpha   50.88143551
_cell_angle_beta   66.57661893
_cell_angle_gamma   93.83666866
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAl8
_chemical_formula_sum   'Mg1 Al8'
_cell_volume   168.46120077
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  -0.12207693  0.04063529  -0.03969313  1
  Al  Al1  1  -0.06527878  0.61666294  0.28593133  1
  Al  Al2  1  0.81381323  0.45653145  0.65184016  1
  Al  Al3  1  0.44120826  0.04214922  0.50099417  1
  Al  Al4  1  0.41100529  0.81573288  0.88119419  1
  Al  Al5  1  0.03748570  0.24457444  0.08370310  1
  Al  Al6  1  0.82637611  0.85239659  0.36018236  1
  Al  Al7  1  0.46605085  0.42256417  0.19588385  1
  Al  Al8  1  0.19141629  0.62875302  0.76996398  1
"
1767,"# generated using pymatgen
data_MgCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.38364841
_cell_length_b   4.27091120
_cell_length_c   4.25272001
_cell_angle_alpha   60.01749570
_cell_angle_beta   30.02437544
_cell_angle_gamma   73.45523027
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCo
_chemical_formula_sum   'Mg2 Co2'
_cell_volume   54.63434994
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.19109919  0.88021966  0.04256804  1
  Mg  Mg1  1  0.69109918  0.38021966  0.54256804  1
  Co  Co2  1  0.43890080  0.62978034  0.29743198  1
  Co  Co3  1  0.93890083  0.12978034  0.79743194  1
"
1768,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01299978
_cell_length_b   5.00673601
_cell_length_c   6.94836156
_cell_angle_alpha   45.45801085
_cell_angle_beta   46.49250869
_cell_angle_gamma   60.41794939
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   90.13176995
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.84254482  0.13611643  0.76158376  1
  Hf  Hf1  1  0.83203506  0.16771297  0.25603955  1
  Hf  Hf2  1  0.33796495  0.64228701  0.51396043  1
  Hf  Hf3  1  0.32745516  0.67388358  0.00841626  1
"
1769,"# generated using pymatgen
data_LiMg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79104811
_cell_length_b   7.66208041
_cell_length_c   5.99266195
_cell_angle_alpha   96.19897524
_cell_angle_beta   90.37128858
_cell_angle_gamma   107.56803000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg2
_chemical_formula_sum   'Li3 Mg6'
_cell_volume   208.32309008
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.69332008  0.13452114  0.73455145  1
  Li  Li1  1  -0.10764369  0.52623129  0.18607470  1
  Li  Li2  1  0.50608217  0.74218000  0.88891732  1
  Mg  Mg3  1  0.30168486  0.31494621  0.46886818  1
  Mg  Mg4  1  0.70066919  0.10829470  0.23211529  1
  Mg  Mg5  1  0.08958900  -0.06863866  0.61274877  1
  Mg  Mg6  1  -0.09629961  0.52437319  0.68560632  1
  Mg  Mg7  1  0.48364555  0.71442559  0.38994432  1
  Mg  Mg8  1  0.28895244  0.32366655  0.97117364  1
"
1770,"# generated using pymatgen
data_TiNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.63967833
_cell_length_b   3.64421388
_cell_length_c   4.81244690
_cell_angle_alpha   112.07319532
_cell_angle_beta   112.67864683
_cell_angle_gamma   89.79408676
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiNi
_chemical_formula_sum   'Ti2 Ni2'
_cell_volume   53.82870224
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.26794041  0.36058494  0.76059360  1
  Ti  Ti1  1  0.51779393  0.10993932  0.26010846  1
  Ni  Ni2  1  0.76489163  0.85790855  0.75923675  1
  Ni  Ni3  1  0.01937403  0.61156719  0.26006119  1
"
1771,"# generated using pymatgen
data_SnRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.75698662
_cell_length_b   3.41258654
_cell_length_c   15.07504857
_cell_angle_alpha   89.75278443
_cell_angle_beta   34.65385322
_cell_angle_gamma   89.76054903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnRh
_chemical_formula_sum   'Sn6 Rh6'
_cell_volume   226.90867414
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.10975909  0.08427032  0.34041207  1
  Sn  Sn1  1  -0.02976000  0.07578142  0.67292256  1
  Sn  Sn2  1  0.03999912  0.07994534  0.00666682  1
  Sn  Sn3  1  0.53999910  0.57994533  0.00666682  1
  Sn  Sn4  1  0.60975906  0.58427030  0.34041207  1
  Sn  Sn5  1  0.47024000  0.57578141  0.67292257  1
  Rh  Rh6  1  0.04000234  0.58006604  0.50666589  1
  Rh  Rh7  1  0.54000233  0.08006604  0.50666589  1
  Rh  Rh8  1  0.00050734  0.07569986  0.84776141  1
  Rh  Rh9  1  0.50050728  0.57569987  0.84776141  1
  Rh  Rh10  1  0.57949217  0.58423704  0.16557124  1
  Rh  Rh11  1  0.07949217  0.08423703  0.16557123  1
"
1772,"# generated using pymatgen
data_MgHg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97122392
_cell_length_b   4.97122407
_cell_length_c   4.97122392
_cell_angle_alpha   59.92501329
_cell_angle_beta   59.92501263
_cell_angle_gamma   59.92500931
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgHg
_chemical_formula_sum   'Mg2 Hg2'
_cell_volume   86.72326904
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.98002839  0.79002838  0.09002839  1
  Mg  Mg1  1  0.72997161  0.53997162  0.83997161  1
  Hg  Hg2  1  0.47982359  0.28982360  0.58982360  1
  Hg  Hg3  1  0.23017641  0.04017640  0.34017640  1
"
1773,"# generated using pymatgen
data_HfRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.94509440
_cell_length_b   4.58963556
_cell_length_c   6.48629995
_cell_angle_alpha   45.03763362
_cell_angle_beta   65.90837854
_cell_angle_gamma   54.74467749
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfRu
_chemical_formula_sum   'Hf4 Ru4'
_cell_volume   136.66183981
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.31021480  0.14880408  0.12042300  1
  Hf  Hf1  1  0.80980271  0.65110334  0.11949898  1
  Hf  Hf2  1  0.30980269  0.15110334  0.61949898  1
  Hf  Hf3  1  0.81021481  0.64880407  0.62042299  1
  Ru  Ru4  1  0.55736150  0.41525355  0.61383381  1
  Ru  Ru5  1  0.56262100  0.38483903  0.12624421  1
  Ru  Ru6  1  0.06262099  0.88483903  0.62624422  1
  Ru  Ru7  1  1.05736150  -0.08474644  0.11383381  1
"
1774,"# generated using pymatgen
data_HfNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.55990455
_cell_length_b   7.12677777
_cell_length_c   7.80113558
_cell_angle_alpha   24.06708493
_cell_angle_beta   17.73272565
_cell_angle_gamma   26.57749131
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfNi
_chemical_formula_sum   'Hf2 Ni2'
_cell_volume   64.70455790
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.20000000  0.29000000  0.68000001  1
  Hf  Hf1  1  0.69999999  0.78999999  0.17999999  1
  Ni  Ni2  1  0.95000000  0.54000001  0.43000000  1
  Ni  Ni3  1  0.45000001  0.04000000  0.93000000  1
"
1775,"# generated using pymatgen
data_YbSbRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63663725
_cell_length_b   4.71990143
_cell_length_c   4.63625027
_cell_angle_alpha   59.39633694
_cell_angle_beta   58.55396160
_cell_angle_gamma   59.37061966
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbSbRh2
_chemical_formula_sum   'Yb1 Sb1 Rh2'
_cell_volume   70.27379913
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.55006156  0.13402496  0.76984253  1
  Sb  Sb1  1  0.05006515  0.61608043  0.26974590  1
  Rh  Rh2  1  0.79229008  0.40267831  0.01246162  1
  Rh  Rh3  1  0.30758322  0.88721630  0.52794995  1
"
1776,"# generated using pymatgen
data_YbRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.31828699
_cell_length_b   5.88940788
_cell_length_c   7.24582617
_cell_angle_alpha   35.67130384
_cell_angle_beta   18.59605249
_cell_angle_gamma   36.80826632
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbRh3
_chemical_formula_sum   'Yb1 Rh3'
_cell_volume   65.10505049
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.18000002  0.25000000  0.75999999  1
  Rh  Rh1  1  0.67999997  0.75000001  0.26000003  1
  Rh  Rh2  1  0.45570001  0.03229390  -0.01251205  1
  Rh  Rh3  1  0.90430001  0.46770609  0.53251204  1
"
1777,"# generated using pymatgen
data_LiIr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27512474
_cell_length_b   4.27512463
_cell_length_c   4.30257722
_cell_angle_alpha   59.72751971
_cell_angle_beta   59.72752041
_cell_angle_gamma   60.41983503
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiIr3
_chemical_formula_sum   'Li1 Ir3'
_cell_volume   55.54663250
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.59000000  0.89000000  0.77000000  1
  Ir  Ir1  1  0.09000000  0.39000000  0.27000000  1
  Ir  Ir2  1  0.83999867  0.13999867  0.02019356  1
  Ir  Ir3  1  0.34000133  0.64000133  0.51980644  1
"
1778,"# generated using pymatgen
data_YbZnCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.52550428
_cell_length_b   4.52539250
_cell_length_c   4.54177031
_cell_angle_alpha   59.87032174
_cell_angle_beta   59.82425053
_cell_angle_gamma   60.23930577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbZnCu2
_chemical_formula_sum   'Yb1 Zn1 Cu2'
_cell_volume   65.73589107
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.07004302  0.74769578  0.11998733  1
  Zn  Zn1  1  0.57002112  0.24916272  0.62002236  1
  Cu  Cu2  1  0.81999013  0.49154966  0.87040380  1
  Cu  Cu3  1  0.31994573  0.99159183  0.36958651  1
"
1779,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.75646521
_cell_length_b   6.24507438
_cell_length_c   2.95918340
_cell_angle_alpha   72.65355615
_cell_angle_beta   73.68419333
_cell_angle_gamma   85.25069181
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   182.10073404
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.57902238  0.94572493  0.90204580  1
  Hf  Hf1  1  0.07902238  0.44572493  0.40204580  1
  Hf  Hf2  1  0.82497211  0.19344270  0.07496369  1
  Hf  Hf3  1  0.32497211  0.69344270  0.57496367  1
  Hf  Hf4  1  0.58122337  0.44558834  0.42466025  1
  Hf  Hf5  1  0.08122336  0.94558834  0.92466025  1
  Hf  Hf6  1  0.83478214  0.69524403  0.05833027  1
  Hf  Hf7  1  0.33478215  0.19524403  0.55833027  1
"
1780,"# generated using pymatgen
data_SrAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.18117306
_cell_length_b   5.90719035
_cell_length_c   6.45019329
_cell_angle_alpha   103.63183914
_cell_angle_beta   89.66421536
_cell_angle_gamma   61.70172364
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrAu3
_chemical_formula_sum   'Sr2 Au6'
_cell_volume   199.61829768
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.16540382  0.19144044  0.94626121  1
  Sr  Sr1  1  0.84192659  0.79118496  0.63734581  1
  Au  Au2  1  0.65367552  0.74086714  0.12477763  1
  Au  Au3  1  0.33708146  0.22143517  0.45437270  1
  Au  Au4  1  0.37461863  0.72760571  0.47458082  1
  Au  Au5  1  0.64052188  0.23333178  0.12034211  1
  Au  Au6  1  0.47511300  0.49016732  0.80134726  1
  Au  Au7  1  0.07165910  0.80396748  0.16097248  1
"
1781,"# generated using pymatgen
data_SbPdPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.49264010
_cell_length_b   7.63655487
_cell_length_c   4.87558975
_cell_angle_alpha   80.01948442
_cell_angle_beta   62.58708075
_cell_angle_gamma   77.27017424
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbPdPb
_chemical_formula_sum   'Sb4 Pd4 Pb4'
_cell_volume   337.11037643
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.42593711  0.90273176  0.46848244  1
  Sb  Sb1  1  0.93209673  0.74649328  0.16226280  1
  Sb  Sb2  1  0.16918387  0.39138228  0.94449998  1
  Sb  Sb3  1  0.69096173  0.17492869  0.66723768  1
  Pd  Pd4  1  0.43231510  0.19236179  0.68325363  1
  Pd  Pd5  1  0.89266029  0.40512301  0.41634524  1
  Pd  Pd6  1  0.22144887  0.72237619  0.91830817  1
  Pd  Pd7  1  0.69214452  0.99464196  0.20916041  1
  Pb  Pb8  1  0.39580450  0.41838364  0.17911910  1
  Pb  Pb9  1  0.92465818  0.19735755  0.94633711  1
  Pb  Pb10  1  0.13050027  0.91633613  0.43604599  1
  Pb  Pb11  1  0.63228883  0.65788371  0.69894746  1
"
1782,"# generated using pymatgen
data_MgSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.91107836
_cell_length_b   5.42650614
_cell_length_c   8.78759197
_cell_angle_alpha   58.07895121
_cell_angle_beta   70.15493529
_cell_angle_gamma   69.96102316
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSn
_chemical_formula_sum   'Mg6 Sn6'
_cell_volume   369.36206850
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.70012745  0.27206703  0.26277854  1
  Mg  Mg1  1  0.63214322  0.94694952  0.08464419  1
  Mg  Mg2  1  0.18592690  0.70245117  0.67976297  1
  Mg  Mg3  1  0.11154821  0.46593628  0.40236529  1
  Mg  Mg4  1  0.89749487  0.18008994  0.76948362  1
  Mg  Mg5  1  0.39758719  0.56018050  1.01422695  1
  Sn  Sn6  1  0.37184995  0.16392274  0.91341413  1
  Sn  Sn7  1  0.81541519  0.61304210  0.38894811  1
  Sn  Sn8  1  0.38051319  0.66623957  0.31341844  1
  Sn  Sn9  1  0.93771211  0.00935997  0.48578890  1
  Sn  Sn10  1  0.40642378  0.07397800  0.40717319  1
  Sn  Sn11  1  0.87325792  0.59578318  0.88799568  1
"
1783,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05086160
_cell_length_b   5.05086160
_cell_length_c   5.05086168
_cell_angle_alpha   59.80283535
_cell_angle_beta   59.80283556
_cell_angle_gamma   59.80283547
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   90.70542630
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.71000000  0.29000000  0.16000000  1
  Mg  Mg1  1  0.46000000  0.04000000  0.91000000  1
  Mg  Mg2  1  0.21000000  0.79000000  0.66000000  1
  Mg  Mg3  1  0.96000000  0.54000000  0.41000000  1
"
1784,"# generated using pymatgen
data_YbInRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62626993
_cell_length_b   4.62626995
_cell_length_c   4.63425691
_cell_angle_alpha   59.89893232
_cell_angle_beta   59.89893241
_cell_angle_gamma   60.11060604
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbInRh2
_chemical_formula_sum   'Yb1 In1 Rh2'
_cell_volume   70.08458570
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.15000000  0.29000000  0.71000000  1
  In  In1  1  0.65000000  0.79000000  0.21000000  1
  Rh  Rh2  1  0.39999624  0.53999624  0.96010183  1
  Rh  Rh3  1  0.90000376  0.04000377  0.45989817  1
"
1785,"# generated using pymatgen
data_RbHg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34984501
_cell_length_b   6.34984492
_cell_length_c   6.34984510
_cell_angle_alpha   59.80732649
_cell_angle_beta   59.80732611
_cell_angle_gamma   59.80732755
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbHg
_chemical_formula_sum   'Rb2 Hg2'
_cell_volume   180.24812644
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.77000000  0.97000000  0.78000001  1
  Rb  Rb1  1  0.27000000  0.47000000  0.28000000  1
  Hg  Hg2  1  0.02000000  0.22000000  0.03000000  1
  Hg  Hg3  1  0.52000000  0.72000000  0.53000000  1
"
1786,"# generated using pymatgen
data_CoRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.34131633
_cell_length_b   5.05132764
_cell_length_c   6.45843208
_cell_angle_alpha   38.51589962
_cell_angle_beta   20.32173147
_cell_angle_gamma   40.31005766
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoRh
_chemical_formula_sum   'Co2 Rh2'
_cell_volume   51.33466243
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.14999999  0.71000001  0.02000000  1
  Co  Co1  1  0.65000000  0.21000000  0.52000000  1
  Rh  Rh2  1  0.40000000  0.46000000  0.26999999  1
  Rh  Rh3  1  0.90000000  0.96000000  0.77000001  1
"
