,cif
1402,"# generated using pymatgen
data_MgFe11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.62725064
_cell_length_b   4.95783342
_cell_length_c   6.19079442
_cell_angle_alpha   53.91717930
_cell_angle_beta   65.21318658
_cell_angle_gamma   81.64788909
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgFe11
_chemical_formula_sum   'Mg1 Fe11'
_cell_volume   147.80495240
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.28803602  0.48972471  0.91557467  1
  Fe  Fe1  1  0.89900961  0.68724309  0.61275854  1
  Fe  Fe2  1  0.61921355  -0.33120679  0.41593360  1
  Fe  Fe3  1  0.23085929  0.33859802  0.59716139  1
  Fe  Fe4  1  0.56877437  0.50752240  0.11280932  1
  Fe  Fe5  1  0.94430421  0.82055939  0.92528934  1
  Fe  Fe6  1  0.62287506  0.14192015  0.92919695  1
  Fe  Fe7  1  0.89990062  0.17961094  0.11140675  1
  Fe  Fe8  1  0.23320531  0.85229966  0.11090691  1
  Fe  Fe9  1  0.28078700  0.98182406  0.42015839  1
  Fe  Fe10  1  0.56659412  0.04240012  0.60864431  1
  Fe  Fe11  1  -0.05355915  0.32950426  0.42015979  1
"
1403,"# generated using pymatgen
data_K2Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.68891643
_cell_length_b   6.94949477
_cell_length_c   23.76244552
_cell_angle_alpha   67.51806370
_cell_angle_beta   78.37892027
_cell_angle_gamma   53.17617106
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Au
_chemical_formula_sum   'K16 Au8'
_cell_volume   1548.76922574
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.60932338  0.70132268  0.12772020  1
  K  K1  1  1.02429714  0.05021183  0.59706557  1
  K  K2  1  0.53593059  0.29071494  0.86282271  1
  K  K3  1  0.10628102  0.49015729  0.34320401  1
  K  K4  1  0.34554897  0.26567927  0.48443866  1
  K  K5  1  0.14063505  0.47714972  0.91200259  1
  K  K6  1  0.65312846  0.77144483  0.34713553  1
  K  K7  1  0.87055753  0.01775985  0.08971150  1
  K  K8  1  0.45908792  0.31842661  0.13350876  1
  K  K9  1  0.64778006  0.62514572  0.96997084  1
  K  K10  1  0.85376337  0.07084395  0.89929159  1
  K  K11  1  0.15408217  0.27211355  0.11368791  1
  K  K12  1  0.07569165  0.04417244  0.34021957  1
  K  K13  1  0.89347319  0.76801084  0.48249260  1
  K  K14  1  0.63553583  0.37041908  0.53466744  1
  K  K15  1  0.45140213  0.55368212  0.30286417  1
  Au  Au16  1  0.40551843  -0.02323617  0.85985042  1
  Au  Au17  1  0.63690657  0.79711964  0.81707748  1
  Au  Au18  1  0.63433897  0.11830396  0.01008394  1
  Au  Au19  1  0.37993183  0.78433015  0.41906338  1
  Au  Au20  1  0.86860818  0.57372243  0.86229904  1
  Au  Au21  1  0.87485841  0.57472291  0.04007898  1
  Au  Au22  1  0.90874619  0.31073960  0.44885166  1
  Au  Au23  1  0.39457296  0.23704276  0.01189147  1
"
1404,"# generated using pymatgen
data_HfMn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.14976383
_cell_length_b   3.14976370
_cell_length_c   3.14976385
_cell_angle_alpha   90.00000037
_cell_angle_beta   89.99999986
_cell_angle_gamma   90.00000085
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfMn
_chemical_formula_sum   'Hf1 Mn1'
_cell_volume   31.24884419
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.60000000  0.88000000  0.50000000  1
  Mn  Mn1  1  0.10000000  0.38000000  0.00000000  1
"
1405,"# generated using pymatgen
data_LiMn3O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.19272756
_cell_length_b   3.06100045
_cell_length_c   10.92551422
_cell_angle_alpha   89.97873909
_cell_angle_beta   124.52691703
_cell_angle_gamma   90.04277007
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn3O4
_chemical_formula_sum   'Li2 Mn6 O8'
_cell_volume   170.62417021
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.88573528  0.30596457  0.86946357  1
  Li  Li1  1  0.88579140  0.30035738  0.36946542  1
  Mn  Mn2  1  0.38713426  0.73227384  0.61975011  1
  Mn  Mn3  1  0.38731624  0.73237847  0.11987378  1
  Mn  Mn4  1  0.38782508  0.21854046  0.87008576  1
  Mn  Mn5  1  0.38785136  0.21876225  0.37008916  1
  Mn  Mn6  1  0.88780850  0.73226533  0.12023507  1
  Mn  Mn7  1  0.88772654  0.73214703  0.62012122  1
  O  O8  1  0.13043525  0.23033838  0.61298080  1
  O  O9  1  0.13042036  0.23089797  0.11296306  1
  O  O10  1  0.60760259  0.71669982  0.86995626  1
  O  O11  1  0.60788196  0.71689580  0.36996409  1
  O  O12  1  0.64501664  0.23016931  0.12731512  1
  O  O13  1  0.64500236  0.23051658  0.62731765  1
  O  O14  1  0.16834279  0.71577252  0.87021177  1
  O  O15  1  0.16810937  0.71602029  0.37020717  1
"
1406,"# generated using pymatgen
data_Hf5Al4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60672503
_cell_length_b   10.12300254
_cell_length_c   7.58134309
_cell_angle_alpha   153.30713559
_cell_angle_beta   97.80037408
_cell_angle_gamma   72.22871575
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf5Al4
_chemical_formula_sum   'Hf5 Al4'
_cell_volume   174.37728556
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.23839562  0.14245958  0.83432608  1
  Hf  Hf1  1  0.87754636  0.15391534  0.50327332  1
  Hf  Hf2  1  0.04447976  0.86669445  0.79369773  1
  Hf  Hf3  1  0.64361544  0.48387243  0.28133169  1
  Hf  Hf4  1  0.30375978  0.49207308  0.93557544  1
  Al  Al5  1  0.77656102  0.80087819  0.37047649  1
  Al  Al6  1  -0.06400069  0.52475389  0.65742130  1
  Al  Al7  1  0.47291166  0.21655923  0.26431388  1
  Al  Al8  1  0.43673105  0.82879381  1.06958408  1
"
1407,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.35471336
_cell_length_b   9.36011043
_cell_length_c   5.96526178
_cell_angle_alpha   31.17459194
_cell_angle_beta   69.57989417
_cell_angle_gamma   75.04120148
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   90.55302985
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.60074719  0.69351333  0.27393754  1
  Hf  Hf1  1  0.77925282  0.54648667  0.90606246  1
  Hf  Hf2  1  0.27925282  0.04648666  0.40606246  1
  Hf  Hf3  1  0.10074719  0.19351333  0.77393754  1
"
1408,"# generated using pymatgen
data_NbRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.20478046
_cell_length_b   3.20478050
_cell_length_c   3.20478036
_cell_angle_alpha   90.00000105
_cell_angle_beta   90.00000418
_cell_angle_gamma   90.00000209
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRh
_chemical_formula_sum   'Nb1 Rh1'
_cell_volume   32.91507462
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.96000000  0.72000000  0.29000001  1
  Rh  Rh1  1  0.46000001  0.22000000  0.78999999  1
"
1409,"# generated using pymatgen
data_NdSbAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42797125
_cell_length_b   8.66936099
_cell_length_c   8.66936116
_cell_angle_alpha   29.67983853
_cell_angle_beta   32.14646356
_cell_angle_gamma   32.14646819
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdSbAu2
_chemical_formula_sum   'Nd1 Sb1 Au2'
_cell_volume   97.46112328
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.15000000  0.93000000  0.70000000  1
  Sb  Sb1  1  0.64999998  0.43000002  0.20000000  1
  Au  Au2  1  0.31063478  0.68845435  0.45845439  1
  Au  Au3  1  0.98936524  0.17154563  0.94154560  1
"
1410,"# generated using pymatgen
data_Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28024405
_cell_length_b   4.60456443
_cell_length_c   5.31546444
_cell_angle_alpha   89.99999952
_cell_angle_beta   89.99999817
_cell_angle_gamma   89.99999897
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn
_chemical_formula_sum   Zn8
_cell_volume   129.23607697
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.09000001  0.80000000  0.93597961  1
  Zn  Zn1  1  0.09000000  0.80000000  0.43597960  1
  Zn  Zn2  1  0.09000000  0.30000000  0.19402040  1
  Zn  Zn3  1  0.09000000  0.30000000  0.69402039  1
  Zn  Zn4  1  0.59000000  0.80000000  0.43597960  1
  Zn  Zn5  1  0.59000000  0.80000000  0.93597961  1
  Zn  Zn6  1  0.59000000  0.30000000  0.69402039  1
  Zn  Zn7  1  0.58999999  0.30000000  0.19402040  1
"
1411,"# generated using pymatgen
data_Ho2HfNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43005626
_cell_length_b   6.15788718
_cell_length_c   9.72138760
_cell_angle_alpha   85.68658639
_cell_angle_beta   99.94673770
_cell_angle_gamma   74.93379426
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2HfNi
_chemical_formula_sum   'Ho4 Hf2 Ni2'
_cell_volume   193.73215658
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.36417590  0.46573179  0.17891540  1
  Ho  Ho1  1  0.81656391  0.03471202  0.66634097  1
  Ho  Ho2  1  0.13156192  0.96399011  0.32187858  1
  Ho  Ho3  1  0.32416059  0.47868956  0.82654998  1
  Hf  Hf4  1  0.55069437  -0.08536458  0.99126586  1
  Hf  Hf5  1  0.99943130  0.47080108  0.47933784  1
  Ni  Ni6  1  0.44991635  0.69781613  0.58304604  1
  Ni  Ni7  1  0.94349566  0.19362388  1.03266533  1
"
1412,"# generated using pymatgen
data_In6Co
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.66195892
_cell_length_b   5.06722413
_cell_length_c   8.41644306
_cell_angle_alpha   106.35747478
_cell_angle_beta   142.45130960
_cell_angle_gamma   83.04122935
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In6Co
_chemical_formula_sum   'In6 Co1'
_cell_volume   188.14595523
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.24642176  0.63488474  0.85926296  1
  In  In1  1  0.59595072  0.53272673  0.76248028  1
  In  In2  1  0.93458454  0.09769429  0.83771059  1
  In  In3  1  0.94842284  0.46179039  0.29507445  1
  In  In4  1  0.61664230  0.23094480  0.32113347  1
  In  In5  1  0.29491044  0.75672126  0.28280453  1
  Co  Co6  1  0.72306740  0.74523780  0.40153373  1
"
1413,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06364161
_cell_length_b   5.06364161
_cell_length_c   5.06364165
_cell_angle_alpha   59.06085393
_cell_angle_beta   59.06085414
_cell_angle_gamma   59.06085476
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   89.84058306
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.15002569  0.01002569  0.66002569  1
  Hf  Hf1  1  0.88997431  0.74997431  0.39997431  1
  Hf  Hf2  1  0.65002569  0.51002569  0.16002569  1
  Hf  Hf3  1  0.38997431  0.24997431  0.89997431  1
"
1414,"# generated using pymatgen
data_Nd3Ni2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.85219418
_cell_length_b   8.57951449
_cell_length_c   6.87586250
_cell_angle_alpha   82.85432892
_cell_angle_beta   89.08485657
_cell_angle_gamma   103.72422634
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd3Ni2
_chemical_formula_sum   'Nd9 Ni6'
_cell_volume   389.19673264
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.95348725  0.46524703  0.31206073  1
  Nd  Nd1  1  0.41629135  0.17101514  0.88878810  1
  Nd  Nd2  1  0.32085651  0.74173142  0.86928219  1
  Nd  Nd3  1  0.94101926  0.26484400  0.85803492  1
  Nd  Nd4  1  0.72216722  1.02004274  0.52655891  1
  Nd  Nd5  1  0.76052046  0.60441713  0.77091652  1
  Nd  Nd6  1  0.90265064  0.87339597  1.09486125  1
  Nd  Nd7  1  0.27113563  0.17311514  0.37830575  1
  Nd  Nd8  1  0.45893608  0.64720911  0.35542332  1
  Ni  Ni9  1  0.26535832  0.43270142  0.03818892  1
  Ni  Ni10  1  0.30287625  0.43973262  0.67154180  1
  Ni  Ni11  1  0.06434255  0.95549731  0.71750031  1
  Ni  Ni12  1  0.60860097  0.35370465  0.52975180  1
  Ni  Ni13  1  0.54693132  0.97263396  0.16205651  1
  Ni  Ni14  1  0.60482618  0.44471237  0.13672897  1
"
1415,"# generated using pymatgen
data_CaNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.87254987
_cell_length_b   4.87254988
_cell_length_c   4.87254993
_cell_angle_alpha   59.87229321
_cell_angle_beta   59.87229161
_cell_angle_gamma   59.87229300
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaNi
_chemical_formula_sum   'Ca2 Ni2'
_cell_volume   81.56307244
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.47000000  0.12000000  0.19000000  1
  Ca  Ca1  1  0.97000000  0.62000000  0.69000000  1
  Ni  Ni2  1  0.72000000  0.37000000  0.44000000  1
  Ni  Ni3  1  0.22000000  0.87000000  0.94000000  1
"
1416,"# generated using pymatgen
data_Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   32.00802060
_cell_length_b   33.75845983
_cell_length_c   34.12863989
_cell_angle_alpha   8.74370366
_cell_angle_beta   6.10598085
_cell_angle_gamma   6.43109103
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga
_chemical_formula_sum   Ga16
_cell_volume   439.21285973
_cell_formula_units_Z   16
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.77113957  0.22066763  0.49714310  1
  Ga  Ga1  1  0.31743911  0.77064858  0.94872878  1
  Ga  Ga2  1  0.10298729  0.93130802  0.10878781  1
  Ga  Ga3  1  0.87220424  0.40978201  0.94463431  1
  Ga  Ga4  1  0.46275651  0.43114893  0.07294829  1
  Ga  Ga5  1  0.92171162  0.84834230  0.66358902  1
  Ga  Ga6  1  0.12564200  0.97360757  0.63266481  1
  Ga  Ga7  1  0.84210364  0.23249172  0.72658398  1
  Ga  Ga8  1  0.22478415  0.36171403  0.54797636  1
  Ga  Ga9  1  0.11537162  0.60263627  0.09751279  1
  Ga  Ga10  1  0.63787096  0.04204460  0.54529502  1
  Ga  Ga11  1  0.67672169  0.11243484  0.11630295  1
  Ga  Ga12  1  0.44196112  0.73169012  0.72613130  1
  Ga  Ga13  1  0.84557828  0.60009832  0.27392529  1
  Ga  Ga14  1  0.20973230  0.36397247  0.47631712  1
  Ga  Ga15  1  0.80199586  0.70741259  0.98145910  1
"
1417,"# generated using pymatgen
data_Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59457508
_cell_length_b   5.59455432
_cell_length_c   6.22050902
_cell_angle_alpha   127.86744238
_cell_angle_beta   127.86734623
_cell_angle_gamma   81.97910360
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn
_chemical_formula_sum   Sn4
_cell_volume   112.19873195
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.43999999  0.66000000  0.48999999  1
  Sn  Sn1  1  0.69000001  0.41000001  0.99000001  1
  Sn  Sn2  1  0.19000001  0.91000000  0.99000000  1
  Sn  Sn3  1  0.93999999  0.15999999  0.48999999  1
"
1418,"# generated using pymatgen
data_Yb2GaRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88480360
_cell_length_b   4.88480358
_cell_length_c   4.88480377
_cell_angle_alpha   59.88184804
_cell_angle_beta   59.88184899
_cell_angle_gamma   59.88185228
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb2GaRh
_chemical_formula_sum   'Yb2 Ga1 Rh1'
_cell_volume   82.19786548
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.65994816  0.79994817  0.96994817  1
  Yb  Yb1  1  0.16005183  0.30005183  0.47005183  1
  Ga  Ga2  1  0.41000000  0.55000000  0.72000000  1
  Rh  Rh3  1  0.91000000  0.05000000  0.22000000  1
"
1419,"# generated using pymatgen
data_Hf3Ni4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.37713185
_cell_length_b   5.21247524
_cell_length_c   8.43062502
_cell_angle_alpha   92.46494976
_cell_angle_beta   105.05895708
_cell_angle_gamma   55.34810511
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf3Ni4
_chemical_formula_sum   'Hf6 Ni8'
_cell_volume   220.67156768
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.86816420  0.86372915  0.46407004  1
  Hf  Hf1  1  0.49058923  0.48090914  0.69187694  1
  Hf  Hf2  1  0.30937284  0.17654209  0.13847403  1
  Hf  Hf3  1  0.11510349  0.24205841  0.68749034  1
  Hf  Hf4  1  0.58850685  0.52376361  0.32030916  1
  Hf  Hf5  1  1.02330263  0.83323874  0.90148541  1
  Ni  Ni6  1  -0.14588752  0.67189818  0.17718282  1
  Ni  Ni7  1  0.86787422  0.46622179  0.90533385  1
  Ni  Ni8  1  0.20809503  0.95884200  0.43048648  1
  Ni  Ni9  1  0.54557487  0.09802034  -0.07696404  1
  Ni  Ni10  1  0.60662444  0.88041236  0.65011824  1
  Ni  Ni11  1  0.30387388  0.35790159  0.42492676  1
  Ni  Ni12  1  -0.09676562  0.12342035  0.15375498  1
  Ni  Ni13  1  0.49557147  0.63304225  1.00145501  1
"
1420,"# generated using pymatgen
data_LaZnNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.97913389
_cell_length_b   7.97913409
_cell_length_c   5.24339501
_cell_angle_alpha   28.98628590
_cell_angle_beta   28.98628767
_cell_angle_gamma   30.63409841
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaZnNi2
_chemical_formula_sum   'La1 Zn1 Ni2'
_cell_volume   71.65360858
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.54000001  0.78000000  0.41999999  1
  Zn  Zn1  1  0.04000000  0.28000000  0.92000001  1
  Ni  Ni2  1  0.75045562  -0.00954435  0.37800925  1
  Ni  Ni3  1  0.32954436  0.56954437  0.46199074  1
"
1421,"# generated using pymatgen
data_Li3Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46815072
_cell_length_b   4.46815076
_cell_length_c   4.46815081
_cell_angle_alpha   59.83848602
_cell_angle_beta   59.83848599
_cell_angle_gamma   59.83848650
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Au
_chemical_formula_sum   'Li3 Au1'
_cell_volume   62.84541120
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.53000092  0.77000092  0.02000092  1
  Li  Li1  1  0.02999908  0.26999908  0.51999908  1
  Li  Li2  1  0.28000000  0.52000000  0.77000000  1
  Au  Au3  1  0.78000000  0.02000000  0.27000000  1
"
1422,"# generated using pymatgen
data_Ti
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34944563
_cell_length_b   6.30565306
_cell_length_c   6.33264160
_cell_angle_alpha   95.09205328
_cell_angle_beta   86.28829339
_cell_angle_gamma   85.94452140
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti
_chemical_formula_sum   Ti14
_cell_volume   251.26526275
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.05758819  0.95357034  0.25446414  1
  Ti  Ti1  1  0.79849562  0.67713729  -0.02177833  1
  Ti  Ti2  1  0.29789798  0.17805786  0.47912629  1
  Ti  Ti3  1  0.55762500  0.45349847  0.75442172  1
  Ti  Ti4  1  0.52377549  0.95789954  0.73292637  1
  Ti  Ti5  1  0.02350490  0.45808236  0.23321280  1
  Ti  Ti6  1  0.02252091  0.93503761  0.75917603  1
  Ti  Ti7  1  0.16944011  0.66397629  0.61964092  1
  Ti  Ti8  1  0.66856740  0.16286430  0.12005158  1
  Ti  Ti9  1  0.17179644  0.31861866  -0.03591250  1
  Ti  Ti10  1  0.67098282  0.81891224  0.46312159  1
  Ti  Ti11  1  0.81748433  0.30375671  0.60120318  1
  Ti  Ti12  1  0.31751748  0.80389266  0.10138758  1
  Ti  Ti13  1  0.52280331  0.43469568  0.25895865  1
"
