,cif
1379,"# generated using pymatgen
data_Li2TlCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.82554136
_cell_length_b   4.82554137
_cell_length_c   4.82554140
_cell_angle_alpha   59.84509970
_cell_angle_beta   59.84509888
_cell_angle_gamma   59.84509863
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2TlCd
_chemical_formula_sum   'Li2 Tl1 Cd1'
_cell_volume   79.17603073
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.27000931  0.44000931  0.58000931  1
  Li  Li1  1  0.76999069  0.93999069  0.07999069  1
  Tl  Tl2  1  0.52000000  0.69000000  0.83000000  1
  Cd  Cd3  1  0.02000000  0.19000000  0.33000000  1
"
1380,"# generated using pymatgen
data_LuPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.69955550
_cell_length_b   7.69431034
_cell_length_c   10.32038976
_cell_angle_alpha   153.35220675
_cell_angle_beta   153.48057851
_cell_angle_gamma   36.91655358
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuPd
_chemical_formula_sum   'Lu3 Pd3'
_cell_volume   122.43929770
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.68501709  0.18480506  0.87244871  1
  Lu  Lu1  1  0.34666669  0.85038082  0.87013886  1
  Lu  Lu2  1  0.00795892  0.51506802  0.86733116  1
  Pd  Pd3  1  0.84891311  0.35018272  0.37150431  1
  Pd  Pd4  1  0.50454400  0.99115166  0.34911910  1
  Pd  Pd5  1  0.18690018  0.70841172  0.38945785  1
"
1381,"# generated using pymatgen
data_LiGaPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.29398336
_cell_length_b   4.29398340
_cell_length_c   4.29398335
_cell_angle_alpha   59.80646134
_cell_angle_beta   59.80646084
_cell_angle_gamma   59.80646295
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiGaPt2
_chemical_formula_sum   'Li1 Ga1 Pt2'
_cell_volume   55.73832107
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.09000000  0.42000000  0.93000000  1
  Ga  Ga1  1  0.59000000  0.92000000  0.43000000  1
  Pt  Pt2  1  0.83996662  0.16996662  0.67996662  1
  Pt  Pt3  1  0.34003338  0.67003338  0.18003338  1
"
1382,"# generated using pymatgen
data_MgGaIr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34806525
_cell_length_b   4.34806525
_cell_length_c   4.34806522
_cell_angle_alpha   59.88131808
_cell_angle_beta   59.88131849
_cell_angle_gamma   59.88131869
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGaIr2
_chemical_formula_sum   'Mg1 Ga1 Ir2'
_cell_volume   57.96984078
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.52000000  0.46000000  0.31000000  1
  Ga  Ga1  1  0.02000000  0.96000000  0.81000000  1
  Ir  Ir2  1  0.27007720  0.21007719  0.06007719  1
  Ir  Ir3  1  0.76992281  0.70992281  0.55992281  1
"
1383,"# generated using pymatgen
data_Sm2MgGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29163668
_cell_length_b   5.29163654
_cell_length_c   5.29163670
_cell_angle_alpha   59.90584371
_cell_angle_beta   59.90584457
_cell_angle_gamma   59.90584381
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm2MgGa
_chemical_formula_sum   'Sm2 Mg1 Ga1'
_cell_volume   104.55056790
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.93012364  0.03012364  0.34012364  1
  Sm  Sm1  1  0.42987636  0.52987636  0.83987636  1
  Mg  Mg2  1  0.18000000  0.28000000  0.59000000  1
  Ga  Ga3  1  0.68000000  0.78000000  0.09000000  1
"
1384,"# generated using pymatgen
data_HoGa3Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.80514689
_cell_length_b   5.80514706
_cell_length_c   7.89840390
_cell_angle_alpha   138.48476241
_cell_angle_beta   138.48476270
_cell_angle_gamma   36.68332637
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoGa3Pd
_chemical_formula_sum   'Ho1 Ga3 Pd1'
_cell_volume   97.72423652
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.77842541  0.23842540  0.34748552  1
  Ga  Ga1  1  0.54026490  1.00026491  0.41743250  1
  Ga  Ga2  1  -0.05038415  0.40961583  0.88438814  1
  Ga  Ga3  1  0.58819828  0.04819829  0.80844263  1
  Pd  Pd4  1  0.29349556  0.75349557  0.89225122  1
"
1385,"# generated using pymatgen
data_YAl3Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.64002905
_cell_length_b   6.12248027
_cell_length_c   5.73852085
_cell_angle_alpha   135.27686475
_cell_angle_beta   133.86711040
_cell_angle_gamma   66.59705712
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YAl3Pt
_chemical_formula_sum   'Y1 Al3 Pt1'
_cell_volume   98.74332750
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.38577067  0.74362539  0.49646365  1
  Al  Al1  1  0.95926426  0.32241113  0.48618073  1
  Al  Al2  1  0.63456547  0.44052022  0.95844762  1
  Al  Al3  1  0.14283840  0.95361744  0.99506372  1
  Pt  Pt4  1  0.75756119  0.01982582  0.46384428  1
"
1386,"# generated using pymatgen
data_Tb2AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06297202
_cell_length_b   5.06297214
_cell_length_c   5.06297202
_cell_angle_alpha   59.72354049
_cell_angle_beta   59.72354142
_cell_angle_gamma   59.72353975
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2AlCu
_chemical_formula_sum   'Tb2 Al1 Cu1'
_cell_volume   91.19397229
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.20985218  0.33985218  0.12985218  1
  Tb  Tb1  1  0.71014782  0.84014782  0.63014782  1
  Al  Al2  1  0.96000001  0.09000000  0.88000000  1
  Cu  Cu3  1  0.46000000  0.59000000  0.38000000  1
"
1387,"# generated using pymatgen
data_CeGe2Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.39031454
_cell_length_b   5.36767436
_cell_length_c   5.43100091
_cell_angle_alpha   131.88563631
_cell_angle_beta   132.30360396
_cell_angle_gamma   48.89807504
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeGe2Pd
_chemical_formula_sum   'Ce1 Ge2 Pd1'
_cell_volume   80.10793307
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.47730305  0.78296974  0.14026362  1
  Ge  Ge1  1  0.25916046  0.56957120  0.36121747  1
  Ge  Ge2  1  0.69542413  -0.00415809  -0.08099609  1
  Pd  Pd3  1  0.97811235  0.28161715  0.63951500  1
"
1388,"# generated using pymatgen
data_Lu2CdPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05187610
_cell_length_b   5.05187612
_cell_length_c   5.05187612
_cell_angle_alpha   59.79107834
_cell_angle_beta   59.79107740
_cell_angle_gamma   59.79107794
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu2CdPd
_chemical_formula_sum   'Lu2 Cd1 Pd1'
_cell_volume   90.73572834
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.79010720  0.81010720  0.25010720  1
  Lu  Lu1  1  0.28989280  0.30989280  0.74989280  1
  Cd  Cd2  1  0.04000000  0.06000000  0.50000000  1
  Pd  Pd3  1  0.54000000  0.56000000  -0.00000000  1
"
1389,"# generated using pymatgen
data_Mg2IrPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43294176
_cell_length_b   4.43294186
_cell_length_c   4.43294188
_cell_angle_alpha   59.95631995
_cell_angle_beta   59.95631938
_cell_angle_gamma   59.95632457
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2IrPt
_chemical_formula_sum   'Mg2 Ir1 Pt1'
_cell_volume   61.53620156
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.47002630  0.32002630  0.47002630  1
  Mg  Mg1  1  0.96997371  0.81997371  0.96997370  1
  Ir  Ir2  1  0.72000000  0.57000000  0.72000000  1
  Pt  Pt3  1  0.21999999  0.07000000  0.22000000  1
"
1390,"# generated using pymatgen
data_Sc2OsPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.61121243
_cell_length_b   4.61121248
_cell_length_c   4.61121241
_cell_angle_alpha   59.86075314
_cell_angle_beta   59.86075354
_cell_angle_gamma   59.86075291
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2OsPd
_chemical_formula_sum   'Sc2 Os1 Pd1'
_cell_volume   69.11239222
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.80998912  0.52998912  0.46998912  1
  Sc  Sc1  1  0.31001089  0.03001088  0.97001088  1
  Os  Os2  1  0.06000000  0.78000000  0.72000000  1
  Pd  Pd3  1  0.56000000  0.28000000  0.22000000  1
"
1391,"# generated using pymatgen
data_LuGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.83240491
_cell_length_b   8.69804658
_cell_length_c   5.19114000
_cell_angle_alpha   89.91894199
_cell_angle_beta   88.76645088
_cell_angle_gamma   88.11367357
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuGa
_chemical_formula_sum   'Lu6 Ga6'
_cell_volume   263.14550851
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.90037603  0.22097607  0.30412453  1
  Lu  Lu1  1  0.38048757  0.04392486  0.81545352  1
  Lu  Lu2  1  0.93965814  0.73786708  0.81244558  1
  Lu  Lu3  1  0.34428839  0.56479740  0.29189601  1
  Lu  Lu4  1  0.64956267  0.88270190  0.30974651  1
  Lu  Lu5  1  0.13504352  0.38542477  0.79392359  1
  Ga  Ga6  1  0.40219156  0.21972853  0.29044318  1
  Ga  Ga7  1  0.87595493  0.07151535  0.79816615  1
  Ga  Ga8  1  0.43950218  0.70345424  0.78456879  1
  Ga  Ga9  1  0.85109148  0.55332155  0.28054553  1
  Ga  Ga10  1  0.14927026  0.90624291  0.36588262  1
  Ga  Ga11  1  0.63257327  0.39004534  0.87280398  1
"
1392,"# generated using pymatgen
data_CaPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94808236
_cell_length_b   6.89897251
_cell_length_c   6.89897221
_cell_angle_alpha   117.77111008
_cell_angle_beta   89.99997664
_cell_angle_gamma   89.99997843
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaPb
_chemical_formula_sum   'Ca4 Pb4'
_cell_volume   250.49482783
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.18999844  0.98141047  0.99141037  1
  Ca  Ca1  1  0.69000008  0.21810830  0.69745891  1
  Ca  Ca2  1  0.19000178  0.47830688  0.48830695  1
  Ca  Ca3  1  0.69000008  0.68745888  0.22810830  1
  Pb  Pb4  1  0.68999738  0.15878137  0.16878138  1
  Pb  Pb5  1  0.19000127  0.47833178  -0.01455775  1
  Pb  Pb6  1  0.68999971  0.74216048  0.75216047  1
  Pb  Pb7  1  0.19000125  -0.02455815  0.48833136  1
"
1393,"# generated using pymatgen
data_La2MgTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.64903729
_cell_length_b   5.64903727
_cell_length_c   5.64903726
_cell_angle_alpha   59.78007186
_cell_angle_beta   59.78007120
_cell_angle_gamma   59.78007194
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La2MgTl
_chemical_formula_sum   'La2 Mg1 Tl1'
_cell_volume   126.83361778
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.31002841  0.99002841  0.02002841  1
  La  La1  1  0.80997159  0.48997159  0.51997159  1
  Mg  Mg2  1  0.06000000  0.74000000  0.77000000  1
  Tl  Tl3  1  0.56000000  0.24000000  0.27000000  1
"
1394,"# generated using pymatgen
data_Sm2MgTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45120525
_cell_length_b   5.45120521
_cell_length_c   5.45120519
_cell_angle_alpha   59.83838973
_cell_angle_beta   59.83838899
_cell_angle_gamma   59.83838798
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm2MgTl
_chemical_formula_sum   'Sm2 Mg1 Tl1'
_cell_volume   114.12131009
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.71006432  0.17006432  0.08006432  1
  Sm  Sm1  1  0.20993568  0.66993568  0.57993568  1
  Mg  Mg2  1  0.46000000  0.92000000  0.83000000  1
  Tl  Tl3  1  0.96000000  0.42000000  0.33000000  1
"
1395,"# generated using pymatgen
data_Y2RuRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85270113
_cell_length_b   4.85270123
_cell_length_c   4.85270133
_cell_angle_alpha   59.79070205
_cell_angle_beta   59.79070104
_cell_angle_gamma   59.79070227
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2RuRh
_chemical_formula_sum   'Y2 Ru1 Rh1'
_cell_volume   80.42057703
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.79000246  0.41000246  0.94000245  1
  Y  Y1  1  0.28999754  0.90999754  0.43999755  1
  Ru  Ru2  1  0.04000000  0.66000000  0.19000000  1
  Rh  Rh3  1  0.54000000  0.16000000  0.69000000  1
"
1396,"# generated using pymatgen
data_CaBiPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57160765
_cell_length_b   5.35195028
_cell_length_c   14.23021118
_cell_angle_alpha   105.60540069
_cell_angle_beta   73.37802434
_cell_angle_gamma   109.62526130
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaBiPt2
_chemical_formula_sum   'Ca4 Bi4 Pt8'
_cell_volume   375.88328554
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.21913744  0.37462076  0.11892267  1
  Ca  Ca1  1  0.74086258  0.74537510  0.43857524  1
  Ca  Ca2  1  0.74086247  0.74537528  0.93857527  1
  Ca  Ca3  1  0.21913756  0.37462058  0.61892264  1
  Bi  Bi4  1  0.17113742  0.32696143  0.36545025  1
  Bi  Bi5  1  0.78885783  0.79303889  0.69204757  1
  Bi  Bi6  1  0.78885782  0.79303891  0.19204753  1
  Bi  Bi7  1  0.17113743  0.32696147  0.86545021  1
  Pt  Pt8  1  0.76031349  0.32657564  0.04154241  1
  Pt  Pt9  1  0.19968416  0.79341835  0.01595848  1
  Pt  Pt10  1  0.19968423  0.79341822  0.51595856  1
  Pt  Pt11  1  0.76031357  0.32657554  0.54154249  1
  Pt  Pt12  1  0.64934644  0.27755518  0.23823742  1
  Pt  Pt13  1  0.31066038  0.84245464  0.81926581  1
  Pt  Pt14  1  0.31066057  0.84245475  0.31926591  1
  Pt  Pt15  1  0.64934661  0.27755525  0.73823755  1
"
1397,"# generated using pymatgen
data_Mg3Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94845913
_cell_length_b   4.94845935
_cell_length_c   4.95078932
_cell_angle_alpha   128.93263752
_cell_angle_beta   128.93264089
_cell_angle_gamma   75.08606588
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Pt
_chemical_formula_sum   'Mg3 Pt1'
_cell_volume   71.43791437
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.83996249  0.71003752  0.23000001  1
  Mg  Mg1  1  0.34003751  0.20996248  0.23000000  1
  Mg  Mg2  1  0.59000000  0.96000001  0.72999999  1
  Pt  Pt3  1  0.09000000  0.46000000  0.73000000  1
"
1398,"# generated using pymatgen
data_Ti3Cr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51265360
_cell_length_b   4.03972445
_cell_length_c   4.51265348
_cell_angle_alpha   70.91868906
_cell_angle_beta   61.65233619
_cell_angle_gamma   70.91869038
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti3Cr
_chemical_formula_sum   'Ti3 Cr1'
_cell_volume   66.94852952
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.17374299  0.37248359  0.34374298  1
  Ti  Ti1  1  0.68151912  0.86777149  0.85151911  1
  Ti  Ti2  1  0.96282570  0.16877590  0.13282572  1
  Cr  Cr3  1  0.44191218  0.67096903  0.61191220  1
"
1399,"# generated using pymatgen
data_Mg3BiP6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.83970531
_cell_length_b   7.15707588
_cell_length_c   5.28765036
_cell_angle_alpha   47.32204729
_cell_angle_beta   72.32351635
_cell_angle_gamma   69.13129189
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3BiP6
_chemical_formula_sum   'Mg3 Bi1 P6'
_cell_volume   254.75246660
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.27075652  0.75040735  0.07930923  1
  Mg  Mg1  1  0.80337373  0.25639967  0.56540649  1
  Mg  Mg2  1  0.04452559  0.46376442  0.84638570  1
  Bi  Bi3  1  0.60625704  0.97076728  0.25809856  1
  P  P4  1  0.23313935  0.26039401  0.56862907  1
  P  P5  1  0.81799072  0.25904612  0.05100758  1
  P  P6  1  0.72137583  0.64212257  0.88363694  1
  P  P7  1  0.30190286  0.33216247  0.09739220  1
  P  P8  1  0.85031636  0.73740053  0.02914471  1
  P  P9  1  0.25036200  0.70753558  0.63098950  1
"
1400,"# generated using pymatgen
data_DyGa2Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68312440
_cell_length_b   9.60017751
_cell_length_c   9.90776364
_cell_angle_alpha   104.86684287
_cell_angle_beta   121.37163386
_cell_angle_gamma   59.94053400
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyGa2Pt
_chemical_formula_sum   'Dy4 Ga8 Pt4'
_cell_volume   329.16545172
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.72689442  0.73230288  0.16338589  1
  Dy  Dy1  1  0.20168454  0.23727530  0.14973185  1
  Dy  Dy2  1  0.68187982  0.24784610  0.68285002  1
  Dy  Dy3  1  0.21031988  0.71751873  0.67053733  1
  Ga  Ga4  1  0.72100643  0.48100028  0.54386666  1
  Ga  Ga5  1  0.46497965  0.74250814  0.40074880  1
  Ga  Ga6  1  0.46549645  0.48873252  0.15383895  1
  Ga  Ga7  1  0.99492204  0.97994257  0.18391738  1
  Ga  Ga8  1  0.98152285  0.74561185  0.91619323  1
  Ga  Ga9  1  0.27169554  0.97404616  0.90652451  1
  Ga  Ga10  1  0.97554354  0.22687016  0.39704594  1
  Ga  Ga11  1  0.41285619  0.97651508  0.63353541  1
  Pt  Pt12  1  0.66903991  1.08041031  0.90936054  1
  Pt  Pt13  1  0.53141319  0.49353736  0.92319430  1
  Pt  Pt14  1  0.56856339  0.98658363  0.42798301  1
  Pt  Pt15  1  1.05218215  0.47929893  0.40728617  1
"
1401,"# generated using pymatgen
data_Li3TmPd4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30441776
_cell_length_b   9.56642907
_cell_length_c   9.56642868
_cell_angle_alpha   25.84297109
_cell_angle_beta   48.09973500
_cell_angle_gamma   48.09973541
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3TmPd4
_chemical_formula_sum   'Li3 Tm1 Pd4'
_cell_volume   125.07131245
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.80052424  0.91999495  0.48999498  1
  Li  Li1  1  0.27969006  0.41997432  0.98997430  1
  Li  Li2  1  0.03959625  0.17008716  0.74008713  1
  Tm  Tm3  1  0.54008245  0.66997182  0.23997186  1
  Pd  Pd4  1  0.62011394  0.80973834  0.37973832  1
  Pd  Pd5  1  1.09563037  0.31179541  0.88179540  1
  Pd  Pd6  1  0.45976152  0.53026915  0.10026912  1
  Pd  Pd7  1  -0.01539882  1.02816884  0.59816888  1
"
1402,"# generated using pymatgen
data_TbPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.03004521
_cell_length_b   5.03004526
_cell_length_c   5.03334668
_cell_angle_alpha   131.13515281
_cell_angle_beta   131.13515280
_cell_angle_gamma   71.48761474
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbPd3
_chemical_formula_sum   'Tb1 Pd3'
_cell_volume   70.73308805
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.45000000  0.79000000  0.35000000  1
  Pd  Pd1  1  0.20016455  0.03983545  0.85000000  1
  Pd  Pd2  1  0.69983544  0.54016455  0.85000000  1
  Pd  Pd3  1  0.95000000  0.29000000  0.35000000  1
"
