,cif
1396,"# generated using pymatgen
data_SrMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.93038517
_cell_length_b   5.93038521
_cell_length_c   7.25054528
_cell_angle_alpha   90.19097450
_cell_angle_beta   89.80903004
_cell_angle_gamma   120.17300395
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrMg
_chemical_formula_sum   'Sr3 Mg3'
_cell_volume   220.44697589
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.70067613  0.94932386  0.31156323  1
  Sr  Sr1  1  0.03188182  0.61811816  0.64133725  1
  Sr  Sr2  1  0.36785750  0.28214252  -0.00536475  1
  Mg  Mg3  1  0.03634023  0.61365978  0.13850651  1
  Mg  Mg4  1  0.36436882  0.28563117  0.50580410  1
  Mg  Mg5  1  0.69887551  0.95112450  0.80815367  1
"
1397,"# generated using pymatgen
data_Cd2PdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60243579
_cell_length_b   4.60243573
_cell_length_c   4.60243585
_cell_angle_alpha   59.91107635
_cell_angle_beta   59.91107664
_cell_angle_gamma   59.91107562
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd2PdRh
_chemical_formula_sum   'Cd2 Pd1 Rh1'
_cell_volume   68.79727727
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.96000895  0.16000896  0.96000896  1
  Cd  Cd1  1  0.45999104  0.65999104  0.45999105  1
  Pd  Pd2  1  0.21000000  0.41000000  0.21000000  1
  Rh  Rh3  1  0.71000000  0.91000000  0.71000000  1
"
1398,"# generated using pymatgen
data_Y2IrRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.87173407
_cell_length_b   4.87173403
_cell_length_c   4.87173407
_cell_angle_alpha   59.84949264
_cell_angle_beta   59.84949409
_cell_angle_gamma   59.84949518
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2IrRh
_chemical_formula_sum   'Y2 Ir1 Rh1'
_cell_volume   81.47977495
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.82997841  0.18997841  0.52997841  1
  Y  Y1  1  0.33002159  0.69002159  0.03002159  1
  Ir  Ir2  1  0.58000000  0.94000000  0.28000000  1
  Rh  Rh3  1  0.08000000  0.44000000  0.78000000  1
"
1399,"# generated using pymatgen
data_TmPtRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51573596
_cell_length_b   4.51573600
_cell_length_c   4.51573598
_cell_angle_alpha   59.99772372
_cell_angle_beta   59.99772300
_cell_angle_gamma   59.99772412
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmPtRh2
_chemical_formula_sum   'Tm1 Pt1 Rh2'
_cell_volume   65.11007762
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.15000000  0.23000000  0.39000000  1
  Pt  Pt1  1  0.65000000  0.73000000  0.89000000  1
  Rh  Rh2  1  0.90002618  0.98002618  0.14002618  1
  Rh  Rh3  1  0.39997382  0.47997382  0.63997382  1
"
1400,"# generated using pymatgen
data_ZnCdAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69783912
_cell_length_b   4.69783922
_cell_length_c   4.69783927
_cell_angle_alpha   59.77584446
_cell_angle_beta   59.77584375
_cell_angle_gamma   59.77584320
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCdAu2
_chemical_formula_sum   'Zn1 Cd1 Au2'
_cell_volume   72.93962847
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.10000000  0.14000000  0.27000000  1
  Cd  Cd1  1  0.60000000  0.64000000  0.77000000  1
  Au  Au2  1  0.35012913  0.39012913  0.52012914  1
  Au  Au3  1  0.84987087  0.88987086  0.01987086  1
"
1401,"# generated using pymatgen
data_Tb2Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46507497
_cell_length_b   5.57628173
_cell_length_c   10.86012937
_cell_angle_alpha   89.99999663
_cell_angle_beta   89.95602497
_cell_angle_gamma   89.99999904
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2Pt
_chemical_formula_sum   'Tb8 Pt4'
_cell_volume   330.96014833
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.75010900  0.53930028  0.42647722  1
  Tb  Tb1  1  0.74989084  0.03946635  0.64685330  1
  Tb  Tb2  1  0.24989098  0.30053365  0.14685329  1
  Tb  Tb3  1  0.25010914  0.80069973  0.92647720  1
  Tb  Tb4  1  0.74995075  0.80013747  0.14042405  1
  Tb  Tb5  1  0.75004946  0.30022347  -0.06709899  1
  Tb  Tb6  1  0.25004926  0.03977653  0.43290102  1
  Tb  Tb7  1  0.24995058  0.53986254  0.64042404  1
  Pt  Pt8  1  0.75011676  1.04435940  0.37114353  1
  Pt  Pt9  1  0.74988307  0.54456181  0.70220089  1
  Pt  Pt10  1  0.24988324  0.79543818  0.20220090  1
  Pt  Pt11  1  0.25011691  0.29564059  0.87114355  1
"
1402,"# generated using pymatgen
data_Y2SnRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08471054
_cell_length_b   5.08471039
_cell_length_c   5.08471056
_cell_angle_alpha   59.80102262
_cell_angle_beta   59.80102204
_cell_angle_gamma   59.80102302
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2SnRh
_chemical_formula_sum   'Y2 Sn1 Rh1'
_cell_volume   92.53745977
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.03021037  0.53021037  0.31021037  1
  Y  Y1  1  0.52978963  0.02978963  0.80978963  1
  Sn  Sn2  1  0.28000000  0.78000000  0.56000000  1
  Rh  Rh3  1  0.78000000  0.28000000  0.06000000  1
"
1403,"# generated using pymatgen
data_Ta2GaIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59680794
_cell_length_b   4.59680798
_cell_length_c   4.59680802
_cell_angle_alpha   59.74525242
_cell_angle_beta   59.74525219
_cell_angle_gamma   59.74525331
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta2GaIr
_chemical_formula_sum   'Ta2 Ga1 Ir1'
_cell_volume   68.28643267
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.47005911  0.29005911  0.94005911  1
  Ta  Ta1  1  0.96994089  0.78994089  0.43994089  1
  Ga  Ga2  1  0.72000000  0.54000000  0.19000000  1
  Ir  Ir3  1  0.22000000  0.04000000  0.69000000  1
"
1404,"# generated using pymatgen
data_Tm2CuNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.78444405
_cell_length_b   4.78444392
_cell_length_c   4.78444397
_cell_angle_alpha   59.55179747
_cell_angle_beta   59.55179804
_cell_angle_gamma   59.55179642
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2CuNi
_chemical_formula_sum   'Tm2 Cu1 Ni1'
_cell_volume   76.65336205
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.95008306  0.75008306  0.24008306  1
  Tm  Tm1  1  0.44991694  0.24991694  0.73991694  1
  Cu  Cu2  1  0.20000000  -0.00000000  0.49000000  1
  Ni  Ni3  1  0.70000000  0.50000000  0.99000000  1
"
1405,"# generated using pymatgen
data_GeW
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58428901
_cell_length_b   4.58428906
_cell_length_c   4.58428910
_cell_angle_alpha   36.15547444
_cell_angle_beta   36.15547427
_cell_angle_gamma   36.15547279
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeW
_chemical_formula_sum   'Ge1 W1'
_cell_volume   30.00210448
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.58000001  0.04000000  0.57999999  1
  W  W1  1  0.07999999  0.54000000  0.08000001  1
"
1406,"# generated using pymatgen
data_ZrTi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89781132
_cell_length_b   4.89781125
_cell_length_c   4.89781128
_cell_angle_alpha   59.55953010
_cell_angle_beta   59.55953081
_cell_angle_gamma   59.55952915
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTi
_chemical_formula_sum   'Zr2 Ti2'
_cell_volume   82.24703796
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.38000000  0.86000000  0.85000000  1
  Zr  Zr1  1  0.88000000  0.36000000  0.35000000  1
  Ti  Ti2  1  0.13000000  0.61000000  0.60000000  1
  Ti  Ti3  1  0.63000000  0.11000000  0.10000000  1
"
1407,"# generated using pymatgen
data_Y2InSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34507228
_cell_length_b   5.34507234
_cell_length_c   5.34507224
_cell_angle_alpha   59.50383522
_cell_angle_beta   59.50383372
_cell_angle_gamma   59.50383456
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2InSn
_chemical_formula_sum   'Y2 In1 Sn1'
_cell_volume   106.76216452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.66000056  0.22000056  0.69000056  1
  Y  Y1  1  0.15999944  0.71999944  0.18999944  1
  In  In2  1  0.41000000  0.97000000  0.44000000  1
  Sn  Sn3  1  0.91000000  0.47000000  0.94000000  1
"
1408,"# generated using pymatgen
data_Eu2ZnGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30027128
_cell_length_b   5.30027114
_cell_length_c   5.30027118
_cell_angle_alpha   60.01876193
_cell_angle_beta   60.01876270
_cell_angle_gamma   60.01876129
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu2ZnGa
_chemical_formula_sum   'Eu2 Zn1 Ga1'
_cell_volume   105.33287934
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.50999163  0.60999163  0.88999163  1
  Eu  Eu1  1  0.01000837  0.11000837  0.39000836  1
  Zn  Zn2  1  0.76000000  0.86000000  0.14000000  1
  Ga  Ga3  1  0.26000000  0.36000000  0.64000001  1
"
1409,"# generated using pymatgen
data_Nd2AlTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41617445
_cell_length_b   5.41617453
_cell_length_c   5.41617465
_cell_angle_alpha   60.00852102
_cell_angle_beta   60.00852099
_cell_angle_gamma   60.00851848
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2AlTl
_chemical_formula_sum   'Nd2 Al1 Tl1'
_cell_volume   112.36908334
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.53992148  0.97992148  0.51992147  1
  Nd  Nd1  1  0.04007853  0.48007852  0.02007853  1
  Al  Al2  1  0.79000000  0.23000000  0.77000000  1
  Tl  Tl3  1  0.29000000  0.73000000  0.27000001  1
"
1410,"# generated using pymatgen
data_YPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66648627
_cell_length_b   4.66648633
_cell_length_c   4.66648632
_cell_angle_alpha   59.94974394
_cell_angle_beta   59.94974416
_cell_angle_gamma   59.94974432
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YPd3
_chemical_formula_sum   'Y1 Pd3'
_cell_volume   71.77276949
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.25000000  0.25000000  0.28000000  1
  Pd  Pd1  1  0.49994021  0.49994021  0.52994021  1
  Pd  Pd2  1  0.00005979  0.00005979  0.03005979  1
  Pd  Pd3  1  0.75000000  0.75000000  0.78000000  1
"
1411,"# generated using pymatgen
data_Mg3Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33865184
_cell_length_b   4.38765421
_cell_length_c   5.33865160
_cell_angle_alpha   65.69496506
_cell_angle_beta   48.02596359
_cell_angle_gamma   65.69495839
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Ga
_chemical_formula_sum   'Mg3 Ga1'
_cell_volume   82.99775460
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.18157695  0.23341320  0.71157696  1
  Mg  Mg1  1  0.42986021  0.48050860  0.95986021  1
  Mg  Mg2  1  0.67841820  0.73030645  0.20841821  1
  Ga  Ga3  1  0.93014463  -0.01422825  0.46014462  1
"
1412,"# generated using pymatgen
data_Nd3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97128568
_cell_length_b   4.97128599
_cell_length_c   4.97128591
_cell_angle_alpha   89.99999924
_cell_angle_beta   90.00000096
_cell_angle_gamma   90.00000108
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd3Sn
_chemical_formula_sum   'Nd3 Sn1'
_cell_volume   122.85878352
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.90000000  0.35000000  0.84000000  1
  Nd  Nd1  1  0.40000000  0.85000000  0.84000000  1
  Nd  Nd2  1  0.39999999  0.35000000  0.34000000  1
  Sn  Sn3  1  0.90000001  0.85000000  0.34000000  1
"
1413,"# generated using pymatgen
data_TiAl2Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47013257
_cell_length_b   4.47013266
_cell_length_c   4.47013256
_cell_angle_alpha   59.77959187
_cell_angle_beta   59.77959218
_cell_angle_gamma   59.77959107
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAl2Ga
_chemical_formula_sum   'Ti1 Al2 Ga1'
_cell_volume   62.84453459
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.58000000  0.24000001  0.95999999  1
  Al  Al1  1  0.82996571  0.48996571  0.20996572  1
  Al  Al2  1  0.33003429  0.99003428  0.71003428  1
  Ga  Ga3  1  0.08000000  0.74000000  0.46000000  1
"
1414,"# generated using pymatgen
data_MnF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.51004334
_cell_length_b   9.52843109
_cell_length_c   9.52843122
_cell_angle_alpha   33.69041766
_cell_angle_beta   30.06077691
_cell_angle_gamma   30.06077664
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnF3
_chemical_formula_sum   'Mn2 F6'
_cell_volume   118.46511433
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.89000003  0.63999998  0.83000000  1
  Mn  Mn1  1  0.38999999  0.14000001  0.32999999  1
  F  F2  1  0.14000000  0.88999997  0.58000000  1
  F  F3  1  0.64000000  0.39000002  0.08000000  1
  F  F4  1  0.14000000  0.38999999  0.08000002  1
  F  F5  1  0.63999998  0.89000002  0.57999999  1
  F  F6  1  0.64000001  0.38999999  0.57999999  1
  F  F7  1  0.13999999  0.89000001  0.08000001  1
"
1415,"# generated using pymatgen
data_Mg2AgAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69918752
_cell_length_b   4.69918756
_cell_length_c   4.69918748
_cell_angle_alpha   59.83023430
_cell_angle_beta   59.83023369
_cell_angle_gamma   59.83023500
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2AgAu
_chemical_formula_sum   'Mg2 Ag1 Au1'
_cell_volume   73.09315642
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.90998194  0.80998194  0.83998194  1
  Mg  Mg1  1  0.41001806  0.31001806  0.34001806  1
  Ag  Ag2  1  0.66000000  0.56000000  0.59000000  1
  Au  Au3  1  0.16000000  0.06000000  0.09000000  1
"
1416,"# generated using pymatgen
data_MnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42269667
_cell_length_b   5.38414012
_cell_length_c   5.38461337
_cell_angle_alpha   66.47319780
_cell_angle_beta   90.00056125
_cell_angle_gamma   90.00032325
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnO2
_chemical_formula_sum   'Mn4 O8'
_cell_volume   117.56212487
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.43833269  0.66200058  0.07967824  1
  Mn  Mn1  1  0.93870779  0.66477272  0.58088394  1
  Mn  Mn2  1  0.93406971  0.16167013  0.07893254  1
  Mn  Mn3  1  0.43557068  0.16448864  0.58014798  1
  O  O4  1  0.71132303  0.82983486  0.25079606  1
  O  O5  1  0.66447081  0.83492905  0.74933941  1
  O  O6  1  0.16234104  0.49168782  0.91210396  1
  O  O7  1  0.21260402  0.49625742  0.41048515  1
  O  O8  1  0.70974957  0.33526935  0.74780669  1
  O  O9  1  0.66113111  0.33018566  0.24929611  1
  O  O10  1  0.21080598  0.99217978  0.91109077  1
  O  O11  1  0.16089353  -0.00327603  0.40943916  1
"
1417,"# generated using pymatgen
data_MgCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.50489907
_cell_length_b   3.50489901
_cell_length_c   3.50489907
_cell_angle_alpha   89.99999854
_cell_angle_beta   90.00000016
_cell_angle_gamma   90.00000079
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCd
_chemical_formula_sum   'Mg1 Cd1'
_cell_volume   43.05529225
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.75000000  0.18000000  0.54000000  1
  Cd  Cd1  1  0.25000000  0.68000000  0.04000000  1
"
1418,"# generated using pymatgen
data_Ce2In3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.55131079
_cell_length_b   8.55131074
_cell_length_c   8.54817638
_cell_angle_alpha   151.15317872
_cell_angle_beta   151.15317782
_cell_angle_gamma   41.26628699
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2In3
_chemical_formula_sum   'Ce2 In3'
_cell_volume   145.17940701
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.77370930  0.50370930  0.29265505  1
  Ce  Ce1  1  0.58629069  0.31629070  0.28734494  1
  In  In2  1  0.18000000  0.91000000  0.29000000  1
  In  In3  1  0.43012696  0.65987304  0.79000000  1
  In  In4  1  0.92987304  0.16012696  0.79000000  1
"
1419,"# generated using pymatgen
data_Cd2PdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60195756
_cell_length_b   4.60195753
_cell_length_c   4.60195755
_cell_angle_alpha   59.92621965
_cell_angle_beta   59.92622005
_cell_angle_gamma   59.92621974
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd2PdRh
_chemical_formula_sum   'Cd2 Pd1 Rh1'
_cell_volume   68.79951903
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.38999095  0.63999095  0.33999095  1
  Cd  Cd1  1  0.89000905  0.14000905  0.84000905  1
  Pd  Pd2  1  0.14000000  0.39000000  0.09000000  1
  Rh  Rh3  1  0.64000000  0.89000000  0.59000000  1
"
1420,"# generated using pymatgen
data_HfPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.32918261
_cell_length_b   3.32918266
_cell_length_c   3.32918255
_cell_angle_alpha   90.00000014
_cell_angle_beta   89.99999836
_cell_angle_gamma   89.99999987
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfPd
_chemical_formula_sum   'Hf1 Pd1'
_cell_volume   36.89885162
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.35000000  0.18000000  0.98000000  1
  Pd  Pd1  1  0.85000000  0.68000000  0.48000000  1
"
1421,"# generated using pymatgen
data_Tm2HgPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01521606
_cell_length_b   5.01521611
_cell_length_c   5.01521608
_cell_angle_alpha   59.81519587
_cell_angle_beta   59.81519561
_cell_angle_gamma   59.81519602
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2HgPt
_chemical_formula_sum   'Tm2 Hg1 Pt1'
_cell_volume   88.82359217
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.14984715  0.82984715  0.48984715  1
  Tm  Tm1  1  0.65015285  0.33015285  0.99015285  1
  Hg  Hg2  1  0.90000000  0.58000000  0.24000000  1
  Pt  Pt3  1  0.40000000  0.08000000  0.74000000  1
"
1422,"# generated using pymatgen
data_Cd3Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05039138
_cell_length_b   5.05039138
_cell_length_c   5.05039133
_cell_angle_alpha   59.03656250
_cell_angle_beta   59.03656272
_cell_angle_gamma   59.03656221
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd3Ge
_chemical_formula_sum   'Cd3 Ge1'
_cell_volume   89.08641779
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.28997424  0.07997424  0.40997424  1
  Cd  Cd1  1  0.79002576  0.58002576  0.91002576  1
  Cd  Cd2  1  0.04000000  0.83000000  0.16000000  1
  Ge  Ge3  1  0.54000000  0.33000000  0.66000000  1
"
