,cif
739,"# generated using pymatgen
data_Y2Ni2Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78335902
_cell_length_b   8.47669924
_cell_length_c   4.10741226
_cell_angle_alpha   90.00000239
_cell_angle_beta   89.99999817
_cell_angle_gamma   90.00062838
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Ni2Sb
_chemical_formula_sum   'Y4 Ni4 Sb2'
_cell_volume   201.36093684
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.31759522  -0.01554730  0.25000002  1
  Y  Y1  1  0.27801271  0.39245123  0.24999998  1
  Y  Y2  1  0.81750477  0.89562572  0.75000002  1
  Y  Y3  1  0.77781774  0.48761799  0.74999999  1
  Ni  Ni4  1  0.58763258  0.70075371  0.24999997  1
  Ni  Ni5  1  1.01782339  0.68069010  0.25000001  1
  Ni  Ni6  1  0.08821149  0.17933018  0.74999997  1
  Ni  Ni7  1  0.51847473  0.19904866  0.75000002  1
  Sb  Sb8  1  0.79873152  0.19139997  0.24999999  1
  Sb  Sb9  1  0.29819585  0.68862975  0.75000001  1
"
740,"# generated using pymatgen
data_Nd2NiPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76226574
_cell_length_b   8.84785437
_cell_length_c   9.28137122
_cell_angle_alpha   89.99814584
_cell_angle_beta   107.91542991
_cell_angle_gamma   90.35961922
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2NiPd2
_chemical_formula_sum   'Nd8 Ni4 Pd8'
_cell_volume   450.24412941
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.61158594  0.29758433  0.37818855  1
  Nd  Nd1  1  0.01492002  0.42174186  0.13628878  1
  Nd  Nd2  1  0.50021045  0.79825857  0.63181698  1
  Nd  Nd3  1  0.10936933  0.91724165  0.86989475  1
  Nd  Nd4  1  0.05575780  0.02072866  0.31158257  1
  Nd  Nd5  1  0.55273741  0.70089108  0.18455497  1
  Nd  Nd6  1  0.05728635  0.51575656  0.70066997  1
  Nd  Nd7  1  0.57394302  0.20160844  0.82400575  1
  Ni  Ni8  1  0.12195861  0.34762516  0.43606384  1
  Ni  Ni9  1  0.49454596  0.39873776  0.06337962  1
  Ni  Ni10  1  -0.01409435  0.84504666  0.56949954  1
  Ni  Ni11  1  0.63745080  0.90270148  0.95000745  1
  Pd  Pd12  1  0.09932039  0.64496137  0.39587936  1
  Pd  Pd13  1  0.49356372  0.10050198  0.11787742  1
  Pd  Pd14  1  0.02667680  0.14407961  0.61469837  1
  Pd  Pd15  1  0.62801268  0.60421460  0.89337923  1
  Pd  Pd16  1  0.11289460  0.24637746  0.90673072  1
  Pd  Pd17  1  0.51485865  0.46149272  0.61914838  1
  Pd  Pd18  1  0.01583350  0.75168762  0.10658506  1
  Pd  Pd19  1  0.59316832  0.95876246  0.38974871  1
"
741,"# generated using pymatgen
data_Lu4Tc3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.71336778
_cell_length_b   4.07880476
_cell_length_c   7.26312493
_cell_angle_alpha   89.97834854
_cell_angle_beta   103.40452049
_cell_angle_gamma   110.89180199
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu4Tc3
_chemical_formula_sum   'Lu4 Tc3'
_cell_volume   153.19025230
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.40788200  0.96774819  0.24798576  1
  Lu  Lu1  1  0.02243009  0.27297784  0.39161674  1
  Lu  Lu2  1  0.23860189  0.88239764  0.74998540  1
  Lu  Lu3  1  0.74040330  0.63513548  -0.00298888  1
  Tc  Tc4  1  1.12714374  0.32729291  1.00147017  1
  Tc  Tc5  1  0.78600479  0.16180269  0.70233203  1
  Tc  Tc6  1  0.62753419  0.58264523  0.53959878  1
"
742,"# generated using pymatgen
data_Al3Cd9Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.07659281
_cell_length_b   6.62486806
_cell_length_c   8.31070744
_cell_angle_alpha   100.81413091
_cell_angle_beta   87.73804362
_cell_angle_gamma   41.15077868
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3Cd9Ga
_chemical_formula_sum   'Al3 Cd9 Ga1'
_cell_volume   310.11973483
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.76237199  -0.00513660  0.17809925  1
  Al  Al1  1  0.78683915  0.50870517  0.62836906  1
  Al  Al2  1  0.30179019  -0.00090172  0.66478382  1
  Cd  Cd3  1  0.49596259  0.63676539  0.89163097  1
  Cd  Cd4  1  0.13791014  0.36224123  0.44316688  1
  Cd  Cd5  1  0.17628838  0.31339563  0.07410090  1
  Cd  Cd6  1  0.09325559  0.85451398  0.57836775  1
  Cd  Cd7  1  0.61080501  0.29560993  0.52820467  1
  Cd  Cd8  1  0.44698424  0.66780060  0.28121178  1
  Cd  Cd9  1  0.96067254  0.67210703  0.82569481  1
  Cd  Cd10  1  0.48734704  0.16358767  0.79010127  1
  Cd  Cd11  1  0.95414170  0.17155620  0.27062841  1
  Ga  Ga12  1  0.73563144  0.62975547  0.10564043  1
"
743,"# generated using pymatgen
data_YTm3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60137512
_cell_length_b   5.60137519
_cell_length_c   5.60137512
_cell_angle_alpha   59.70989851
_cell_angle_beta   59.70989795
_cell_angle_gamma   59.70989824
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTm3
_chemical_formula_sum   'Y1 Tm3'
_cell_volume   123.45191924
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.97000000  0.49000000  0.08000000  1
  Tm  Tm1  1  0.21997357  0.73997357  0.32997357  1
  Tm  Tm2  1  0.72002643  0.24002643  0.83002643  1
  Tm  Tm3  1  0.47000000  0.99000000  0.58000000  1
"
744,"# generated using pymatgen
data_Ho2PdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90095629
_cell_length_b   4.90095631
_cell_length_c   4.90095631
_cell_angle_alpha   59.64641173
_cell_angle_beta   59.64641136
_cell_angle_gamma   59.64641214
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2PdRh
_chemical_formula_sum   'Ho2 Pd1 Rh1'
_cell_volume   82.57034889
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.87995240  0.98995240  0.16995240  1
  Ho  Ho1  1  0.38004760  0.49004760  0.67004760  1
  Pd  Pd2  1  0.63000000  0.74000000  0.92000000  1
  Rh  Rh3  1  0.13000000  0.24000000  0.42000000  1
"
745,"# generated using pymatgen
data_GdAl2Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57352177
_cell_length_b   5.57596335
_cell_length_c   4.99820334
_cell_angle_alpha   62.72107569
_cell_angle_beta   62.67881037
_cell_angle_gamma   37.65371786
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdAl2Au
_chemical_formula_sum   'Gd1 Al2 Au1'
_cell_volume   83.00573888
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.06227339  0.88725186  0.99793787  1
  Al  Al1  1  0.27635911  0.10285412  0.27925880  1
  Al  Al2  1  0.84847419  0.67211723  0.71767421  1
  Au  Au3  1  0.55289330  0.37777679  0.50512912  1
"
746,"# generated using pymatgen
data_HfCoNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.33788269
_cell_length_b   8.35038680
_cell_length_c   3.22480442
_cell_angle_alpha   70.08566936
_cell_angle_beta   89.94740190
_cell_angle_gamma   90.01004803
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfCoNi
_chemical_formula_sum   'Hf2 Co2 Ni2'
_cell_volume   84.50889351
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.45710860  0.65687966  0.28287159  1
  Hf  Hf1  1  0.95309412  0.14649922  0.15319802  1
  Co  Co2  1  0.95610450  0.82261977  0.59312038  1
  Co  Co3  1  0.45391893  0.98061373  0.84714425  1
  Ni  Ni4  1  0.95606461  0.48031929  0.91972472  1
  Ni  Ni5  1  0.45370924  0.32306832  0.51394104  1
"
747,"# generated using pymatgen
data_La6Ni6Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.21220667
_cell_length_b   7.29368708
_cell_length_c   6.46039567
_cell_angle_alpha   60.85956605
_cell_angle_beta   105.80445108
_cell_angle_gamma   98.59029221
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La6Ni6Pt
_chemical_formula_sum   'La6 Ni6 Pt1'
_cell_volume   285.54833043
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.45366418  0.37753747  0.83282511  1
  La  La1  1  -0.01736516  0.23541955  0.44715804  1
  La  La2  1  0.55640069  0.82866049  0.25093388  1
  La  La3  1  0.91119202  0.67613018  0.82663447  1
  La  La4  1  0.45493112  0.17726029  0.44383050  1
  La  La5  1  0.08128456  0.78684672  0.33051519  1
  Ni  Ni6  1  0.68541392  0.56170912  0.15375607  1
  Ni  Ni7  1  0.46244328  0.79691897  0.77774056  1
  Ni  Ni8  1  0.78239653  0.00830540  -0.11458910  1
  Ni  Ni9  1  0.22174542  -0.04104441  0.87511936  1
  Ni  Ni10  1  0.77148144  0.41288315  0.60385673  1
  Ni  Ni11  1  0.28519226  0.56120274  0.11012687  1
  Pt  Pt12  1  0.09121972  0.24817034  0.97209233  1
"
748,"# generated using pymatgen
data_Y2Co7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.22781373
_cell_length_b   5.96069966
_cell_length_c   4.05179888
_cell_angle_alpha   89.71889851
_cell_angle_beta   104.02679746
_cell_angle_gamma   47.54721516
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Co7
_chemical_formula_sum   'Y2 Co7'
_cell_volume   138.24924155
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.22542112  0.97581984  0.20417536  1
  Y  Y1  1  0.78318930  0.10780366  0.49223653  1
  Co  Co2  1  0.90277746  0.64328629  0.04717632  1
  Co  Co3  1  0.50300325  0.04234650  0.84374347  1
  Co  Co4  1  0.70021212  0.70176996  0.44776749  1
  Co  Co5  1  0.65400636  0.53146622  0.92891315  1
  Co  Co6  1  0.35072950  0.55421191  0.76076651  1
  Co  Co7  1  0.30726220  0.38152882  0.24183897  1
  Co  Co8  1  0.10339872  0.44176680  0.64338219  1
"
749,"# generated using pymatgen
data_Ca2Ga3Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50268518
_cell_length_b   4.45407939
_cell_length_c   8.11540564
_cell_angle_alpha   89.97039241
_cell_angle_beta   89.73377252
_cell_angle_gamma   119.75205564
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Ga3Ag
_chemical_formula_sum   'Ca2 Ga3 Ag1'
_cell_volume   141.30029489
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.32178111  0.53353291  0.58647296  1
  Ca  Ca1  1  0.32479792  0.53362208  0.10389199  1
  Ga  Ga2  1  0.65567333  0.20056353  0.82649668  1
  Ga  Ga3  1  0.99420665  0.86993200  0.36186577  1
  Ga  Ga4  1  0.99246865  0.86661218  0.86688858  1
  Ag  Ag5  1  0.65107234  0.19573729  0.33438403  1
"
750,"# generated using pymatgen
data_Yb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.85517942
_cell_length_b   3.86460376
_cell_length_c   20.63457311
_cell_angle_alpha   71.45131417
_cell_angle_beta   108.81343500
_cell_angle_gamma   120.96177818
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb
_chemical_formula_sum   Yb6
_cell_volume   245.11317819
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.95894939  0.97683490  0.63962277  1
  Yb  Yb1  1  0.25452600  0.26696198  0.30632642  1
  Yb  Yb2  1  0.54817931  0.58942561  0.47403056  1
  Yb  Yb3  1  0.18843791  0.22022995  0.97447769  1
  Yb  Yb4  1  0.80298390  0.81844744  0.13961759  1
  Yb  Yb5  1  0.50692349  0.52810011  0.80592497  1
"
751,"# generated using pymatgen
data_DyPd4Pt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02265705
_cell_length_b   4.03582671
_cell_length_c   8.09855225
_cell_angle_alpha   90.00431688
_cell_angle_beta   90.00235403
_cell_angle_gamma   89.99797815
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPd4Pt3
_chemical_formula_sum   'Dy1 Pd4 Pt3'
_cell_volume   131.47794447
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.55996712  0.95995955  0.23106331  1
  Pd  Pd1  1  0.06018284  0.46019118  0.73027143  1
  Pd  Pd2  1  0.56003931  0.96003161  0.72866945  1
  Pd  Pd3  1  0.05995351  0.45994931  0.23189401  1
  Pd  Pd4  1  0.56015769  0.46015445  0.97413362  1
  Pt  Pt5  1  0.06020265  0.96022011  0.97102082  1
  Pt  Pt6  1  0.55974388  0.45974243  0.49167128  1
  Pt  Pt7  1  0.05975299  0.95975136  0.49127608  1
"
752,"# generated using pymatgen
data_YPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07910545
_cell_length_b   5.07910545
_cell_length_c   5.07777572
_cell_angle_alpha   132.24661161
_cell_angle_beta   132.24661146
_cell_angle_gamma   69.86418382
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YPt3
_chemical_formula_sum   'Y1 Pt3'
_cell_volume   70.37983667
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.66000000  0.28999999  0.56000000  1
  Pt  Pt1  1  0.40997687  0.54002314  0.06000000  1
  Pt  Pt2  1  0.91002313  0.03997687  0.06000000  1
  Pt  Pt3  1  0.16000000  0.79000000  0.56000000  1
"
753,"# generated using pymatgen
data_LiLuPd2Pt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78709588
_cell_length_b   5.78709599
_cell_length_c   5.78709609
_cell_angle_alpha   54.84737771
_cell_angle_beta   54.84738079
_cell_angle_gamma   54.84738354
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLuPd2Pt3
_chemical_formula_sum   'Li1 Lu1 Pd2 Pt3'
_cell_volume   120.60611793
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.53000000  0.22000000  0.22000000  1
  Lu  Lu1  1  0.02999999  0.72000000  0.72000000  1
  Pd  Pd2  1  0.70684626  0.39684624  0.39684624  1
  Pd  Pd3  1  0.35315374  1.04315375  1.04315375  1
  Pt  Pt4  1  0.03000000  0.72000001  0.22000000  1
  Pt  Pt5  1  0.53000001  0.72000001  0.71999999  1
  Pt  Pt6  1  0.03000001  0.21999999  0.72000001  1
"
754,"# generated using pymatgen
data_InGaRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46419121
_cell_length_b   4.46965597
_cell_length_c   4.46419120
_cell_angle_alpha   59.47061708
_cell_angle_beta   59.44584447
_cell_angle_gamma   59.47061670
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InGaRh2
_chemical_formula_sum   'In1 Ga1 Rh2'
_cell_volume   62.21575462
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.57544099  0.00023944  0.07544098  1
  Ga  Ga1  1  0.07927275  0.50818775  0.57927275  1
  Rh  Rh2  1  0.32375164  0.74611520  0.82375165  1
  Rh  Rh3  1  0.82153462  0.24545761  0.32153463  1
"
755,"# generated using pymatgen
data_TmNiGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16738753
_cell_length_b   7.41073678
_cell_length_c   4.17883006
_cell_angle_alpha   56.46046721
_cell_angle_beta   89.99999713
_cell_angle_gamma   90.00000203
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmNiGe
_chemical_formula_sum   'Tm2 Ni2 Ge2'
_cell_volume   107.56923762
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.99000001  0.87979831  0.17016882  1
  Tm  Tm1  1  0.49000000  0.53019557  1.02318210  1
  Ni  Ni2  1  0.99000000  0.19813585  0.40225035  1
  Ni  Ni3  1  0.49000000  0.21184691  0.79111739  1
  Ge  Ge4  1  0.48999999  0.00414124  0.50288191  1
  Ge  Ge5  1  0.99000001  0.40588213  0.69039944  1
"
756,"# generated using pymatgen
data_HfTaSi3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96841725
_cell_length_b   3.96841734
_cell_length_c   6.52444663
_cell_angle_alpha   90.01164434
_cell_angle_beta   89.98835414
_cell_angle_gamma   119.66204497
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfTaSi3Ni
_chemical_formula_sum   'Hf1 Ta1 Si3 Ni1'
_cell_volume   89.28487444
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.13613582  0.37386417  0.07396158  1
  Ta  Ta1  1  0.13820962  0.37179040  0.56864964  1
  Si  Si2  1  0.46908283  0.04091717  0.31258091  1
  Si  Si3  1  0.46965807  0.04034195  0.85092671  1
  Si  Si4  1  0.80370630  0.70629370  0.75403130  1
  Ni  Ni5  1  0.80320737  0.70679262  0.35984986  1
"
757,"# generated using pymatgen
data_NbCrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60794460
_cell_length_b   4.72235959
_cell_length_c   6.21966255
_cell_angle_alpha   89.87410095
_cell_angle_beta   123.80352073
_cell_angle_gamma   91.18027131
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbCrO4
_chemical_formula_sum   'Nb2 Cr2 O8'
_cell_volume   136.83131043
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.49440820  0.44446332  0.76227944  1
  Nb  Nb1  1  0.49631396  0.44354470  0.26382445  1
  Cr  Cr2  1  -0.00622730  0.94369600  0.28127582  1
  Cr  Cr3  1  -0.00420299  0.94428935  0.78300374  1
  O  O4  1  0.29435994  0.63496175  -0.06900601  1
  O  O5  1  0.70682379  0.25903654  0.64081232  1
  O  O6  1  0.29166277  0.63358856  0.42802233  1
  O  O7  1  0.70378076  0.25730192  0.13736955  1
  O  O8  1  0.79209553  0.75463078  0.43187097  1
  O  O9  1  0.19962901  0.13456719  0.63440904  1
  O  O10  1  0.20190585  0.13345193  0.13692448  1
  O  O11  1  0.78945049  0.75646795  0.92921387  1
"
758,"# generated using pymatgen
data_NdZnPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79296835
_cell_length_b   4.79296834
_cell_length_c   4.79296832
_cell_angle_alpha   59.82185824
_cell_angle_beta   59.82185811
_cell_angle_gamma   59.82185828
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdZnPd2
_chemical_formula_sum   'Nd1 Zn1 Pd2'
_cell_volume   77.54237280
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.77000000  0.68000000  0.05000000  1
  Zn  Zn1  1  0.27000000  0.18000000  0.55000000  1
  Pd  Pd2  1  0.01979212  0.92979212  0.29979212  1
  Pd  Pd3  1  0.52020787  0.43020788  0.80020788  1
"
759,"# generated using pymatgen
data_TbGeRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.24351571
_cell_length_b   5.40428575
_cell_length_c   4.34055809
_cell_angle_alpha   66.33037873
_cell_angle_beta   59.14598114
_cell_angle_gamma   67.64532645
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbGeRu2
_chemical_formula_sum   'Tb1 Ge1 Ru2'
_cell_volume   76.31557408
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.71373905  0.38021721  0.24938018  1
  Ge  Ge1  1  0.21257476  0.88025878  0.74982788  1
  Ru  Ru2  1  -0.07484248  0.75987177  0.45421231  1
  Ru  Ru3  1  0.49852868  -0.00034777  0.04657963  1
"
760,"# generated using pymatgen
data_Tm3GaPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.50495540
_cell_length_b   7.00216927
_cell_length_c   5.69380200
_cell_angle_alpha   90.63674677
_cell_angle_beta   79.23789419
_cell_angle_gamma   113.11629507
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm3GaPd2
_chemical_formula_sum   'Tm6 Ga2 Pd4'
_cell_volume   269.70916015
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.27300947  0.61805793  0.58304231  1
  Tm  Tm1  1  0.79618665  0.64198982  0.78740249  1
  Tm  Tm2  1  0.58169625  0.91525974  0.07883078  1
  Tm  Tm3  1  0.09673528  0.03274491  0.35932580  1
  Tm  Tm4  1  0.44401685  0.17840689  0.69923311  1
  Tm  Tm5  1  0.88921286  0.38182857  0.23939636  1
  Ga  Ga6  1  0.32368093  0.45306929  0.07210897  1
  Ga  Ga7  1  0.87917769  0.26717155  0.72970826  1
  Pd  Pd8  1  0.18184371  0.75979544  1.03500603  1
  Pd  Pd9  1  0.04490346  0.05951358  0.89073348  1
  Pd  Pd10  1  0.58620302  0.52834877  0.34516818  1
  Pd  Pd11  1  0.68333383  0.93381352  0.53004423  1
"
