,cif
1144,"# generated using pymatgen
data_HoCd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.61002513
_cell_length_b   4.61002526
_cell_length_c   4.51577673
_cell_angle_alpha   89.99999987
_cell_angle_beta   90.00000077
_cell_angle_gamma   90.03356808
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoCd3
_chemical_formula_sum   'Ho1 Cd3'
_cell_volume   95.97077138
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.07000000  0.03000000  0.14000000  1
  Cd  Cd1  1  0.57000000  0.03000000  0.64000000  1
  Cd  Cd2  1  0.07000000  0.53000000  0.64000000  1
  Cd  Cd3  1  0.57000000  0.53000000  0.14000000  1
"
1145,"# generated using pymatgen
data_Dy3HoCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.97446364
_cell_length_b   6.95846026
_cell_length_c   5.72704506
_cell_angle_alpha   34.62771253
_cell_angle_beta   69.52312882
_cell_angle_gamma   73.37843284
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy3HoCo
_chemical_formula_sum   'Dy6 Ho2 Co2'
_cell_volume   275.24343291
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.48065234  0.83117439  0.95429164  1
  Dy  Dy1  1  -0.01890659  0.82883835  0.46084744  1
  Dy  Dy2  1  0.71731812  0.32103436  0.43048758  1
  Dy  Dy3  1  0.21676591  0.32237172  0.93408281  1
  Dy  Dy4  1  0.72558337  0.81995769  0.43009110  1
  Dy  Dy5  1  0.22537533  0.82094576  0.93222209  1
  Ho  Ho6  1  0.48863106  0.33125601  0.95194939  1
  Ho  Ho7  1  -0.01212880  0.33004194  0.46039130  1
  Co  Co8  1  0.85344017  0.82704214  0.94295801  1
  Co  Co9  1  0.35326910  0.82733763  0.44267863  1
"
1146,"# generated using pymatgen
data_Hf2Co3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.58659327
_cell_length_b   12.17733623
_cell_length_c   7.48665075
_cell_angle_alpha   164.40854154
_cell_angle_beta   152.64071446
_cell_angle_gamma   30.17756052
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2Co3
_chemical_formula_sum   'Hf2 Co3'
_cell_volume   73.97473692
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.83365964  0.94385666  0.45185949  1
  Hf  Hf1  1  0.73433193  0.07613785  0.16813144  1
  Co  Co2  1  0.49721273  0.32808397  1.04575520  1
  Co  Co3  1  0.07078230  0.69192926  0.57426708  1
  Co  Co4  1  0.28401341  0.50999225  0.80998680  1
"
1147,"# generated using pymatgen
data_Gd3Sc
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72529226
_cell_length_b   13.57830657
_cell_length_c   3.59940355
_cell_angle_alpha   90.00000374
_cell_angle_beta   89.99999004
_cell_angle_gamma   61.69663493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd3Sc
_chemical_formula_sum   'Gd6 Sc2'
_cell_volume   246.36457876
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.14166897  0.04494928  0.46000012  1
  Gd  Gd1  1  0.85918813  0.74520266  0.45999995  1
  Gd  Gd2  1  0.59081189  0.55297424  0.46000015  1
  Gd  Gd3  1  0.90335029  0.28964740  0.96000026  1
  Gd  Gd4  1  0.20999097  0.46218324  0.95999968  1
  Gd  Gd5  1  0.29656007  0.80608752  0.96000042  1
  Sc  Sc6  1  0.68399463  0.99040461  0.95999960  1
  Sc  Sc7  1  0.47443505  0.21855105  0.45999982  1
"
1148,"# generated using pymatgen
data_ZrNb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.45858985
_cell_length_b   3.45858985
_cell_length_c   3.45858985
_cell_angle_alpha   90.00000017
_cell_angle_beta   89.99999769
_cell_angle_gamma   90.00000125
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrNb
_chemical_formula_sum   'Zr1 Nb1'
_cell_volume   41.37111126
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.14999999  0.01000000  0.65000000  1
  Nb  Nb1  1  0.65000001  0.51000000  0.15000000  1
"
1149,"# generated using pymatgen
data_Er2FeRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.80287586
_cell_length_b   4.80287585
_cell_length_c   4.80287594
_cell_angle_alpha   59.67916036
_cell_angle_beta   59.67916039
_cell_angle_gamma   59.67915995
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2FeRh
_chemical_formula_sum   'Er2 Fe1 Rh1'
_cell_volume   77.76998679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.83985205  0.67985205  0.14985204  1
  Er  Er1  1  0.34014795  0.18014795  0.65014795  1
  Fe  Fe2  1  0.09000000  0.93000000  0.40000000  1
  Rh  Rh3  1  0.59000000  0.43000000  0.90000000  1
"
1150,"# generated using pymatgen
data_AlAu4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.77793519
_cell_length_b   5.44267836
_cell_length_c   4.91100023
_cell_angle_alpha   93.63918555
_cell_angle_beta   97.07281511
_cell_angle_gamma   88.76438846
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAu4
_chemical_formula_sum   'Al2 Au8'
_cell_volume   205.87853273
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  -0.01574532  0.72358745  0.99109880  1
  Al  Al1  1  0.12561266  0.26010874  0.62112067  1
  Au  Au2  1  0.94461420  0.25231053  0.11195545  1
  Au  Au3  1  0.43243506  0.83245367  0.79116264  1
  Au  Au4  1  0.44882739  0.34759290  0.58895901  1
  Au  Au5  1  0.58979699  0.73721573  0.31865888  1
  Au  Au6  1  0.93209280  0.87816775  0.48650562  1
  Au  Au7  1  0.27364878  0.47403557  1.06040504  1
  Au  Au8  1  0.81317214  0.42328423  0.61961782  1
  Au  Au9  1  0.25554529  -0.02875654  0.25051608  1
"
1151,"# generated using pymatgen
data_Mn3CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.44176400
_cell_length_b   6.71653579
_cell_length_c   7.12150649
_cell_angle_alpha   130.75912940
_cell_angle_beta   46.66193392
_cell_angle_gamma   132.18374050
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3CoO8
_chemical_formula_sum   'Mn3 Co1 O8'
_cell_volume   179.24724428
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.11511386  0.42463446  0.86724059  1
  Mn  Mn1  1  0.61483391  0.42365209  0.36785863  1
  Mn  Mn2  1  0.61523215  0.92455567  0.86706245  1
  Co  Co3  1  0.11484924  0.92391916  0.36784343  1
  O  O4  1  0.81520194  0.68369727  0.58243076  1
  O  O5  1  0.41377630  0.16454053  0.15423861  1
  O  O6  1  0.92188815  0.67276755  0.15440307  1
  O  O7  1  0.30666646  0.17533163  0.58255767  1
  O  O8  1  0.42020977  0.66789281  0.64939741  1
  O  O9  1  0.81097958  0.18048936  0.08381460  1
  O  O10  1  0.30798257  0.68387177  0.08903483  1
  O  O11  1  0.92326605  0.16464771  0.64411795  1
"
1152,"# generated using pymatgen
data_Mg2PdPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49845164
_cell_length_b   4.49845166
_cell_length_c   4.49845174
_cell_angle_alpha   59.91058200
_cell_angle_beta   59.91058157
_cell_angle_gamma   59.91058330
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2PdPt
_chemical_formula_sum   'Mg2 Pd1 Pt1'
_cell_volume   64.23804831
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.84000766  0.08000766  0.92000767  1
  Mg  Mg1  1  0.33999234  0.57999233  0.41999234  1
  Pd  Pd2  1  0.59000000  0.83000000  0.67000000  1
  Pt  Pt3  1  0.09000000  0.33000000  0.17000000  1
"
1153,"# generated using pymatgen
data_GdSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.17751476
_cell_length_b   4.35613614
_cell_length_c   9.84753569
_cell_angle_alpha   63.96757199
_cell_angle_beta   90.00000100
_cell_angle_gamma   90.00000438
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdSb
_chemical_formula_sum   'Gd4 Sb4'
_cell_volume   238.11294989
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.46000001  0.31896697  0.96348418  1
  Gd  Gd1  1  0.95999999  0.68103258  0.19401593  1
  Gd  Gd2  1  0.95999999  0.18103662  0.69402201  1
  Gd  Gd3  1  0.46000001  0.81896401  0.46347790  1
  Sb  Sb4  1  0.46000001  0.07050532  0.71333713  1
  Sb  Sb5  1  0.95999998  0.92949477  0.44416282  1
  Sb  Sb6  1  0.46000000  0.57050281  0.21333591  1
  Sb  Sb7  1  0.96000000  0.42949692  0.94416412  1
"
1154,"# generated using pymatgen
data_Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.27612075
_cell_length_b   6.35565368
_cell_length_c   6.32668541
_cell_angle_alpha   110.05801000
_cell_angle_beta   104.63845079
_cell_angle_gamma   104.50450524
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn
_chemical_formula_sum   Sn4
_cell_volume   246.93678430
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.88522543  0.29761549  0.32922137  1
  Sn  Sn1  1  0.53477454  0.92238452  -0.05922137  1
  Sn  Sn2  1  0.10335216  0.72974261  0.75999662  1
  Sn  Sn3  1  0.31664787  0.49025740  0.51000339  1
"
1155,"# generated using pymatgen
data_LaAg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54573508
_cell_length_b   4.54573509
_cell_length_c   4.54573503
_cell_angle_alpha   90.00000028
_cell_angle_beta   90.00000011
_cell_angle_gamma   90.00000011
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaAg3
_chemical_formula_sum   'La1 Ag3'
_cell_volume   93.93173879
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.56000000  0.75000000  0.45000000  1
  Ag  Ag1  1  0.56000000  0.25000000  0.95000000  1
  Ag  Ag2  1  0.06000000  0.75000000  0.95000000  1
  Ag  Ag3  1  0.06000000  0.25000000  0.45000000  1
"
1156,"# generated using pymatgen
data_La(InNi)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33635516
_cell_length_b   4.33635464
_cell_length_c   6.84259711
_cell_angle_alpha   89.97761943
_cell_angle_beta   90.02237912
_cell_angle_gamma   119.97961482
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La(InNi)2
_chemical_formula_sum   'La1 In2 Ni2'
_cell_volume   111.45264224
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.65518704  0.97481294  0.65783901  1
  In  In1  1  0.32316858  0.30683143  1.01914682  1
  In  In2  1  0.98928202  0.64071798  0.29647326  1
  Ni  Ni3  1  0.32280603  0.30719398  0.41883408  1
  Ni  Ni4  1  0.98955633  0.64044367  0.89770684  1
"
1157,"# generated using pymatgen
data_CuAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87626998
_cell_length_b   2.86701434
_cell_length_c   8.51552085
_cell_angle_alpha   89.99999900
_cell_angle_beta   90.00000018
_cell_angle_gamma   120.05611198
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuAu
_chemical_formula_sum   'Cu2 Au2'
_cell_volume   60.77927645
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.39441688  0.75992906  -0.00001990  1
  Cu  Cu1  1  0.39441688  0.75992906  0.50001989  1
  Au  Au2  1  0.05565141  0.08304819  0.25000000  1
  Au  Au3  1  0.73551482  0.43709369  0.75000000  1
"
1158,"# generated using pymatgen
data_Cd4In3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.61232927
_cell_length_b   6.32405494
_cell_length_c   5.13164402
_cell_angle_alpha   89.99999941
_cell_angle_beta   90.00000505
_cell_angle_gamma   94.08916112
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd4In3
_chemical_formula_sum   'Cd4 In3'
_cell_volume   181.67212690
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.25313665  0.47090306  0.81999999  1
  Cd  Cd1  1  0.82624590  0.04998855  0.32000000  1
  Cd  Cd2  1  0.37012163  0.73806586  0.32000000  1
  Cd  Cd3  1  0.28374470  -0.02525158  0.82000000  1
  In  In4  1  0.77737149  0.82852112  0.82000001  1
  In  In5  1  0.35409598  0.24659348  0.32000000  1
  In  In6  1  0.87528366  0.53117952  0.32000000  1
"
1159,"# generated using pymatgen
data_V3Pt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.06852694
_cell_length_b   7.42076165
_cell_length_c   5.24381908
_cell_angle_alpha   122.38647194
_cell_angle_beta   139.89824270
_cell_angle_gamma   53.37449960
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Pt2
_chemical_formula_sum   'V6 Pt4'
_cell_volume   140.51173738
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.02020824  0.14617164  0.30821777  1
  V  V1  1  0.33326727  0.35599060  0.68181676  1
  V  V2  1  0.24096310  0.73699450  0.05550055  1
  V  V3  1  0.53720945  0.94387359  0.85173180  1
  V  V4  1  0.81069444  0.53392022  0.61047002  1
  V  V5  1  0.45196874  0.32443215  0.23322237  1
  Pt  Pt6  1  0.71291988  0.54025900  1.02425197  1
  Pt  Pt7  1  0.06110347  0.13887132  0.87592095  1
  Pt  Pt8  1  0.65450117  -0.05242823  0.49291738  1
  Pt  Pt9  1  0.11758071  0.73191522  0.40595043  1
"
1160,"# generated using pymatgen
data_EuCd5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53045922
_cell_length_b   4.53045810
_cell_length_c   7.98567887
_cell_angle_alpha   89.99999965
_cell_angle_beta   89.99999784
_cell_angle_gamma   89.99999902
_symmetry_Int_Tables_number   1
_chemical_formula_structural   EuCd5
_chemical_formula_sum   'Eu1 Cd5'
_cell_volume   163.90650338
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.56000001  0.85999999  0.41000000  1
  Cd  Cd1  1  0.56000000  0.36000000  0.72771564  1
  Cd  Cd2  1  0.56000000  0.36000000  0.09228435  1
  Cd  Cd3  1  0.06000000  0.86000000  0.09228436  1
  Cd  Cd4  1  0.06000000  0.86000000  0.72771564  1
  Cd  Cd5  1  0.06000000  0.36000001  0.41000000  1
"
1161,"# generated using pymatgen
data_HoEr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.71082966
_cell_length_b   6.65411321
_cell_length_c   13.26106654
_cell_angle_alpha   69.62494294
_cell_angle_beta   108.99243122
_cell_angle_gamma   71.01364220
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoEr6
_chemical_formula_sum   'Ho2 Er12'
_cell_volume   456.12028199
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.64505489  0.46502816  0.40836240  1
  Ho  Ho1  1  0.13111952  0.03605532  0.91001784  1
  Er  Er2  1  0.66197302  0.03636141  0.66743119  1
  Er  Er3  1  0.65728119  0.49351186  0.15741167  1
  Er  Er4  1  0.15311672  0.55890225  0.67700580  1
  Er  Er5  1  0.13456480  0.97393376  0.17059670  1
  Er  Er6  1  0.65299009  0.97827175  0.39119906  1
  Er  Er7  1  0.66513722  0.53730325  0.90256472  1
  Er  Er8  1  0.13458019  0.52108824  0.40378045  1
  Er  Er9  1  0.16648491  0.06411947  0.66326117  1
  Er  Er10  1  0.15249495  0.48685906  0.14568334  1
  Er  Er11  1  0.15331330  0.02368948  0.41200041  1
  Er  Er12  1  0.64935640  1.01944726  0.93066608  1
  Er  Er13  1  0.64253282  0.54542873  0.65001917  1
"
1162,"# generated using pymatgen
data_Ta2ZnPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.65269701
_cell_length_b   4.92433756
_cell_length_c   5.46527925
_cell_angle_alpha   73.32115473
_cell_angle_beta   60.74382061
_cell_angle_gamma   88.33533019
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta2ZnPd3
_chemical_formula_sum   'Ta4 Zn2 Pd6'
_cell_volume   192.88664584
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.72647120  0.39923558  0.80622032  1
  Ta  Ta1  1  0.05533011  0.41906711  0.80904193  1
  Ta  Ta2  1  0.22754804  -0.08813885  0.79975092  1
  Ta  Ta3  1  0.55614742  0.91464021  0.80349707  1
  Zn  Zn4  1  0.39551791  0.42119689  0.30977540  1
  Zn  Zn5  1  0.89677183  0.91215375  0.31110300  1
  Pd  Pd6  1  0.22104169  0.89736491  0.30748884  1
  Pd  Pd7  1  0.72009282  0.39961644  0.31164637  1
  Pd  Pd8  1  0.88785640  0.90253822  0.81975600  1
  Pd  Pd9  1  0.38795972  0.40874743  0.81719031  1
  Pd  Pd10  1  0.55250608  0.90547205  0.30949636  1
  Pd  Pd11  1  0.05275677  0.39810625  0.31503349  1
"
1163,"# generated using pymatgen
data_SbPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95133874
_cell_length_b   4.67258944
_cell_length_c   4.89760512
_cell_angle_alpha   63.23260105
_cell_angle_beta   71.32470512
_cell_angle_gamma   100.97462576
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbPt3
_chemical_formula_sum   'Sb1 Pt3'
_cell_volume   70.24562281
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.84672495  0.06736756  0.85594341  1
  Pt  Pt1  1  0.11373381  0.87998294  0.32782593  1
  Pt  Pt2  1  0.59311071  0.35805917  0.36889883  1
  Pt  Pt3  1  0.34643053  0.59459033  0.84733182  1
"
1164,"# generated using pymatgen
data_I
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.80417267
_cell_length_b   19.08046455
_cell_length_c   18.24433408
_cell_angle_alpha   142.71057969
_cell_angle_beta   111.96721545
_cell_angle_gamma   87.80598826
_symmetry_Int_Tables_number   1
_chemical_formula_structural   I
_chemical_formula_sum   I14
_cell_volume   1180.58276918
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  I  I0  1  0.12164682  0.33578234  0.69173476  1
  I  I1  1  -0.02343720  0.79328930  0.07730189  1
  I  I2  1  0.55952774  0.56000874  0.42972984  1
  I  I3  1  0.50955431  0.56561623  0.86567938  1
  I  I4  1  0.08252583  0.05657235  0.83968755  1
  I  I5  1  0.53675234  0.05184886  0.60879839  1
  I  I6  1  0.58090290  0.09219564  0.12799522  1
  I  I7  1  1.00273340  0.30495017  0.31544308  1
  I  I8  1  0.57461308  0.80969691  0.36969184  1
  I  I9  1  0.02587410  0.77388675  0.90911711  1
  I  I10  1  0.43773285  0.27669514  0.78385861  1
  I  I11  1  0.12539638  0.59351818  0.14858484  1
  I  I12  1  0.49866342  0.03209381  0.90324258  1
  I  I13  1  0.95751404  0.63384558  0.63913492  1
"
1165,"# generated using pymatgen
data_Er3In8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.37853498
_cell_length_b   9.43747136
_cell_length_c   10.26297847
_cell_angle_alpha   35.40533852
_cell_angle_beta   35.22561927
_cell_angle_gamma   39.76690757
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er3In8
_chemical_formula_sum   'Er3 In8'
_cell_volume   288.82370193
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.95404620  0.10527209  0.56309366  1
  Er  Er1  1  0.97255008  0.44420679  0.01235979  1
  Er  Er2  1  0.46555652  0.60871006  0.02573499  1
  In  In3  1  0.47752937  0.20073939  0.03143303  1
  In  In4  1  0.40363604  0.02589273  0.51465707  1
  In  In5  1  -0.09610249  0.49682219  0.55419808  1
  In  In6  1  1.02674409  0.79018020  0.47734867  1
  In  In7  1  0.95037767  0.09495233  0.05306771  1
  In  In8  1  0.48305853  0.62637577  0.48142246  1
  In  In9  1  0.49071616  0.23267290  0.56783681  1
  In  In10  1  0.04188784  0.69417555  0.03884774  1
"
1166,"# generated using pymatgen
data_CdPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25894329
_cell_length_b   5.22202235
_cell_length_c   5.25657153
_cell_angle_alpha   50.89675407
_cell_angle_beta   50.97954462
_cell_angle_gamma   50.91087776
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdPt
_chemical_formula_sum   'Cd2 Pt2'
_cell_volume   80.24499503
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.47148364  0.50563170  0.23306219  1
  Cd  Cd1  1  0.26224240  0.29948876  0.02411698  1
  Pt  Pt2  1  0.67540107  0.71500096  0.44385950  1
  Pt  Pt3  1  0.05087288  0.08987859  0.81896132  1
"
