,cif
1346,"# generated using pymatgen
data_Y2IrPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.92551480
_cell_length_b   4.92551479
_cell_length_c   4.92551483
_cell_angle_alpha   59.70376562
_cell_angle_beta   59.70376631
_cell_angle_gamma   59.70376585
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2IrPd
_chemical_formula_sum   'Y2 Ir1 Pd1'
_cell_volume   83.92816836
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.11998079  0.73998079  0.72998079  1
  Y  Y1  1  0.62001921  0.24001921  0.23001921  1
  Ir  Ir2  1  0.37000000  0.99000000  0.98000000  1
  Pd  Pd3  1  0.87000000  0.49000000  0.48000000  1
"
1347,"# generated using pymatgen
data_Hf2CoPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63739384
_cell_length_b   4.63739391
_cell_length_c   4.63739393
_cell_angle_alpha   58.98814979
_cell_angle_beta   58.98815052
_cell_angle_gamma   58.98815032
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2CoPt
_chemical_formula_sum   'Hf2 Co1 Pt1'
_cell_volume   68.89138401
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.50980619  0.66980618  0.55980618  1
  Hf  Hf1  1  0.01019382  0.17019382  0.06019382  1
  Co  Co2  1  0.76000000  0.92000000  0.81000000  1
  Pt  Pt3  1  0.26000000  0.42000000  0.31000000  1
"
1348,"# generated using pymatgen
data_Tm2IrRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.78985546
_cell_length_b   4.78985556
_cell_length_c   4.78985558
_cell_angle_alpha   59.84039708
_cell_angle_beta   59.84039752
_cell_angle_gamma   59.84039709
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2IrRh
_chemical_formula_sum   'Tm2 Ir1 Rh1'
_cell_volume   77.42412123
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.57001010  0.26001010  0.17001010  1
  Tm  Tm1  1  0.06998990  0.75998990  0.66998990  1
  Ir  Ir2  1  0.82000000  0.51000000  0.42000000  1
  Rh  Rh3  1  0.32000000  0.01000000  0.92000000  1
"
1349,"# generated using pymatgen
data_Mg3Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90221505
_cell_length_b   4.90221502
_cell_length_c   4.90221500
_cell_angle_alpha   60.05593665
_cell_angle_beta   60.05593610
_cell_angle_gamma   60.05593843
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Ga
_chemical_formula_sum   'Mg3 Ga1'
_cell_volume   83.40888485
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.14990068  0.12990067  0.04990068  1
  Mg  Mg1  1  0.90000000  0.88000000  0.80000000  1
  Mg  Mg2  1  0.65009932  0.63009932  0.55009933  1
  Ga  Ga3  1  0.40000000  0.38000000  0.30000000  1
"
1350,"# generated using pymatgen
data_Nd2ZnCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15323718
_cell_length_b   5.15323720
_cell_length_c   5.15323719
_cell_angle_alpha   59.90722170
_cell_angle_beta   59.90722225
_cell_angle_gamma   59.90722232
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2ZnCu
_chemical_formula_sum   'Nd2 Zn1 Cu1'
_cell_volume   96.56291394
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.61007850  0.13007850  0.27007850  1
  Nd  Nd1  1  0.10992150  0.62992150  0.76992150  1
  Zn  Zn2  1  0.86000000  0.38000000  0.52000000  1
  Cu  Cu3  1  0.36000000  0.88000000  0.02000000  1
"
1351,"# generated using pymatgen
data_Dy2PtRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90435995
_cell_length_b   4.90435996
_cell_length_c   4.90435987
_cell_angle_alpha   59.79781162
_cell_angle_beta   59.79781005
_cell_angle_gamma   59.79780987
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2PtRh
_chemical_formula_sum   'Dy2 Pt1 Rh1'
_cell_volume   83.02980810
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.30995031  0.68995031  0.33995031  1
  Dy  Dy1  1  0.81004969  0.19004969  0.84004969  1
  Pt  Pt2  1  0.06000000  0.44000000  0.09000000  1
  Rh  Rh3  1  0.56000000  0.94000000  0.59000000  1
"
1352,"# generated using pymatgen
data_MgGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.75052510
_cell_length_b   4.75052508
_cell_length_c   4.75052510
_cell_angle_alpha   59.10911467
_cell_angle_beta   59.10911461
_cell_angle_gamma   59.10911446
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa3
_chemical_formula_sum   'Mg1 Ga3'
_cell_volume   74.26756472
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.26000000  0.19000000  0.84000000  1
  Ga  Ga1  1  0.01003234  0.94003233  0.59003234  1
  Ga  Ga2  1  0.50996766  0.43996767  0.08996766  1
  Ga  Ga3  1  0.76000000  0.69000000  0.34000000  1
"
1353,"# generated using pymatgen
data_MgAl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41507705
_cell_length_b   5.41507702
_cell_length_c   5.41507713
_cell_angle_alpha   59.94911414
_cell_angle_beta   59.94911405
_cell_angle_gamma   59.94911455
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAl2
_chemical_formula_sum   'Mg2 Al4'
_cell_volume   112.14952259
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.26959847  0.36959847  0.52959847  1
  Mg  Mg1  1  0.51960323  0.61960323  0.77960323  1
  Al  Al2  1  0.89003381  0.99003381  0.15003381  1
  Al  Al3  1  0.39003786  0.99036331  0.15036331  1
  Al  Al4  1  0.89036331  0.49003787  0.15036331  1
  Al  Al5  1  0.89036331  0.99036331  0.65003786  1
"
1354,"# generated using pymatgen
data_MgGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79306635
_cell_length_b   4.79306652
_cell_length_c   4.79306636
_cell_angle_alpha   59.82982010
_cell_angle_beta   59.82981848
_cell_angle_gamma   59.82982052
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa
_chemical_formula_sum   'Mg2 Ga2'
_cell_volume   77.56121802
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.56987368  0.42987368  0.62987368  1
  Mg  Mg1  1  0.32012632  0.18012632  0.38012632  1
  Ga  Ga2  1  0.07002305  0.93002305  0.13002305  1
  Ga  Ga3  1  0.81997695  0.67997695  0.87997695  1
"
1355,"# generated using pymatgen
data_MgPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49614660
_cell_length_b   4.49614658
_cell_length_c   4.49614664
_cell_angle_alpha   59.91779203
_cell_angle_beta   59.91779263
_cell_angle_gamma   59.91779167
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgPt
_chemical_formula_sum   'Mg2 Pt2'
_cell_volume   64.14986646
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.22000000  0.67000000  0.42000000  1
  Mg  Mg1  1  0.72000000  0.17000000  0.92000000  1
  Pt  Pt2  1  0.47000000  0.92000000  0.67000000  1
  Pt  Pt3  1  0.97000000  0.42000000  0.17000000  1
"
1356,"# generated using pymatgen
data_Nd2GaIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13583238
_cell_length_b   5.13583247
_cell_length_c   5.13583244
_cell_angle_alpha   59.71725653
_cell_angle_beta   59.71725592
_cell_angle_gamma   59.71725564
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2GaIr
_chemical_formula_sum   'Nd2 Ga1 Ir1'
_cell_volume   95.17427672
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.55010378  0.33010378  0.25010378  1
  Nd  Nd1  1  0.04989622  0.82989622  0.74989621  1
  Ga  Ga2  1  0.80000000  0.58000000  0.50000000  1
  Ir  Ir3  1  0.30000000  0.08000000  0.00000000  1
"
1357,"# generated using pymatgen
data_Dy2CdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08377085
_cell_length_b   5.08377093
_cell_length_c   5.08377095
_cell_angle_alpha   59.73587556
_cell_angle_beta   59.73587587
_cell_angle_gamma   59.73587636
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2CdRh
_chemical_formula_sum   'Dy2 Cd1 Rh1'
_cell_volume   92.34854948
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.25020219  0.21020219  0.65020219  1
  Dy  Dy1  1  0.74979781  0.70979781  0.14979781  1
  Cd  Cd2  1  0.50000000  0.46000000  0.90000000  1
  Rh  Rh3  1  -0.00000000  0.96000000  0.40000000  1
"
1358,"# generated using pymatgen
data_Eu2CdRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20926654
_cell_length_b   5.20926652
_cell_length_c   5.20926658
_cell_angle_alpha   59.91254272
_cell_angle_beta   59.91254227
_cell_angle_gamma   59.91253971
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu2CdRh
_chemical_formula_sum   'Eu2 Cd1 Rh1'
_cell_volume   99.75903735
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.48974528  0.61974528  0.19974528  1
  Eu  Eu1  1  0.99025472  0.12025472  0.70025472  1
  Cd  Cd2  1  0.24000000  0.37000000  0.95000000  1
  Rh  Rh3  1  0.74000000  0.87000000  0.45000000  1
"
1359,"# generated using pymatgen
data_Mg3Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.72793862
_cell_length_b   4.72793866
_cell_length_c   4.91971308
_cell_angle_alpha   119.06264030
_cell_angle_beta   119.06263922
_cell_angle_gamma   89.40358663
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Zn
_chemical_formula_sum   'Mg3 Zn1'
_cell_volume   80.27737984
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.57975174  0.75024825  0.37000000  1
  Mg  Mg1  1  0.08024826  0.24975175  0.37000000  1
  Mg  Mg2  1  0.83000000  0.50000000  0.87000000  1
  Zn  Zn3  1  0.33000000  0.00000000  0.87000000  1
"
1360,"# generated using pymatgen
data_K2MnO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.62077112
_cell_length_b   6.62082417
_cell_length_c   6.58251357
_cell_angle_alpha   137.35058436
_cell_angle_beta   137.35072264
_cell_angle_gamma   62.43515224
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2MnO4
_chemical_formula_sum   'K2 Mn1 O4'
_cell_volume   130.50977309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.29409153  -0.02941539  0.82962290  1
  K  K1  1  0.57795035  0.25449054  0.83036000  1
  Mn  Mn2  1  0.96795712  0.58061986  0.83000191  1
  O  O3  1  -0.03152924  0.83180639  0.82957449  1
  O  O4  1  0.71678407  0.58009556  0.83044666  1
  O  O5  1  0.31134945  0.63516842  0.22773805  1
  O  O6  1  0.91339673  0.23723460  0.43225603  1
"
1361,"# generated using pymatgen
data_YIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43356198
_cell_length_b   7.03553367
_cell_length_c   7.03553369
_cell_angle_alpha   66.81689089
_cell_angle_beta   71.63267821
_cell_angle_gamma   71.63267830
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YIr
_chemical_formula_sum   'Y4 Ir4'
_cell_volume   186.81015655
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.02279946  0.26680868  0.48769348  1
  Y  Y1  1  0.27279945  0.67769349  0.57680868  1
  Y  Y2  1  0.52279945  0.76680867  0.98769350  1
  Y  Y3  1  0.77279945  0.17769349  0.07680868  1
  Ir  Ir4  1  0.39720055  0.22246375  0.78303408  1
  Ir  Ir5  1  0.89720054  0.72246375  0.28303410  1
  Ir  Ir6  1  0.14720055  0.47303409  0.03246375  1
  Ir  Ir7  1  0.64720055  0.97303409  0.53246374  1
"
1362,"# generated using pymatgen
data_KSn4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.87265873
_cell_length_b   9.87265576
_cell_length_c   9.87265679
_cell_angle_alpha   40.41379144
_cell_angle_beta   40.41379669
_cell_angle_gamma   40.41379537
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KSn4
_chemical_formula_sum   'K2 Sn8'
_cell_volume   364.70630356
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.83000001  0.36000000  0.35000000  1
  K  K1  1  0.33000001  0.86000000  0.85000000  1
  Sn  Sn2  1  0.58000001  0.11000000  0.09999998  1
  Sn  Sn3  1  0.07999999  0.61000001  0.59999998  1
  Sn  Sn4  1  0.32999998  0.36000001  0.35000001  1
  Sn  Sn5  1  0.83000000  0.86000000  0.85000001  1
  Sn  Sn6  1  0.33000000  0.35999999  0.85000001  1
  Sn  Sn7  1  0.83000001  0.85999999  0.35000001  1
  Sn  Sn8  1  0.32999999  0.86000000  0.35000001  1
  Sn  Sn9  1  0.83000000  0.35999999  0.85000000  1
"
1363,"# generated using pymatgen
data_V3Ru
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.24047626
_cell_length_b   4.24047611
_cell_length_c   4.24047630
_cell_angle_alpha   59.78621728
_cell_angle_beta   59.78621787
_cell_angle_gamma   59.78621815
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Ru
_chemical_formula_sum   'V3 Ru1'
_cell_volume   53.65570915
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.37996101  0.17996101  0.10996101  1
  V  V1  1  0.88003899  0.68003899  0.61003899  1
  V  V2  1  0.13000000  0.93000000  0.86000000  1
  Ru  Ru3  1  0.63000000  0.43000000  0.36000000  1
"
1364,"# generated using pymatgen
data_Zr2AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.73340618
_cell_length_b   4.73340632
_cell_length_c   4.73340635
_cell_angle_alpha   59.86537784
_cell_angle_beta   59.86537823
_cell_angle_gamma   59.86537777
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr2AlCu
_chemical_formula_sum   'Zr2 Al1 Cu1'
_cell_volume   74.76143698
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.44984709  0.18984709  0.71984709  1
  Zr  Zr1  1  0.95015291  0.69015291  0.22015291  1
  Al  Al2  1  0.20000000  0.94000000  0.47000000  1
  Cu  Cu3  1  0.70000000  0.44000000  0.97000000  1
"
1365,"# generated using pymatgen
data_Mn3GaO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49649847
_cell_length_b   4.49649856
_cell_length_c   4.49649844
_cell_angle_alpha   90.00000029
_cell_angle_beta   90.00000052
_cell_angle_gamma   89.99999934
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3GaO4
_chemical_formula_sum   'Mn3 Ga1 O4'
_cell_volume   90.91244890
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.43000000  0.70000000  0.67000000  1
  Mn  Mn1  1  0.93000000  0.70000000  0.17000000  1
  Mn  Mn2  1  0.43000000  0.20000000  0.17000000  1
  Ga  Ga3  1  0.93000000  0.20000000  0.67000000  1
  O  O4  1  0.43000000  0.70000000  0.17000000  1
  O  O5  1  0.93000000  0.70000000  0.67000000  1
  O  O6  1  0.93000000  0.20000000  0.17000000  1
  O  O7  1  0.43000000  0.20000000  0.67000000  1
"
1366,"# generated using pymatgen
data_Y2CuSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15337576
_cell_length_b   5.15337575
_cell_length_c   5.15337580
_cell_angle_alpha   59.68857223
_cell_angle_beta   59.68857270
_cell_angle_gamma   59.68857358
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2CuSn
_chemical_formula_sum   'Y2 Cu1 Sn1'
_cell_volume   96.08975474
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.52988244  0.02988244  0.92988244  1
  Y  Y1  1  0.03011756  0.53011756  0.43011756  1
  Cu  Cu2  1  0.78000000  0.28000000  0.18000000  1
  Sn  Sn3  1  0.28000000  0.78000000  0.68000000  1
"
1367,"# generated using pymatgen
data_Zr2CoOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60406211
_cell_length_b   4.60406211
_cell_length_c   4.60406211
_cell_angle_alpha   59.80917271
_cell_angle_beta   59.80917230
_cell_angle_gamma   59.80917259
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr2CoOs
_chemical_formula_sum   'Zr2 Co1 Os1'
_cell_volume   68.71051491
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.51012091  0.62012091  0.41012091  1
  Zr  Zr1  1  0.00987909  0.11987909  0.90987909  1
  Co  Co2  1  0.26000000  0.37000000  0.16000000  1
  Os  Os3  1  0.76000000  0.87000000  0.66000000  1
"
1368,"# generated using pymatgen
data_LiGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60684481
_cell_length_b   4.60684484
_cell_length_c   4.60684481
_cell_angle_alpha   59.13579145
_cell_angle_beta   59.13579185
_cell_angle_gamma   59.13579149
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiGa3
_chemical_formula_sum   'Li1 Ga3'
_cell_volume   67.77288180
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.61000000  0.75000000  0.12000000  1
  Ga  Ga1  1  0.85993389  -0.00006611  0.36993389  1
  Ga  Ga2  1  0.36006611  0.50006611  0.87006611  1
  Ga  Ga3  1  0.11000000  0.25000000  0.62000000  1
"
1369,"# generated using pymatgen
data_Mg3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89110847
_cell_length_b   4.89110840
_cell_length_c   4.89110865
_cell_angle_alpha   59.99377711
_cell_angle_beta   59.99377645
_cell_angle_gamma   59.99378111
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Al
_chemical_formula_sum   'Mg3 Al1'
_cell_volume   82.72668555
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.61000000  0.21000000  1
  Mg  Mg1  1  0.74993042  0.85993042  0.45993042  1
  Mg  Mg2  1  0.25006958  0.36006958  0.96006959  1
  Al  Al3  1  0.00000000  0.11000000  0.71000000  1
"
1370,"# generated using pymatgen
data_Cu3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35134893
_cell_length_b   4.35134889
_cell_length_c   4.35134887
_cell_angle_alpha   59.84273410
_cell_angle_beta   59.84273404
_cell_angle_gamma   59.84273444
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu3Sn
_chemical_formula_sum   'Cu3 Sn1'
_cell_volume   58.05022410
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.68012831  0.67012831  0.63012831  1
  Cu  Cu1  1  0.17987169  0.16987169  0.12987169  1
  Cu  Cu2  1  0.43000000  0.42000000  0.38000000  1
  Sn  Sn3  1  0.93000000  0.92000000  0.88000000  1
"
1371,"# generated using pymatgen
data_Mg3Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68390602
_cell_length_b   4.68390594
_cell_length_c   4.68390603
_cell_angle_alpha   59.91606675
_cell_angle_beta   59.91606577
_cell_angle_gamma   59.91606787
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Pd
_chemical_formula_sum   'Mg3 Pd1'
_cell_volume   72.52401471
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.24987978  0.32987978  0.32987978  1
  Mg  Mg1  1  -0.00000000  0.08000000  0.08000000  1
  Mg  Mg2  1  0.75012022  0.83012022  0.83012022  1
  Pd  Pd3  1  0.50000000  0.58000000  0.58000000  1
"
