,cif
960,"# generated using pymatgen
data_YbGaCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51162706
_cell_length_b   4.51162697
_cell_length_c   4.52597970
_cell_angle_alpha   59.68684331
_cell_angle_beta   59.68684308
_cell_angle_gamma   60.20076095
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbGaCu2
_chemical_formula_sum   'Yb1 Ga1 Cu2'
_cell_volume   64.92923233
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.27000000  0.10000000  0.86000000  1
  Ga  Ga1  1  0.77000000  0.60000000  0.36000000  1
  Cu  Cu2  1  0.51999850  0.34999849  0.10961595  1
  Cu  Cu3  1  0.02000150  0.85000151  0.61038405  1
"
961,"# generated using pymatgen
data_NbC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18617220
_cell_length_b   4.50655614
_cell_length_c   3.18617217
_cell_angle_alpha   89.99999957
_cell_angle_beta   90.00000080
_cell_angle_gamma   90.00000061
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbC
_chemical_formula_sum   'Nb2 C2'
_cell_volume   45.74917522
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.18999999  0.79000000  0.69000000  1
  Nb  Nb1  1  0.69000000  0.29000000  0.19000000  1
  C  C2  1  0.19000000  0.29000000  0.69000000  1
  C  C3  1  0.69000000  0.79000000  0.19000000  1
"
962,"# generated using pymatgen
data_Cd2(HgSb)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   19.90694621
_cell_length_b   18.47590613
_cell_length_c   20.66245271
_cell_angle_alpha   19.23247279
_cell_angle_beta   22.69369016
_cell_angle_gamma   16.31974838
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd2(HgSb)3
_chemical_formula_sum   'Cd4 Hg6 Sb6'
_cell_volume   692.25439792
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  1.02751113  0.98779898  0.26974070  1
  Cd  Cd1  1  0.15957844  0.10363356  0.63468878  1
  Cd  Cd2  1  0.52959588  0.48504750  0.77079391  1
  Cd  Cd3  1  0.65662069  0.60855744  0.13232587  1
  Hg  Hg4  1  0.35383963  0.36807609  0.77162257  1
  Hg  Hg5  1  0.85485000  0.86514728  0.27274674  1
  Hg  Hg6  1  -0.01431725  0.01629875  0.42341794  1
  Hg  Hg7  1  0.18371443  0.26894441  0.60828545  1
  Hg  Hg8  1  0.47833472  0.52406986  0.92394442  1
  Hg  Hg9  1  0.67669497  0.76557694  0.11367359  1
  Sb  Sb10  1  0.87905534  0.89735711  0.36088944  1
  Sb  Sb11  1  0.05847067  -0.00940495  0.70061862  1
  Sb  Sb12  1  0.38232184  0.39183806  0.86323563  1
  Sb  Sb13  1  0.55647941  0.49619299  0.19674613  1
  Sb  Sb14  1  0.35875344  0.35883298  0.27016744  1
  Sb  Sb15  1  0.85849664  0.86203302  0.76710279  1
"
963,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18683323
_cell_length_b   3.18683324
_cell_length_c   15.64547514
_cell_angle_alpha   90.00000131
_cell_angle_beta   89.99999748
_cell_angle_gamma   119.94911659
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg6
_cell_volume   137.67672094
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.65154403  0.37845597  0.33069490  1
  Mg  Mg1  1  0.64845597  0.38154403  0.83069490  1
  Mg  Mg2  1  0.98026551  0.04973448  -0.00436364  1
  Mg  Mg3  1  0.31973449  0.71026551  0.49563636  1
  Mg  Mg4  1  0.31834226  0.71165774  0.16366874  1
  Mg  Mg5  1  0.98165773  0.04834226  0.66366875  1
"
964,"# generated using pymatgen
data_Cd8Sb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.59570117
_cell_length_b   11.22883387
_cell_length_c   7.62422174
_cell_angle_alpha   132.41167576
_cell_angle_beta   111.15580573
_cell_angle_gamma   84.19378995
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd8Sb3
_chemical_formula_sum   'Cd16 Sb6'
_cell_volume   726.47573932
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.95987942  0.47049255  0.88277642  1
  Cd  Cd1  1  0.69424332  0.87451089  0.42427842  1
  Cd  Cd2  1  0.56862444  0.84412364  -0.03383081  1
  Cd  Cd3  1  0.25370764  0.07191574  0.23839396  1
  Cd  Cd4  1  0.70683572  0.23582763  0.81770960  1
  Cd  Cd5  1  0.07650465  0.63409709  0.49504787  1
  Cd  Cd6  1  0.14748584  0.31997702  0.92848732  1
  Cd  Cd7  1  0.46376219  0.94989766  0.41358517  1
  Cd  Cd8  1  0.67823229  0.49821257  0.29819238  1
  Cd  Cd9  1  0.85392679  0.71991362  0.19406048  1
  Cd  Cd10  1  0.23970899  0.38797891  0.70382490  1
  Cd  Cd11  1  0.36923894  0.24048091  0.18549649  1
  Cd  Cd12  1  0.48399388  0.61504382  -0.03805414  1
  Cd  Cd13  1  0.64610221  0.02701938  0.87440988  1
  Cd  Cd14  1  0.91100544  0.48311371  0.50379768  1
  Cd  Cd15  1  0.05047427  0.05856804  0.31712714  1
  Sb  Sb16  1  0.30138483  0.12113856  0.68826680  1
  Sb  Sb17  1  0.55772445  0.50454988  0.55534076  1
  Sb  Sb18  1  0.81456266  0.98088616  0.19882244  1
  Sb  Sb19  1  -0.04448998  0.30119899  1.03898442  1
  Sb  Sb20  1  0.86835863  0.80871228  0.71984067  1
  Sb  Sb21  1  0.25873337  0.72234093  0.94344215  1
"
965,"# generated using pymatgen
data_MnFe5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98627564
_cell_length_b   3.98648626
_cell_length_c   4.90048598
_cell_angle_alpha   90.00423595
_cell_angle_beta   90.00021777
_cell_angle_gamma   120.00110693
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnFe5
_chemical_formula_sum   'Mn1 Fe5'
_cell_volume   67.44077208
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.05351659  0.87005184  0.51901531  1
  Fe  Fe1  1  0.38655916  0.53666743  0.17017087  1
  Fe  Fe2  1  0.71991504  0.20325315  0.85073211  1
  Fe  Fe3  1  0.72005028  0.20342597  0.35171764  1
  Fe  Fe4  1  0.05323334  -0.13004338  0.01968786  1
  Fe  Fe5  1  0.38672557  0.53664500  0.66867620  1
"
966,"# generated using pymatgen
data_Hf5Al3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.01648094
_cell_length_b   7.59821755
_cell_length_c   8.80251230
_cell_angle_alpha   108.63401546
_cell_angle_beta   122.77217242
_cell_angle_gamma   76.26348715
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf5Al3
_chemical_formula_sum   'Hf5 Al3'
_cell_volume   160.21920024
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  1.06064970  0.81350345  0.64340820  1
  Hf  Hf1  1  0.57228061  0.36662748  0.19494079  1
  Hf  Hf2  1  0.62631716  0.21828046  0.80292614  1
  Hf  Hf3  1  0.49785838  0.07612280  0.39409504  1
  Hf  Hf4  1  0.07772208  0.62358269  0.94296409  1
  Al  Al5  1  0.04422346  0.72240744  0.29302634  1
  Al  Al6  1  0.73895802  0.45122753  0.56587409  1
  Al  Al7  1  0.46199058  -0.02175186  0.03276533  1
"
967,"# generated using pymatgen
data_Mg7Ga6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45509709
_cell_length_b   8.37753507
_cell_length_c   6.46056584
_cell_angle_alpha   69.03539345
_cell_angle_beta   72.64099326
_cell_angle_gamma   80.97214779
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg7Ga6
_chemical_formula_sum   'Mg7 Ga6'
_cell_volume   262.73016511
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.22154840  0.71330507  0.48307883  1
  Mg  Mg1  1  0.69973341  0.53016588  0.69713140  1
  Mg  Mg2  1  0.90079673  0.20514573  0.37590888  1
  Mg  Mg3  1  0.22463921  0.73714116  0.98410071  1
  Mg  Mg4  1  0.69180350  0.58973242  0.17364825  1
  Mg  Mg5  1  0.37162716  0.02502156  0.54212413  1
  Mg  Mg6  1  0.91278893  0.13726004  0.91611290  1
  Ga  Ga7  1  0.45902067  0.32008782  0.15431326  1
  Ga  Ga8  1  0.39592182  0.33248026  0.59698231  1
  Ga  Ga9  1  0.40245287  0.01848777  0.04874282  1
  Ga  Ga10  1  0.77238959  0.84821243  0.32426394  1
  Ga  Ga11  1  0.80481179  -0.12232828  0.74207390  1
  Ga  Ga12  1  0.11246592  0.44528812  -0.07848133  1
"
968,"# generated using pymatgen
data_Yb5In4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.65028133
_cell_length_b   6.03993389
_cell_length_c   11.75694927
_cell_angle_alpha   117.32910047
_cell_angle_beta   120.01565870
_cell_angle_gamma   79.14244912
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb5In4
_chemical_formula_sum   'Yb10 In8'
_cell_volume   580.93057513
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.77007167  0.58485832  0.23125839  1
  Yb  Yb1  1  0.26528781  0.05189752  0.69801710  1
  Yb  Yb2  1  0.52686455  0.60772421  0.58535994  1
  Yb  Yb3  1  0.64116169  0.24100124  0.83911682  1
  Yb  Yb4  1  0.24615315  0.60184919  0.17370948  1
  Yb  Yb5  1  0.92944048  0.45289972  0.81828141  1
  Yb  Yb6  1  0.17469547  0.91730233  0.90808129  1
  Yb  Yb7  1  0.14911398  0.46748897  0.40038995  1
  Yb  Yb8  1  0.73703673  0.88086228  0.02487633  1
  Yb  Yb9  1  0.73090381  0.26794003  0.39457369  1
  In  In10  1  0.40048749  0.61895488  0.78808374  1
  In  In11  1  0.37579047  0.14966537  0.25403949  1
  In  In12  1  0.05613992  0.44343261  0.60763536  1
  In  In13  1  0.93617073  0.92789046  0.56348015  1
  In  In14  1  0.47778093  0.21073711  1.04831257  1
  In  In15  1  0.98249332  0.17202718  0.06083057  1
  In  In16  1  0.37822623  0.09309522  0.50947951  1
  In  In17  1  0.02218159  0.95037337  0.32447422  1
"
969,"# generated using pymatgen
data_YbIn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35119810
_cell_length_b   5.35527968
_cell_length_c   5.35527968
_cell_angle_alpha   61.37303531
_cell_angle_beta   61.41002632
_cell_angle_gamma   61.41002743
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbIn
_chemical_formula_sum   'Yb2 In2'
_cell_volume   111.92475276
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.27931311  0.67928367  -0.00071633  1
  Yb  Yb1  1  0.77070305  0.18077695  0.50077695  1
  In  In2  1  0.02027482  0.43059013  0.75059013  1
  In  In3  1  0.52970903  0.92934925  0.24934924  1
"
970,"# generated using pymatgen
data_Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   19.33025161
_cell_length_b   11.20373284
_cell_length_c   11.56938471
_cell_angle_alpha   103.70853734
_cell_angle_beta   146.77505770
_cell_angle_gamma   99.26267769
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sb
_chemical_formula_sum   Sb22
_cell_volume   984.33964561
_cell_formula_units_Z   22
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.17184149  -0.00298726  0.70527993  1
  Sb  Sb1  1  0.94410751  0.61844082  0.30385669  1
  Sb  Sb2  1  0.74742568  0.07756913  0.29231528  1
  Sb  Sb3  1  0.58843614  0.42779324  0.99152589  1
  Sb  Sb4  1  0.47849837  0.72577694  0.10811544  1
  Sb  Sb5  1  0.10421386  0.42663075  0.89133674  1
  Sb  Sb6  1  0.42602140  0.96506504  0.10726042  1
  Sb  Sb7  1  0.81275973  0.84373546  0.54923997  1
  Sb  Sb8  1  0.29701446  0.34766644  0.25350073  1
  Sb  Sb9  1  0.86850525  0.45053477  0.38488105  1
  Sb  Sb10  1  0.28825221  0.88042853  0.27789846  1
  Sb  Sb11  1  0.26432934  0.34505641  0.93982032  1
  Sb  Sb12  1  0.80013127  0.39476133  0.85946389  1
  Sb  Sb13  1  0.31955295  0.92775848  0.71216044  1
  Sb  Sb14  1  0.86465760  0.29333898  0.13462796  1
  Sb  Sb15  1  0.40226361  0.40930540  0.90842267  1
  Sb  Sb16  1  0.55742057  0.42419785  0.48045927  1
  Sb  Sb17  1  0.89594141  0.92912146  0.44672327  1
  Sb  Sb18  1  0.61854866  0.97544951  0.84905561  1
  Sb  Sb19  1  0.39696347  0.75193286  0.67216151  1
  Sb  Sb20  1  0.16582341  1.04523128  0.12717076  1
  Sb  Sb21  1  0.32729160  0.73319259  0.11472369  1
"
971,"# generated using pymatgen
data_K3Ga4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.51979788
_cell_length_b   6.75778081
_cell_length_c   8.06125464
_cell_angle_alpha   108.54487426
_cell_angle_beta   112.67819957
_cell_angle_gamma   81.81804193
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3Ga4
_chemical_formula_sum   'K6 Ga8'
_cell_volume   501.18733074
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.11346246  0.47215486  0.07534630  1
  K  K1  1  0.33019948  0.07827988  0.40987930  1
  K  K2  1  0.56986435  0.64570114  0.59321272  1
  K  K3  1  0.23997505  0.83204175  0.81560071  1
  K  K4  1  0.79403973  0.10824836  0.66295982  1
  K  K5  1  0.81675007  0.40765295  0.27049811  1
  Ga  Ga6  1  0.63010814  0.87262081  0.17785929  1
  Ga  Ga7  1  0.44939640  0.61780891  0.13480886  1
  Ga  Ga8  1  0.32450669  0.29331772  0.85054561  1
  Ga  Ga9  1  0.79951614  0.79208898  1.01414046  1
  Ga  Ga10  1  0.55073542  0.41236994  0.88459467  1
  Ga  Ga11  1  1.00509529  0.01093271  0.10167644  1
  Ga  Ga12  1  -0.02434362  0.87389909  0.34692536  1
  Ga  Ga13  1  0.50069439  0.23288291  0.16195234  1
"
972,"# generated using pymatgen
data_HfCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55707167
_cell_length_b   4.55707173
_cell_length_c   3.20844454
_cell_angle_alpha   90.00000048
_cell_angle_beta   90.00000017
_cell_angle_gamma   89.99999905
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfCu
_chemical_formula_sum   'Hf2 Cu2'
_cell_volume   66.62945477
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.62000001  0.50000000  0.78000000  1
  Hf  Hf1  1  0.11999999  0.00000000  0.78000000  1
  Cu  Cu2  1  0.12000000  0.50000000  0.28000000  1
  Cu  Cu3  1  0.62000000  -0.00000000  0.28000000  1
"
973,"# generated using pymatgen
data_Hf3Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79296807
_cell_length_b   5.79819585
_cell_length_c   5.13412879
_cell_angle_alpha   90.53174057
_cell_angle_beta   90.20827493
_cell_angle_gamma   66.59963507
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf3Cu
_chemical_formula_sum   'Hf6 Cu2'
_cell_volume   158.25864961
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.23391122  0.17050049  0.61525250  1
  Hf  Hf1  1  0.74105049  0.67769826  0.61533525  1
  Hf  Hf2  1  0.99302858  0.42605162  0.14077579  1
  Hf  Hf3  1  0.49535830  0.42149127  0.95787408  1
  Hf  Hf4  1  0.49211659  0.92545914  0.14091835  1
  Hf  Hf5  1  0.99428234  0.92248619  0.97430237  1
  Cu  Cu6  1  0.74008611  0.17351160  0.46803059  1
  Cu  Cu7  1  0.24016636  0.67280142  0.46751107  1
"
974,"# generated using pymatgen
data_ZnGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83763270
_cell_length_b   5.15404108
_cell_length_c   6.16542756
_cell_angle_alpha   90.00000228
_cell_angle_beta   89.99998760
_cell_angle_gamma   90.00000250
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnGa3
_chemical_formula_sum   'Zn2 Ga6'
_cell_volume   153.72481052
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.12999998  0.17000001  0.33979596  1
  Zn  Zn1  1  0.63000004  0.67000000  0.00859625  1
  Ga  Ga2  1  0.12999999  0.67000000  0.76734608  1
  Ga  Ga3  1  0.62999998  0.17000000  0.57112411  1
  Ga  Ga4  1  0.12999997  0.17000000  0.88895851  1
  Ga  Ga5  1  0.63000002  0.67000001  0.44526797  1
  Ga  Ga6  1  0.13000000  0.67000000  0.18735466  1
  Ga  Ga7  1  0.63000002  0.17000000  0.15155646  1
"
975,"# generated using pymatgen
data_CaSn24
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.52842795
_cell_length_b   12.11032741
_cell_length_c   14.38751044
_cell_angle_alpha   48.24047257
_cell_angle_beta   52.73547094
_cell_angle_gamma   36.10799367
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSn24
_chemical_formula_sum   'Ca1 Sn24'
_cell_volume   1099.61723955
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.87089028  -0.01877528  0.76825736  1
  Sn  Sn1  1  0.09494735  0.47748942  0.74874794  1
  Sn  Sn2  1  0.86428175  0.84589374  0.28775837  1
  Sn  Sn3  1  0.56437671  0.57023766  0.60463896  1
  Sn  Sn4  1  0.40948390  0.42428865  0.13458309  1
  Sn  Sn5  1  0.40813056  0.20436164  0.63861753  1
  Sn  Sn6  1  0.75160059  0.17587376  0.05268092  1
  Sn  Sn7  1  0.64879223  0.85130594  0.92499875  1
  Sn  Sn8  1  0.17064009  0.60072946  0.32169822  1
  Sn  Sn9  1  0.17017113  0.15754978  0.20298934  1
  Sn  Sn10  1  0.06641396  0.26678658  0.01694392  1
  Sn  Sn11  1  0.20162464  0.87481351  0.21598410  1
  Sn  Sn12  1  0.65960299  0.94218172  0.05469198  1
  Sn  Sn13  1  0.70741675  0.99411796  0.65737399  1
  Sn  Sn14  1  0.88732622  0.51479005  0.25952231  1
  Sn  Sn15  1  0.95255086  0.78319508  0.05422732  1
  Sn  Sn16  1  0.26894915  0.72043709  0.63265278  1
  Sn  Sn17  1  0.48084644  0.35531283  0.84444582  1
  Sn  Sn18  1  0.24535732  0.70293501  0.92322993  1
  Sn  Sn19  1  0.73768128  0.35344794  0.78645310  1
  Sn  Sn20  1  0.89212285  0.34847025  0.53000803  1
  Sn  Sn21  1  0.34157101  0.75537555  0.37977725  1
  Sn  Sn22  1  0.15445588  0.35879213  0.58490070  1
  Sn  Sn23  1  0.35284158  0.19880053  0.18967247  1
  Sn  Sn24  1  0.68792448  0.91158902  0.52514584  1
"
976,"# generated using pymatgen
data_CaMn2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.34185430
_cell_length_b   5.69314352
_cell_length_c   5.63942975
_cell_angle_alpha   89.02229667
_cell_angle_beta   100.07646001
_cell_angle_gamma   61.45497791
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMn2O4
_chemical_formula_sum   'Ca1 Mn2 O4'
_cell_volume   92.16685811
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  1.11511970  0.49416627  0.79773086  1
  Mn  Mn1  1  0.78305663  0.08151076  0.31796523  1
  Mn  Mn2  1  0.68795992  0.60860915  0.27912916  1
  O  O3  1  -0.13618058  0.31172121  0.08577557  1
  O  O4  1  0.57162518  0.88166077  0.49646427  1
  O  O5  1  0.61251280  0.38016841  0.51636712  1
  O  O6  1  -0.06409370  0.79216340  1.10656778  1
"
977,"# generated using pymatgen
data_Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.56020736
_cell_length_b   7.09108139
_cell_length_c   14.00003503
_cell_angle_alpha   77.62918741
_cell_angle_beta   58.88622340
_cell_angle_gamma   87.64045096
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sb
_chemical_formula_sum   Sb13
_cell_volume   542.74560564
_cell_formula_units_Z   13
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.57024360  0.65417344  0.99392184  1
  Sb  Sb1  1  0.71492107  -0.01929385  0.45225972  1
  Sb  Sb2  1  0.04017325  0.70993743  0.46653646  1
  Sb  Sb3  1  0.10506020  0.16367112  0.96667450  1
  Sb  Sb4  1  0.13279701  0.28508035  0.65526394  1
  Sb  Sb5  1  0.54487541  0.65713649  0.32126961  1
  Sb  Sb6  1  0.61660234  0.27513134  0.78759353  1
  Sb  Sb7  1  0.65411300  0.32005274  0.13988204  1
  Sb  Sb8  1  0.28501157  0.69274865  0.60570385  1
  Sb  Sb9  1  0.23292625  0.56946057  0.24392766  1
  Sb  Sb10  1  0.89777405  0.99351187  0.21606227  1
  Sb  Sb11  1  0.64185040  0.06824899  0.99144789  1
  Sb  Sb12  1  0.88365184  0.90014086  0.75945669  1
"
978,"# generated using pymatgen
data_BiPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.70531771
_cell_length_b   5.70531785
_cell_length_c   5.70531779
_cell_angle_alpha   59.01793353
_cell_angle_beta   59.01793342
_cell_angle_gamma   59.01793450
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BiPb3
_chemical_formula_sum   'Bi1 Pb3'
_cell_volume   128.37667948
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.23000000  0.49000000  0.43000000  1
  Pb  Pb1  1  0.73000000  0.99000000  0.93000000  1
  Pb  Pb2  1  0.97994978  0.23994978  0.17994978  1
  Pb  Pb3  1  0.48005022  0.74005022  0.68005022  1
"
